,end_time,start_time,rdsym_elec19,rdsym_elec27,rdsym_elec29,rdsym_elec5,rdsym_elec12,rdsym_elec6,rdsym_elec20,rdsym_elec13,rdsym_elec14,rdsym_elec21,rdsym_elec7,rdsym_elec28,rdsym_elec35,rdsym_elec36,rdsym_elec42,rdsym_elec43,rdsym_elec0,rdsym_elec1,rdsym_elec10,rdsym_elec11,rdsym_elec15,rdsym_elec16,rdsym_elec17,rdsym_elec18,rdsym_elec2,rdsym_elec23,rdsym_elec24,rdsym_elec25,rdsym_elec26,rdsym_elec3,rdsym_elec31,rdsym_elec32,rdsym_elec33,rdsym_elec34,rdsym_elec39,rdsym_elec4,rdsym_elec40,rdsym_elec41,rdsym_elec8,rdsym_elec9,rdsym_elec22,rdsym_elec30,rdsym_elec37,rdsym_elec38,rdsym_elec44,rdsym_elec45
0,9759.0,8239.0,0.4796729869793375,0.4901413298635632,0.49875222376532435,0.4978206405558481,0.48462499779789003,0.46524285899371826,0.5216108202143811,0.5420366777045351,0.5213381701775553,0.5455745038627583,0.5374629857517705,0.5157339508252377,0.5194462812118444,0.5483231223312813,0.4701657861390787,0.549883969820412,0.5193900505904361,0.4360874113325735,0.5054837225667281,0.4949934439209434,0.4904447248683686,0.5530507741833469,0.5863135847185686,0.5435388834988181,0.43860556339276224,0.563780718866846,0.5264137738537954,0.48666942964398824,0.4687500900831508,0.5552298080651508,0.5270395735710871,0.4642716697312929,0.46092259924820084,0.5362130588641828,0.5419779164608367,0.4923124862737835,0.5193600394962207,0.5331683994450591,0.5017057448942399,0.4682986975371025,0.4859032896335759,0.5586416925436861,0.5247050428755119,0.49287153904039965,0.46557391412842974,0.5667419777176567
1,13719.0,11919.0,0.440716054949921,0.47181930408850903,0.5273279661020279,0.5000804262872799,0.5067342352039473,0.5192926222822326,0.47952938296716474,0.5303326665605589,0.4461612838444536,0.4473695963940964,0.494715934163519,0.528662167966095,0.5015881078018279,0.5630313339338511,0.5514032577539613,0.4507862274400244,0.5023482536613986,0.4898646169234435,0.4752975470734265,0.4825417898256631,0.4863919026354889,0.5651464126860014,0.5120250494341511,0.48394210997252957,0.5015567934117134,0.4616518716391746,0.41000321456240546,0.5668306733420417,0.5067823314352301,0.49391015049852843,0.4468946153080454,0.5336713414711408,0.503645582969528,0.5473227621565651,0.4792198871249498,0.5059572099991517,0.46088498250662907,0.44721804854331526,0.47048939830931225,0.4487035127894032,0.5617226646943492,0.5777193131137675,0.48353930242282367,0.47847644526469457,0.5175944594852954,0.5527593908079306
2,17479.0,15799.0,0.44825342532868295,0.462064626438192,0.412600073061792,0.49481647249962,0.5212037835246396,0.5534593936518575,0.5698545718644904,0.49027565899187553,0.5466123504096558,0.41489144513213866,0.428816325304578,0.48376894405228504,0.5020861258617308,0.4592783895946296,0.5263272402403708,0.47507564365852617,0.5692949980478661,0.47569289768340683,0.44972079403509374,0.453041333503713,0.5497275731414757,0.4781067501523826,0.41686504990043227,0.4657437935836907,0.4890826927099331,0.5054725896587001,0.4121356887935601,0.4171253846688416,0.5014564057945848,0.47452758161813313,0.44565007183053384,0.4543885408152485,0.5330662044996523,0.4830851963368007,0.4384360484184415,0.5183910791641657,0.5150461373532308,0.44459757709858405,0.5474864349109153,0.48665665189177076,0.4884216259294707,0.5049489163837915,0.46052276703422185,0.49257925063391955,0.47387731168208114,0.547022617828621
3,21679.0,19879.0,0.518822190670138,0.5439187269121899,0.3760342889452976,0.554615776771809,0.4733151667885072,0.514246469970466,0.535861924804791,0.5095776624874631,0.4936586147112318,0.5571090259460676,0.5330891312438185,0.5415739129559528,0.49087577671214483,0.5044121017220472,0.48186537053521655,0.40473546957325063,0.46019576588971994,0.48175087778240444,0.40446633875851123,0.5005269464749077,0.4997759043645322,0.5037733643785799,0.42051341791984054,0.5204669929704621,0.5741351510296081,0.4659067929683734,0.5261224605474368,0.4763274782706923,0.3986417360352044,0.5051636672896304,0.4620010247214311,0.5224014859555396,0.4462451598901483,0.5263582155340696,0.4580322627483016,0.5293456467607296,0.5071131946032839,0.4790114345779324,0.46314357783870186,0.4933356037660256,0.4956886681198282,0.49579558154725106,0.543706879919795,0.5407837449997376,0.494264490992165,0.48260399869310383
4,25639.0,23959.0,0.5337085779663452,0.5297614809988316,0.429546413358548,0.5001703322226392,0.47926686107361344,0.5076972741803463,0.4845868599799631,0.46788998035645263,0.5139199468870853,0.5263575699921085,0.4407547974728076,0.4289762027356181,0.511951895221614,0.5005019681997995,0.4363625919033012,0.4793313395652328,0.5481389438469966,0.522964348009697,0.48757753584590885,0.476925157127268,0.5001487029461252,0.5527627796455905,0.5044937338948463,0.516974580218878,0.4924790383475322,0.5020110361988378,0.4826673626750838,0.5089402561507677,0.43229434048026616,0.5346377901812676,0.47954386799457427,0.5054346359742049,0.5612869906997288,0.5742601060230609,0.4755361244694021,0.540952109288051,0.5263211577662333,0.528666545124519,0.4742298814125783,0.5242528802824085,0.5099534394978888,0.49829351319376086,0.4167767858613335,0.47317806925417444,0.4831380890209042,0.4584126754733957
5,29319.0,28239.0,0.47130925120165634,0.46021960420802915,0.5078027659684178,0.4757236210620706,0.5383460464023,0.47995633887155176,0.5550731730527592,0.5272014843286189,0.4721380711573441,0.46912816356682224,0.48529308008928046,0.44358629497561114,0.48210965710293535,0.49775226276216494,0.5330051257491109,0.5552387232517909,0.5014459845432155,0.47829455497245366,0.4999000797043396,0.5054982281267142,0.45530228658961697,0.4814091814246093,0.537901324115328,0.5741091247846248,0.48719642136378,0.5101300540367677,0.552528430211902,0.5602573459297695,0.5296368584995875,0.5460498482663422,0.5473454532150772,0.6548024909780783,0.5606364172545958,0.48038808665993193,0.55971433402876,0.5122368760557234,0.5009757580745744,0.5189601657171734,0.48641808522042024,0.4313302401897966,0.502482593658668,0.485311742924816,0.4720565708102652,0.4999059750187985,0.47800721939217045,0.44169759050061635
6,33919.0,32519.0,0.4651675489623268,0.47161803674276565,0.4537028889936682,0.4728419295403351,0.5359017191568398,0.5442217730182523,0.6018517717191698,0.4735413500165173,0.5299593462339995,0.5144792149158224,0.5449638375481858,0.49074342222805595,0.537390247681954,0.49041570575352494,0.5195626071346336,0.5170369989203412,0.45662971491260784,0.5455222716960757,0.47041206599338914,0.5239751464521688,0.514305205129169,0.4844845154148368,0.497236776257046,0.449057264577537,0.5444259170939327,0.49497120367767483,0.49578331474271004,0.5127147862419776,0.4019367827183285,0.494375365107799,0.5045830303828335,0.5281651850188602,0.4928202945575387,0.43009218708684466,0.5554008657770899,0.534238290555496,0.47012263150608546,0.5067418765395068,0.5409045860102665,0.46400568016416116,0.5143337861128042,0.49841559754756026,0.5365448276510228,0.5442584431472905,0.504100536162914,0.45359753517360446
7,37159.0,35719.0,0.5032121805368444,0.452674627877057,0.4756773821715544,0.5795175224051607,0.5064003809651059,0.5681899131610418,0.48811068668595453,0.4760572801159088,0.5079310078003935,0.5046821169366138,0.46041215542675584,0.5237302307078178,0.511825844351107,0.46735138101797713,0.49619772576137144,0.43061139882340194,0.48764900396601085,0.4489450168392332,0.4857246220457018,0.4834207430391413,0.5530322962379564,0.5212503593741431,0.48184149858403375,0.5093722444764107,0.5412301125491064,0.44785017113745373,0.4755224944643861,0.505606059727891,0.4994658441554138,0.4553578203520592,0.486912566558349,0.6234364126526707,0.5217133238896888,0.47383234747655817,0.5184286305576443,0.509881042029208,0.5032538522413246,0.5601011295702213,0.4346734991940116,0.46919611309815773,0.4958618247999821,0.5489404240185566,0.4805333125677254,0.483885581662786,0.5428074443247224,0.4858744141580595
8,41839.0,40079.0,0.4153497602196791,0.5421533821534626,0.5025628138823921,0.5314747237450584,0.4366240920682663,0.5452470322411592,0.5510609603275849,0.48752932943139016,0.46557428070116125,0.5068481403867813,0.48978481236997,0.5004295722158905,0.4334349185956632,0.5239282601602931,0.44338119742892984,0.47952050625296627,0.424976088718348,0.5268363750275549,0.505078515348232,0.4750013667527881,0.4912657909320073,0.4995559320040506,0.523204141305303,0.4858775293013356,0.4122527667398655,0.45601894966344253,0.483729439778109,0.5127639054893033,0.47687774385799664,0.5268984116468324,0.5974933847756105,0.5141847448901399,0.45824731558782994,0.42098155943204446,0.4758761386557743,0.48327585295357567,0.4681865129219172,0.5065111986579445,0.5000639139293162,0.5072941148088367,0.545630918542409,0.51456862222098,0.5284993511744752,0.5222040052861755,0.5569279543162786,0.5601532025057544
9,45839.0,44119.0,0.4786979306224765,0.5012230281619078,0.4821654279696392,0.5089760210908876,0.4889095542161368,0.5180639694091814,0.477159400624277,0.49956255197335936,0.5099926214444314,0.5502199022663784,0.5069589376438263,0.5363723990753708,0.47055456287106984,0.600718683124293,0.5197048399810681,0.47479392066680315,0.48035343074667036,0.4800262467153406,0.46779253419901695,0.5389951767962639,0.5076760723496604,0.4629542872348274,0.5374059625542329,0.5152960958501304,0.5922226018778143,0.540857549453063,0.4840176168150788,0.538406828777203,0.5071109041321217,0.49520088212085067,0.5099344245748861,0.4521787234126419,0.46893506020195275,0.46698654270179923,0.5469621324017879,0.45605730816400436,0.51384576530786,0.5605316745503885,0.5236404101362944,0.5187706062372609,0.4740474836080978,0.5002502012543568,0.5557939627330408,0.4843232173379042,0.5483688059853017,0.47584731539452
10,50039.0,48199.0,0.46723616702534176,0.4172861193191257,0.5183453591765101,0.5160535244985162,0.4947229340342633,0.519830276178814,0.6077673841631688,0.5267363213479336,0.4841633358684177,0.4754219974926989,0.49195678537722637,0.5983161297018055,0.5014740302754553,0.4960568604607794,0.4986491493373356,0.47973025140571135,0.5370955036078189,0.5212613103417794,0.40020491087183196,0.48552085264064676,0.4882764191313832,0.46322386066473026,0.43559112350695656,0.44135507122607986,0.5854911744587477,0.5401729443378667,0.4941320427549539,0.4746143100786056,0.40756196776884873,0.5054824755984187,0.5333438812930001,0.522591273191941,0.5302467929985247,0.5002516063282764,0.4298864096972094,0.5085403937587142,0.4615558513808605,0.41143390886479947,0.48818720805045057,0.5021014166759014,0.4857953258843031,0.4998236105967352,0.5080121363693668,0.5003623090422665,0.5597772125145385,0.4746386669668637
11,53559.0,52079.0,0.3736271814519287,0.4250062884098891,0.5566019519249673,0.5013968956891132,0.48712235870258896,0.5175497336299181,0.5830739099713579,0.4445710246979791,0.5613517538028387,0.47241865246633247,0.48629670161302296,0.5640808809491602,0.5360081383822896,0.5459663581170374,0.5244467490084535,0.5120227990885617,0.5044847771536605,0.503912188990505,0.5262103387643814,0.5121991035567603,0.549598474874997,0.49660356695131175,0.4850883948958806,0.4969232194403839,0.49875399853746816,0.5276665654815138,0.47810613187260126,0.4683138561003855,0.506439013747227,0.4708748376524761,0.4859799355868874,0.49775135788911185,0.46812320269242164,0.5443607372756527,0.5262086262594811,0.4706088925996809,0.4341062969903187,0.5081301470731895,0.5052394376189572,0.456654171643661,0.5124630679705031,0.46460156915824796,0.5592888060038457,0.4832732541314824,0.5345521636709466,0.5483261346598163
12,57559.0,56079.0,0.5144092357914826,0.47619332425586774,0.48519522317974395,0.52130058648944,0.5113349079347226,0.4503250103597184,0.5664252631317737,0.5573858355465825,0.5553799204829979,0.4960589570450251,0.46682990849122813,0.4684304472880673,0.5417054305621695,0.47969978236184146,0.5364686654856216,0.4832612354177066,0.4395895711642341,0.5298148963317166,0.48942774318256754,0.5186233072697952,0.4216871690438435,0.4704186612137129,0.4361023901053686,0.40159006853301027,0.39222955266088927,0.46172827621726675,0.4534241226898386,0.46648073377585214,0.5161024766215774,0.4613632457375398,0.5240010868837759,0.5530103231200031,0.502150085779926,0.5486525363485316,0.43988097234698903,0.476923110719515,0.46993510757220797,0.5446793184898117,0.5257395868797363,0.4626142976528898,0.5191508966652353,0.49959296509538187,0.5136528985546435,0.5108967929183909,0.4503985862359583,0.5561188908216487
13,65519.0,59599.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,65679.0,64399.0,0.4502515215986204,0.517204319223864,0.49956624050697573,0.5012852014683996,0.45565800510067417,0.5466468934108579,0.5222724976707722,0.5479370101185493,0.4928600094939009,0.545954044818239,0.5860721457129122,0.5160956873936813,0.5310475564932267,0.48967806403946346,0.5788599530915519,0.4117626967803405,0.5385623915461968,0.5267883863174693,0.5136405089409115,0.45767165452608743,0.4834740059495712,0.44911374221929357,0.49584372594534676,0.4632298737983229,0.4677821281446524,0.4560277890460478,0.4964079590044105,0.5333394222069956,0.43885813147742747,0.46834428107038134,0.4934926033890262,0.5437386238939507,0.4765313336404808,0.4500174432679373,0.5143234632344672,0.47029678227161736,0.4608932144913456,0.5607746895400192,0.5563234959916674,0.5672345481449683,0.4922735113219062,0.49376852350959477,0.5373316670911262,0.46946249568394244,0.40887873162579574,0.45492035607438086
15,69719.0,68119.0,0.4514909266247036,0.45176067432571376,0.43335121592328263,0.49353553665974104,0.4992223758549161,0.5168467167208138,0.5823368491206138,0.517585533984737,0.5960874079887583,0.5242482667149546,0.5838848616074978,0.5604235621920911,0.4999722226458857,0.49812796898114703,0.47454237349906814,0.45885035535890484,0.5443166942423981,0.521713120129047,0.623543309346491,0.5125402705259459,0.5654569100461443,0.5534318794040938,0.5102760758273523,0.5359639328296528,0.38442678893426385,0.464122688104046,0.44929558145874854,0.498895736404275,0.5447052993664754,0.44947294126295634,0.4773983163095084,0.5284883565896836,0.4672901780988246,0.5075528124791624,0.479330291567219,0.5117506921906884,0.5181824500303918,0.47477135602081233,0.48560318889559745,0.48141022439216075,0.5323789780664747,0.5550663585937611,0.45523188393668684,0.45567326253156676,0.48501040630983533,0.4532884282150214
16,74599.0,72359.0,0.4942136854386302,0.4804590111162165,0.4766651059737557,0.4920059634524062,0.4810728622370539,0.4946503737871977,0.4717393598578614,0.4626140919707521,0.5010303343283841,0.5108095914676198,0.5186195293609199,0.4822467736681848,0.40985181207417704,0.49064129674267887,0.5671292088449866,0.4354673117468962,0.52994877714023,0.5168337150154071,0.5627909762265979,0.5111008698360596,0.47214842563416265,0.5189941201273712,0.4525585371774885,0.45598600221957075,0.4664639316241702,0.4916133800099852,0.4687137251764201,0.44276105655286613,0.5079228447848079,0.5079994156999167,0.4668009969839415,0.5073517631117417,0.5035915339778004,0.472238345172731,0.564871966078611,0.5136870146737117,0.49130284854404005,0.540320135375004,0.547657198177872,0.4919534563704555,0.5330146397163247,0.5392207865528186,0.5254376650654572,0.5150820864635667,0.49450128855182096,0.4591186923720677
17,77359.0,75999.0,0.47525453896794156,0.4447264954804602,0.5337474446660645,0.4548937857750361,0.5399159587413813,0.5004758871209336,0.5293282810709642,0.501618862288034,0.4880856070921116,0.48965346468714527,0.5065357473009517,0.5290414604647175,0.46134864813832416,0.51166604718592,0.46550323375390235,0.518350982396491,0.5245046720316546,0.5288866163408432,0.48169795987104774,0.4636553590813424,0.49122702235678195,0.5251352880538643,0.5437253380779058,0.46438250670492165,0.5796384000165197,0.5258548341580395,0.4487952111356055,0.45051867020853653,0.49889545570422417,0.47055303403604376,0.464596490486605,0.47196963996618374,0.47257477019304794,0.49884140537556176,0.5088297392511991,0.4751065697885811,0.5071159446089494,0.5040834060742881,0.4396477457895114,0.5108931201027934,0.5138987179997827,0.45037503088016667,0.5192428647240949,0.5870447685194984,0.5177315242681866,0.4870889481386511
