,cue_end,cue_start,delay_end,delay_start,duration,finger,move_end,move_start
85,349119,347119,11080.0,9360.0,3720.0,1.0,360199.0,356479.0
86,353119,351119,13480.0,9520.0,5960.0,4.0,366599.0,360639.0
87,357119,355119,3080.0,1360.0,3720.0,1.0,360199.0,356479.0
88,361119,359119,3560.0,1480.0,4080.0,3.0,364679.0,360599.0
89,365119,363119,1480.0,4960.0,-1480.0,4.0,366599.0,368079.0
90,369119,367119,6000.0,960.0,7040.0,4.0,375119.0,368079.0
91,373119,371119,2000.0,5160.0,-1160.0,4.0,375119.0,376279.0
92,377119,375119,12640.0,1160.0,13480.0,4.0,389759.0,376279.0
93,381119,379119,3160.0,2160.0,3000.0,1.0,384279.0,381279.0
94,385119,383119,4640.0,1880.0,4760.0,5.0,389759.0,384999.0
95,389119,387119,640.0,2040.0,600.0,3.0,389759.0,389159.0
96,393119,391119,3320.0,1680.0,3640.0,5.0,396439.0,392799.0
97,397119,395119,12760.0,17640.0,-2880.0,4.0,409879.0,412759.0
98,401119,399119,3240.0,1600.0,3640.0,3.0,404359.0,400719.0
99,405119,403119,4760.0,9640.0,-2880.0,4.0,409879.0,412759.0
100,409119,407119,760.0,5640.0,-2880.0,4.0,409879.0,412759.0
101,413119,411119,1800.0,400.0,3400.0,3.0,414919.0,411519.0
102,417119,415119,3960.0,13440.0,-7480.0,4.0,421079.0,428559.0
103,421119,419119,4720.0,2920.0,3800.0,2.0,425839.0,422039.0
104,425119,423119,720.0,6840.0,-4120.0,2.0,425839.0,429959.0
105,429119,427119,8920.0,6280.0,4640.0,1.0,438039.0,433399.0
106,433119,431119,5760.0,7160.0,600.0,2.0,438879.0,438279.0
107,437119,435119,3720.0,3720.0,2000.0,4.0,440839.0,438839.0
108,441119,439119,,,,4.0,,
109,445119,443119,440.0,2440.0,0.0,3.0,445559.0,445559.0
110,449119,447119,,,,4.0,,
111,453119,451119,,,,3.0,,
112,457119,455119,,,,1.0,,
113,461119,459119,,,,2.0,,
114,465119,463119,,,,3.0,,
