,end_time,start_time,rdsym_elec24,rdsym_elec26,rdsym_elec33,rdsym_elec34,rdsym_elec41,rdsym_elec25,rdsym_elec32,rdsym_elec40,rdsym_elec10,rdsym_elec11,rdsym_elec18,rdsym_elec19,rdsym_elec2,rdsym_elec3,rdsym_elec12,rdsym_elec13,rdsym_elec14,rdsym_elec15,rdsym_elec20,rdsym_elec21,rdsym_elec22,rdsym_elec27,rdsym_elec28,rdsym_elec29,rdsym_elec30,rdsym_elec35,rdsym_elec36,rdsym_elec37,rdsym_elec38,rdsym_elec4,rdsym_elec42,rdsym_elec43,rdsym_elec44,rdsym_elec45,rdsym_elec46,rdsym_elec5,rdsym_elec6,rdsym_elec7,rdsym_elec16,rdsym_elec17,rdsym_elec23,rdsym_elec31,rdsym_elec39,rdsym_elec8,rdsym_elec9,rdsym_elec0,rdsym_elec1
0,10079.0,8159.0,-6.0,-5.2,2.45,-0.9090909090909091,-3.473684210526316,8.470588235294118,8.764705882352942,2.176470588235294,-2.466666666666667,-5.235294117647059,-4.222222222222222,-3.764705882352941,-6.166666666666667,-3.789473684210526,1.0555555555555556,-4.133333333333334,8.555555555555555,0.9333333333333333,8.352941176470589,3.25,-0.9411764705882353,7.0,-2.4,12.647058823529411,0.7333333333333333,3.0,-3.0,-1.4285714285714286,3.2666666666666666,-4.071428571428571,7.111111111111111,9.357142857142858,0.6666666666666666,-1.4666666666666666,3.8,5.2631578947368425,-0.3888888888888889,0.7333333333333333,-7.857142857142857,-0.7333333333333333,-5.526315789473684,6.555555555555555,12.8125,4.2,-2.933333333333333,7.615384615384615,8.166666666666666
1,13559.0,12479.0,-1.8421052631578947,1.6470588235294117,0.6190476190476191,-3.388888888888889,-3.9444444444444446,-0.7142857142857143,2.2,5.0625,-2.4,-2.7058823529411766,-1.6875,-0.3333333333333333,-3.7333333333333334,-2.588235294117647,2.619047619047619,0.05263157894736842,-3.1875,-6.866666666666666,5.0,-0.9411764705882353,2.4210526315789473,-4.117647058823529,3.875,5.111111111111111,1.5555555555555556,-7.625,1.5294117647058822,-0.35294117647058826,-0.47058823529411764,0.5625,7.111111111111111,-3.3333333333333335,0.25,3.1875,1.4705882352941178,3.6842105263157894,-2.375,-3.3529411764705883,-5.222222222222222,1.8571428571428572,5.529411764705882,0.45,-3.3684210526315788,-9.375,-9.941176470588236,0.3333333333333333,-0.6470588235294118
2,17599.0,15839.0,-8.588235294117647,5.764705882352941,2.227272727272727,0.6086956521739131,3.1,-4.777777777777778,-1.2380952380952381,-4.888888888888889,-2.3333333333333335,2.375,5.0,-1.1176470588235294,0.9411764705882353,-0.5294117647058824,-6.888888888888889,-2.2222222222222223,1.375,-5.571428571428571,-2.8823529411764706,-5.411764705882353,2.0,2.411764705882353,2.533333333333333,-1.875,-5.533333333333333,-0.9090909090909091,-2.5,-2.4,-2.4,-0.25,-6.25,-7.764705882352941,-15.933333333333334,-18.642857142857142,-12.733333333333333,2.0625,0.7333333333333333,0.3333333333333333,-2.7333333333333334,-1.5333333333333334,3.625,-5.125,2.3333333333333335,4.266666666666667,8.1875,-4.111111111111111,4.0
3,21439.0,19839.0,-1.736842105263158,-3.5789473684210527,-0.2,-3.590909090909091,4.7894736842105265,-4.125,-5.111111111111111,-0.95,1.7058823529411764,-3.7222222222222223,-7.933333333333334,-3.2857142857142856,-1.5625,0.06666666666666667,1.7647058823529411,-0.7777777777777778,-3.9473684210526314,-1.1875,-0.6842105263157895,-8.3125,-7.7368421052631575,3.8666666666666667,2.5625,0.2,-3.4375,4.333333333333333,2.375,-5.2,-8.176470588235293,-8.473684210526315,0.2777777777777778,1.375,-1.0,-5.666666666666667,-6.5,1.3157894736842106,6.473684210526316,-9.588235294117647,-4.105263157894737,0.5,-0.6111111111111112,0.631578947368421,1.4736842105263157,2.235294117647059,4.157894736842105,6.0,-0.9411764705882353
4,25519.0,23919.0,0.11764705882352941,4.7368421052631575,-0.55,-2.5,3.235294117647059,1.0,-5.611111111111111,10.5,4.705882352941177,-3.875,5.5625,0.7777777777777778,1.1666666666666667,2.0,-2.888888888888889,4.388888888888889,6.125,0.9375,11.0,0.8888888888888888,-2.6470588235294117,7.882352941176471,7.529411764705882,3.0526315789473686,1.8125,3.176470588235294,5.9411764705882355,3.4375,3.5,-1.5294117647058822,-0.5,7.375,2.9411764705882355,4.375,2.3529411764705883,5.294117647058823,2.9375,6.4375,3.5,-4.25,-3.0,-2.2777777777777777,8.3125,3.2666666666666666,-0.26666666666666666,3.25,5.176470588235294
5,29719.0,28359.0,3.8823529411764706,0.3888888888888889,2.55,-0.8636363636363636,-0.8888888888888888,6.833333333333333,-5.6,-7.238095238095238,-2.611111111111111,-9.4,-3.9285714285714284,-14.428571428571429,-6.526315789473684,-4.277777777777778,-3.0625,0.3684210526315789,-2.0625,-8.411764705882353,-3.111111111111111,-1.375,-6.333333333333333,-7.666666666666667,-12.263157894736842,-2.6842105263157894,-5.5,-5.733333333333333,-3.111111111111111,1.1666666666666667,-2.8333333333333335,-6.315789473684211,-3.1818181818181817,-14.3125,-5.444444444444445,-3.5555555555555554,-7.666666666666667,-4.526315789473684,-2.8333333333333335,0.9444444444444444,1.9444444444444444,-0.3125,0.6111111111111112,-0.5625,-8.944444444444445,1.0588235294117647,-2.625,-4.333333333333333,-2.5625
6,33639.0,31959.0,-2.0,-2.9473684210526314,-5.2,6.428571428571429,-4.15,5.1875,-2.375,3.7777777777777777,-2.7777777777777777,0.0,-3.176470588235294,2.25,-4.315789473684211,3.772727272727273,0.5294117647058824,5.85,-3.5,-4.285714285714286,5.6875,-8.875,-2.0714285714285716,-1.9444444444444444,-4.4,2.5,4.133333333333334,0.8571428571428571,0.95,1.0,0.26666666666666666,0.29411764705882354,1.5555555555555556,1.3529411764705883,0.375,1.6,1.9333333333333333,-1.6470588235294117,2.1333333333333333,0.7142857142857143,-0.95,-0.05555555555555555,0.375,-1.3125,3.5714285714285716,4.647058823529412,-1.9444444444444444,-1.9473684210526316,2.764705882352941
7,37479.0,35879.0,-3.875,5.7894736842105265,-6.052631578947368,-0.6363636363636364,5.578947368421052,-4.75,-5.2,-2.6666666666666665,-2.3333333333333335,-2.0,-5.222222222222222,-0.7647058823529411,-6.0,-7.25,-0.17647058823529413,-6.611111111111111,2.473684210526316,-14.0,-5.75,-2.7222222222222223,-4.3076923076923075,1.3888888888888888,3.6666666666666665,-0.7368421052631579,-2.9285714285714284,1.2380952380952381,-0.5625,1.7333333333333334,-3.642857142857143,-3.6666666666666665,0.7368421052631579,-1.8235294117647058,-3.588235294117647,-3.0,-6.375,-5.625,-2.176470588235294,-0.2857142857142857,-8.285714285714286,-1.6875,6.0,6.0625,5.764705882352941,-12.066666666666666,-10.066666666666666,-6.75,-1.7333333333333334
8,41959.0,40159.0,-6.625,-1.3157894736842106,-2.4210526315789473,-2.6363636363636362,1.894736842105263,-7.133333333333334,-1.8421052631578947,1.7647058823529411,-0.35294117647058826,-4.588235294117647,1.736842105263158,0.75,2.75,0.3125,0.875,-4.3125,-1.3125,0.3888888888888889,4.875,4.882352941176471,-1.0588235294117647,-1.4444444444444444,-2.875,-2.111111111111111,-7.933333333333334,-2.176470588235294,-6.9411764705882355,-2.625,-6.666666666666667,-12.4375,8.5,-1.4705882352941178,-0.8125,-0.8666666666666667,-2.533333333333333,2.3529411764705883,-1.4705882352941178,-8.5625,-4.7368421052631575,-3.125,-2.7777777777777777,-3.5294117647058822,1.125,-6.666666666666667,0.9411764705882353,-0.8125,-0.3333333333333333
9,45599.0,43799.0,0.6111111111111112,4.125,-1.2380952380952381,1.0,-0.8,0.17647058823529413,-2.2222222222222223,1.9444444444444444,-0.1111111111111111,0.26666666666666666,1.0625,1.2941176470588236,-6.4375,-2.7058823529411766,-2.736842105263158,-3.111111111111111,-2.4,-4.5625,-8.777777777777779,-4.235294117647059,0.47058823529411764,2.533333333333333,0.6666666666666666,-2.2941176470588234,-4.4,-13.333333333333334,-3.3333333333333335,-6.117647058823529,-1.875,-2.625,0.5,-3.764705882352941,-4.529411764705882,-4.125,-5.133333333333334,-3.4375,-1.0526315789473684,3.5625,-0.9375,0.4375,3.588235294117647,-0.11764705882352941,3.3333333333333335,7.105263157894737,-1.4736842105263157,-3.8823529411764706,0.15789473684210525
