,end_time,start_time,rdsym_elec18,rdsym_elec24,rdsym_elec32,rdsym_elec26,rdsym_elec27,rdsym_elec33,rdsym_elec17,rdsym_elec25,rdsym_elec1,rdsym_elec10,rdsym_elec2,rdsym_elec9,rdsym_elec11,rdsym_elec12,rdsym_elec13,rdsym_elec14,rdsym_elec15,rdsym_elec19,rdsym_elec20,rdsym_elec21,rdsym_elec22,rdsym_elec23,rdsym_elec28,rdsym_elec29,rdsym_elec3,rdsym_elec30,rdsym_elec31,rdsym_elec34,rdsym_elec35,rdsym_elec36,rdsym_elec37,rdsym_elec4,rdsym_elec5,rdsym_elec6,rdsym_elec7,rdsym_elec0,rdsym_elec16,rdsym_elec8
0,10239.0,8279.0,0.4989512257849002,0.5338567810512805,0.5766255511372184,0.4150215427336762,0.4575345512498126,0.4874095245781992,0.4766793143162263,0.5090265591170764,0.4437117581018912,0.5078689291690651,0.49459496457068697,0.5621307588174291,0.5940863316598171,0.4252194830987718,0.5046235096236548,0.42853036220661067,0.509591271824272,0.5309977661523008,0.5651289477764464,0.44072883888434494,0.5067268283604706,0.5641145899459312,0.513769561813475,0.5079876779336392,0.5488297061863593,0.48380495520531,0.5373709858719283,0.5440158071968828,0.5386259959120916,0.5486557303049335,0.5041403468849712,0.5590850390086265,0.4312946821486917,0.5346485670851203,0.5357003014503199,0.4547270754473523,0.5414972614634697,0.5608368244689437
1,13719.0,11959.0,0.5657378098738242,0.4761583307322228,0.5243568755654217,0.5157488024564669,0.4117172924363702,0.5202588697737812,0.5278869722127144,0.5622847128054109,0.5281534894881504,0.5023738958768479,0.5643009194093156,0.5205307371846055,0.5075337046869904,0.45346509535673135,0.4908924138770853,0.4817796541637187,0.46329058355338687,0.5503958321056406,0.5429352229348355,0.42601968232282345,0.4572502941234066,0.4688086091028601,0.5212727581707418,0.47486014717374947,0.5669344046330455,0.4606382854468048,0.4621168384224391,0.5112671754819631,0.5276118753750477,0.4209826673091405,0.3668007381448298,0.509672333467671,0.5149997166436366,0.5108113268774357,0.5567652830675238,0.527959199932647,0.44139620428580445,0.4921376415713002
2,25279.0,24679.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,23279.0,22319.0,0.5244486957225768,0.4738275091485199,0.4212352396184848,0.46279261281227846,0.46261367878797,0.5992890657932405,0.5063296444780823,0.4633921634807515,0.5116626665740339,0.4859805251038482,0.5188427895276069,0.576933569567466,0.4807318671860488,0.5000407310585286,0.48956993957706996,0.3818653126105824,0.5328415280848273,0.4646464972397802,0.43106250706595595,0.4322956754795828,0.46351843224639505,0.4924799985931109,0.5316966247403297,0.5659021229087351,0.47230765457557894,0.4462079612942827,0.4190728522887533,0.49879363737953564,0.5496283611029674,0.4928508444239473,0.41133672584421205,0.5185912054975588,0.4979530691957075,0.531748936660622,0.5120120803416313,0.5576151099697497,0.5692287181813283,0.5047230020346817
4,25279.0,24679.0,0.515601789948488,0.45414594361994215,0.5177914457210502,0.47340469426932696,0.5585306822408158,0.517452665506996,0.48284418729510004,0.517089865613948,0.49504465371149636,0.5043802677600784,0.5114962149230543,0.486158906340657,0.48160819694369905,0.49704368782823094,0.5172075985477584,0.5424350340351448,0.4862446353857329,0.49192626409104945,0.5036622169870183,0.46084357126403813,0.4837121481517999,0.5695169572356176,0.5171120364314642,0.46590179806477083,0.4999456494780156,0.41419196034017736,0.4782083527738786,0.5006592570630524,0.5569576297039394,0.45506504859143465,0.4371301386067601,0.5305686583882673,0.5404298907485122,0.49122229238832016,0.48648882578119035,0.5810651528324271,0.4672359480217478,0.5354749603420428
5,29479.0,28239.0,0.4927617131827379,0.4716113069493672,0.5626592073412353,0.5264048222361336,0.4799463835404956,0.5660074473099828,0.43219474114544426,0.49244781897856793,0.4764040791233294,0.4783762379192789,0.4726147779303861,0.41886133696564465,0.46772826785260985,0.4993552559047498,0.5416361574354156,0.48287153623365786,0.4699856197693612,0.4601490230711275,0.4478776920509407,0.4367534358496485,0.49179031184168376,0.4991377620572357,0.3638300290616865,0.35306487240576984,0.5131728201497171,0.47618635575395424,0.49101247186279395,0.4882292436726179,0.4013384856873039,0.4393907677112811,0.5018264027441388,0.47796403995960357,0.4737392762489525,0.4957145330869964,0.5044087832523194,0.49266731379406314,0.43833232651798476,0.47054227629941114
6,33839.0,32279.0,0.48235005138780207,0.5167442805401724,0.3974655800661453,0.517164064215845,0.49060536907648417,0.5033448927345154,0.4869507836149477,0.4527271461642267,0.4917915471808355,0.5947483024357882,0.5037795331037646,0.5194404873157966,0.5014396303935794,0.5246134688666927,0.5378652574950813,0.43996824052108274,0.4858326313865467,0.5198467644974294,0.5442683455843628,0.39295201501564836,0.43833060479490343,0.4596631916861848,0.4878026825724348,0.4740721347084443,0.5245582033124212,0.3932545602228006,0.41120832808252367,0.4854761042581681,0.449094170463709,0.3805664074857327,0.482991502414245,0.45878056017643687,0.5520864624965925,0.5349193505541148,0.5497156792413435,0.5480049854160493,0.4340415684456004,0.4385290122782015
7,37799.0,36119.0,0.5625620469691747,0.4351181524938391,0.43216174164779736,0.45861603354933844,0.4911405821295565,0.499010442824171,0.48725247374969693,0.49544119093628314,0.46189118453709993,0.5108819780596097,0.5284070441376931,0.5130473663061059,0.5265470351743087,0.45162966671251914,0.41182247309947734,0.48626050882817784,0.5050828217340437,0.5013484156053353,0.46254136946636554,0.4925103563624087,0.6252103284426129,0.5580706895093084,0.5300055023879299,0.49419818701717705,0.48175060224193517,0.5477647307788482,0.4430161648692045,0.4883656786686892,0.5434817330901132,0.5390681923085745,0.39184843979508255,0.5253739580991963,0.43830104782781626,0.5009677280612514,0.4978985786547675,0.48490525696916964,0.47787418667313925,0.47596299853976093
8,41479.0,39999.0,0.47837555882458377,0.4577900332497635,0.43232827747289876,0.4441487707742673,0.47030175420693177,0.5520039968123849,0.5099582534988957,0.47487106311087296,0.4603684846035747,0.5219947312881336,0.5004274193838273,0.5124903798524062,0.4516405961451585,0.44623849797684084,0.5786747529784809,0.6181329595979043,0.5698867360195767,0.49500098688840855,0.4939479862936247,0.5098029131801198,0.5536902584466068,0.5236160142607766,0.5102831541744385,0.4926325931822292,0.463208512879129,0.5113926995744414,0.49882432358232115,0.5572292890698881,0.5784080803712721,0.5788990229410544,0.5483044404291867,0.44003286471406383,0.5205688732148637,0.52844515384496,0.5334802803598054,0.47830187357406995,0.48400714828889757,0.4980407840983671
9,46599.0,44159.0,0.48368943951435284,0.4933863499721656,0.5597473409660135,0.5036539853294727,0.5058066593219772,0.512199153785726,0.5014898825427259,0.49702045512979787,0.549743932205113,0.49107114968518073,0.4711707837606732,0.5013726020885895,0.5167201162276799,0.4699698928272304,0.5187838307530074,0.5012688532864399,0.43754846958436866,0.4989762106636464,0.5845005075856117,0.5090975514962921,0.547835856277068,0.4860694413534668,0.5411164926648283,0.5052446934195874,0.4443649741592853,0.4897147138420745,0.5510808248709833,0.5154848189204227,0.573905268454494,0.4229262027528842,0.604925701393352,0.5237174347082789,0.4168732594939811,0.4689238854866986,0.48231344733351333,0.4554459266464958,0.4632548543787568,0.4557339393688118
10,50999.0,48719.0,0.5513035217705455,0.5767881737556272,0.556847122919332,0.4839373306021126,0.493567708493454,0.49280069925072334,0.4978440403178185,0.5142643008973856,0.459203336464725,0.5116839142926831,0.4486585461695254,0.4736009334889294,0.4942206146423525,0.46367241489721833,0.5076470938161882,0.44465138378683905,0.4884519686935653,0.5591090185840469,0.5270501243857688,0.4605255781148944,0.47790885235088654,0.38337716404942157,0.4864782917614583,0.47794302023841984,0.5821550147186271,0.4700127512172655,0.4211604266952243,0.4032901949160503,0.5106460889687136,0.4483955258278888,0.5086844651651854,0.506554853020062,0.5200685555355581,0.4690917057387788,0.4558409795008651,0.46453494429691805,0.5729544485246187,0.48225688477911455
11,55559.0,52079.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,59399.0,56439.0,0.5763012153741182,0.5236268983891371,0.45775019647932114,0.43746434254663585,0.5391198483486979,0.4984100143470265,0.4639761115594127,0.45366687548753193,0.4960362408305558,0.5070151606614359,0.5421720659799516,0.5238728980291862,0.5469052477860196,0.4423967781858853,0.49590405726709846,0.5722172522115127,0.5122129635769663,0.4502539839557703,0.4855720975259273,0.6199569106058794,0.6006807711091561,0.5368308825139327,0.47657151550553134,0.42980554068813753,0.4314473636420547,0.565498528395651,0.5974906257467346,0.487996577205971,0.4802315104168977,0.5157375151709317,0.5624621126381609,0.5305793948343109,0.49397134685432026,0.5006309552647579,0.45844921869308647,0.549866551229296,0.5230993766526232,0.5134790177275549
13,63919.0,60479.0,0.5300205741429491,0.4808330409579476,0.426755872804837,0.5118231506368224,0.5499711630030863,0.48885995210037486,0.4815326667824976,0.36423882068551755,0.4351791126561991,0.5452418167591443,0.571249864236713,0.47627297815617836,0.5011927528420264,0.5451845050659173,0.4964377017113703,0.5249071222173058,0.46287564324215025,0.5038363976396,0.5415680319919448,0.5219802877397575,0.4590656352702822,0.48261307681048893,0.552542500279581,0.5418859505329829,0.46160749175800775,0.45428529898849507,0.47717952322282475,0.5142472871191922,0.4382164257455628,0.49362888435933044,0.5010321188746424,0.4902391716315657,0.43008963372473524,0.4345794821948406,0.5575221048790345,0.5798410869850463,0.4795472391719767,0.5100005698899555
14,66479.0,66159.0,0.5351564840436276,0.4717348459516628,0.43607176347035503,0.5290282709549854,0.5878663476799151,0.5350071398404371,0.5238147920729961,0.5365268913863948,0.5266204670155075,0.5344408232822935,0.5741135275319726,0.5335183083746535,0.4923126120088964,0.6175389987305013,0.5666078534185501,0.5609002628340675,0.510192579393867,0.5635283992946666,0.5294772170864745,0.5187536165311442,0.5604260902511505,0.42936533738662513,0.5042179472595651,0.48005979292581596,0.5259491642412575,0.44552603613960945,0.46502666187896774,0.46706935025106655,0.4114643993496614,0.502029876056887,0.5000391076863646,0.47337234733399314,0.5453186855533035,0.5564443381230484,0.5402960761219401,0.570342966870331,0.525252139377084,0.48092498951591767
15,69719.0,68159.0,0.5310757060798189,0.5166662447911642,0.6097706814590378,0.48280097482012785,0.5419579812241515,0.43227201409460897,0.4771829970258989,0.4891143582938258,0.5537910634210528,0.44583262680375096,0.44177212098267316,0.46617270059713195,0.45953053118518067,0.4714811790516518,0.4908677652386943,0.44768645635744037,0.6172255836644553,0.4336954764245876,0.5087765192670771,0.48849569746345695,0.5178747632733993,0.5241070958029103,0.4521094751661332,0.47046846300752776,0.5392535619854081,0.5413648341985128,0.5283538180191916,0.46459791325268485,0.584433182896266,0.4891665372646663,0.46054925139532255,0.5051739297301525,0.474900657363877,0.4826382944585328,0.5525430192084934,0.4885408212120544,0.46008414064310343,0.5272271807517087
16,74239.0,73959.0,0.5117894251631399,0.5627297825156409,0.584272447825405,0.5470912886485257,0.5433507924360282,0.5316809169389384,0.524977608587883,0.534778923632156,0.5222250983671708,0.5767088604453381,0.49420634491027005,0.5636298891135704,0.5615024523575803,0.45314632598481347,0.48910895977589636,0.5184419211869822,0.518652315820698,0.4816022584947951,0.5910047278630183,0.5157053326594377,0.5420741665470388,0.5521594127360329,0.4988102331749115,0.5309844268906473,0.5159105657599704,0.5812193839666399,0.4806317199483208,0.5453576883840893,0.5125082788964473,0.5140365436108307,0.5368881931595016,0.5318582148579467,0.46717264430689925,0.4458457375230587,0.5112275460857851,0.5132260839861994,0.5093395930671474,0.5169965703344106
17,78199.0,76239.0,0.4904986568800081,0.5450472999381216,0.5709270434993707,0.5635622245988564,0.47020087827608253,0.6175220065406918,0.5095793036177109,0.5151189348976526,0.5139569279583815,0.509322751639488,0.4162904828183172,0.5347783325887143,0.48008711140452764,0.39878662546755683,0.46251858462224316,0.4781911895158843,0.4941276789404374,0.5118353864850009,0.5935151491343045,0.47037360032228076,0.33524178043612224,0.5344467572801906,0.5020608309788728,0.45766416069832855,0.48500956870345513,0.5034302143591062,0.5789641340572707,0.5282073008607597,0.5265401633139896,0.6188388508818035,0.5250018631745774,0.5609329213342201,0.4834366253071179,0.4864838838060682,0.4643313496686203,0.5328849353031564,0.561571529285197,0.5388443927389376
18,83359.0,80679.0,0.5441520776471446,0.6060590283301872,0.5474761432666702,0.5428470162975363,0.557350701421863,0.5978493476999125,0.533960892488541,0.519856815071522,0.5652770543171526,0.5426381892408942,0.4541072227592974,0.5782230348143499,0.5227075633985238,0.5021449950452386,0.519066410298508,0.6169733429662214,0.47203962285869416,0.580468054457579,0.5423978986785425,0.6149972834052,0.5668670941785677,0.5253558877467303,0.5949887312608807,0.5310848141850059,0.5028583762087105,0.48336375585847297,0.5556340948650998,0.5149246276904079,0.4783440696839107,0.5478861867279248,0.5364782942062563,0.4693110163888531,0.5623230394878778,0.5528872738691587,0.4869078857657161,0.517024311676912,0.5665445803001795,0.48992410567261135
19,88079.0,84559.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,92319.0,87839.0,0.5662006492490308,0.5659136631784294,0.4977098127767048,0.4718692948554886,0.5419401715431548,0.536046211634119,0.5154138777402393,0.5477763247186035,0.6080003542119239,0.4798303528298074,0.4592453699974861,0.5193150268834872,0.5257247076509803,0.5402446656981604,0.5723929231730389,0.4984294861986876,0.5049273977012131,0.5351057974918008,0.4788310750133121,0.38185736811820514,0.49448572225103765,0.4686676520771299,0.442096357465746,0.4028896203948621,0.5148312400472218,0.42739654948213146,0.46018655686647975,0.4510353864079759,0.5049276712541336,0.38701073993713797,0.3888909894962628,0.5170012292224171,0.5255810083030191,0.5061896910770051,0.5120870003190876,0.5070426954108085,0.463484145600837,0.5420018949231282
