,end_time,start_time,rdsym_elec10,rdsym_elec2,rdsym_elec26,rdsym_elec29,rdsym_elec3,rdsym_elec35,rdsym_elec4,rdsym_elec44,rdsym_elec5,rdsym_elec52,rdsym_elec57,rdsym_elec60,rdsym_elec61,rdsym_elec62,rdsym_elec0,rdsym_elec12,rdsym_elec19,rdsym_elec20,rdsym_elec28,rdsym_elec1,rdsym_elec11,rdsym_elec18,rdsym_elec27,rdsym_elec36,rdsym_elec37,rdsym_elec38,rdsym_elec45,rdsym_elec46,rdsym_elec53,rdsym_elec54,rdsym_elec13,rdsym_elec14,rdsym_elec15,rdsym_elec21,rdsym_elec22,rdsym_elec30,rdsym_elec6,rdsym_elec7,rdsym_elec16,rdsym_elec17,rdsym_elec23,rdsym_elec24,rdsym_elec25,rdsym_elec31,rdsym_elec32,rdsym_elec33,rdsym_elec34,rdsym_elec39,rdsym_elec40,rdsym_elec41,rdsym_elec42,rdsym_elec43,rdsym_elec47,rdsym_elec48,rdsym_elec49,rdsym_elec50,rdsym_elec51,rdsym_elec58,rdsym_elec59,rdsym_elec8,rdsym_elec9,rdsym_elec55,rdsym_elec56
0,11959.0,8959.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,13519.0,12199.0,0.5178669226069785,0.5530122381727451,0.5277318123892675,0.4740969295052139,0.4720634436363858,0.5165472686378416,0.4973530193199312,0.5185642513512194,0.514296567038987,0.5937685626980231,0.48745040177025595,0.48104598311423535,0.502481736590037,0.5087533692704295,0.5103136705297003,0.5047583321396847,0.4998631820588957,0.5061624529251302,0.4641466485750022,0.5094532605044515,0.5355459574575017,0.515129609939886,0.47665010895754695,0.49736794758625785,0.49497429511288776,0.5259778939002916,0.5529900818487307,0.5107497660261634,0.49205529840168694,0.566957493565713,0.5335495848877617,0.5408450056887557,0.5285154283411957,0.5310339964258307,0.5069488104380169,0.3760412439706532,0.5135834275912561,0.42695917398781763,0.4937689473097842,0.5605729730419503,0.4815776691156197,0.5295864359806346,0.506496174864858,0.5060928681339243,0.480855523791676,0.4995801290499432,0.4792411754911755,0.5330770444732301,0.492970677217352,0.4680746240288108,0.5199995780115508,0.5263103535451816,0.5311800896908088,0.5259722313750549,0.4717041879797428,0.4728205368200879,0.5052825307258016,0.4830239426410929,0.5525350164482097,0.47173878899886135,0.4275885159813731,0.495129882917563,0.48520396402117794
2,20879.0,15279.0,0.5222151583134861,0.40486714521479744,0.47391591697608726,0.4772577634781163,0.44325798363143565,0.4176295685890159,0.4715801245961954,0.4790259591609581,0.4970086976254739,0.5568566151802846,0.5318765135424651,0.530862174726059,0.5332085306680204,0.5127324518427925,0.5319834075871729,0.4864078539620653,0.4079560912210384,0.49958880954008256,0.4240609768091385,0.48362467706677637,0.477201758207875,0.5861182786434678,0.5364380949080142,0.49271965141961177,0.44118382706618,0.5627430814608317,0.47906438584205613,0.5058045987912817,0.507954456453634,0.525931664117616,0.4622929565058463,0.4735567823508027,0.5000418962057893,0.5037757470845706,0.4704087946727614,0.49459181885847164,0.4981797603296023,0.500619740647058,0.47573649820701563,0.5188357224374672,0.5021113731131914,0.4417309807591976,0.4686417920209802,0.5165112167418965,0.41245202444450574,0.5036256669426866,0.5180974210806334,0.4804841462200398,0.4294018485711575,0.4915664763052123,0.5038546037195702,0.45552596467079903,0.4648029471449242,0.5328187367547229,0.5325252809071163,0.4470478610560908,0.4615921738069521,0.4533715256058914,0.5231935863701292,0.4956474925418299,0.45274466998065616,0.5191698747680891,0.507201299784788
3,27399.0,28479.0,0.3913175330870643,0.5044323578433239,0.4931666643458176,0.4581457775325809,0.4986670552911523,0.4409604662269362,0.4601290323700128,0.5202165438863118,0.4763751272329703,0.5009869095164989,0.4864737003432435,0.4978516285741349,0.488834488319797,0.47851132181141987,0.4550692286108952,0.4716033231558637,0.5390230966970225,0.455725854563683,0.427030604462235,0.5066594330963224,0.43952268349900386,0.4701067071199747,0.49234633349458323,0.42778752009795834,0.5845550064758877,0.44720871470688717,0.5015519422098369,0.5246257683951182,0.531133463924921,0.46966532875313627,0.5314493058811618,0.5338065209761074,0.4723071974578206,0.4364119719713306,0.5213043747825192,0.4698490464870033,0.47174240255862954,0.48092472387815527,0.5805215001776535,0.47133839779718456,0.43740489142365413,0.4622150782084927,0.47096515076618883,0.4584157771351348,0.4843307482733248,0.48678522028326604,0.4741612040569915,0.4811524933091853,0.5596948145355007,0.5066378409494702,0.46102345877622475,0.5009175012661595,0.5319958787619296,0.5925965659017387,0.4402174180190505,0.5085507943118072,0.49131996744269507,0.5387948893853196,0.4756306106668346,0.5102595937170658,0.5208448715027663,0.48710324992372434,0.4891624163034198
4,27399.0,28479.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,32239.0,27999.0,0.5107058724809082,0.47614940498414077,0.4853554491579235,0.4854275950049362,0.5291226960869818,0.4673023816664168,0.4578751027491544,0.4662808814905854,0.4496473158044365,0.4959291825682791,0.5019444641144127,0.42776191848418027,0.5113716384386572,0.43520953545290975,0.5648765803435567,0.5341432588686166,0.448395545364333,0.47347015204158066,0.482675584667394,0.5093173938522404,0.4938993682702945,0.46086236294569627,0.4210496951305775,0.47422644905599454,0.4866158960223605,0.4832605689803832,0.44360954561737664,0.5363700654742696,0.44400912103580703,0.5335866589712791,0.4820158581952542,0.4960910743975259,0.5265405701754386,0.5151276470459485,0.5146805496548753,0.49800603412830646,0.5107450104020653,0.5069608118506045,0.6434595764028105,0.5061749812027405,0.49602400050929446,0.5596700615291551,0.49616008754927643,0.4770708264321574,0.5023639246752143,0.5125300593077937,0.45793423301254055,0.5357483683175727,0.4855260191331931,0.5031200489245472,0.5496709525021978,0.493628462132212,0.5504162483462354,0.503381355804355,0.5758872959460429,0.46355293219687405,0.48223187710458876,0.5397393122678232,0.4752469552627717,0.48211629516039933,0.49170678889236064,0.497060524566065,0.495626657810698
6,38719.0,43839.0,0.49549960844648694,0.4262307819530087,0.4849562662693579,0.4549018019111671,0.4571067736228339,0.5076242619899534,0.58846505059169,0.49043048827104546,0.5693248602271144,0.49845877164580493,0.47880181592191395,0.47747212375713255,0.6001234852229662,0.5485007877955584,0.5248437321086935,0.4530001275799408,0.5301939050831963,0.5152863742537656,0.5097909978283611,0.4722877853449588,0.473915933261641,0.5136688036832638,0.4609201133833486,0.46965765825368283,0.5238128997923356,0.44316839366335714,0.5495925321883139,0.46836011124456667,0.476695360450202,0.4161769743120566,0.47953775241794055,0.5167269058179091,0.4908437250486974,0.4704787573537573,0.4738820258955632,0.5162016731643926,0.5392117167175215,0.46377405464445726,0.5117962768613148,0.5713113351875718,0.5346941792775125,0.47162963449268597,0.5235986089029108,0.5606771022999093,0.45068488870659185,0.505264658587027,0.5036167448950934,0.4506922929104301,0.5169798748060943,0.45036274197527393,0.5297662911951837,0.42695093522697786,0.4534239280387838,0.5067666119737453,0.5629572800090963,0.5126946662425172,0.526510936866329,0.4886499821373771,0.4454019153245841,0.5841262078854215,0.4889126682671817,0.5579961704961706,0.5195720777684446
7,38719.0,43839.0,0.4875141802960638,0.5153651946608603,0.45711537747383335,0.509614763640499,0.4964818754762363,0.48784123449771205,0.5213908394508646,0.46298373708075297,0.5120490097835442,0.5303128708953013,0.4755089272449895,0.4712916889800064,0.45992461333147605,0.5178872059103187,0.5184707520705925,0.631935998307025,0.47110292980828694,0.5126770462333354,0.5316100759144237,0.4833970108732301,0.5066141219370038,0.49066714015547164,0.5466903345192818,0.455263263765102,0.5074752269554836,0.5142762894430642,0.4722265065207231,0.49374126486811803,0.47279769318495696,0.5287912599096808,0.485016577125161,0.5288607063855114,0.4603595041869036,0.40847051833211,0.47462225425719673,0.4970198981015544,0.4521059294342792,0.4742412575890084,0.6027209912878493,0.5053316449905454,0.5464792740303603,0.4980790322508589,0.4644687519255144,0.5495832896081175,0.5017902421768905,0.5245262970848161,0.5045742225404046,0.5097091301157533,0.5070916258651486,0.48670824826951825,0.5182742675621903,0.5985299241153952,0.5088280420130266,0.4835289788732378,0.46222976304761876,0.486124538298971,0.4562171823252156,0.46757536014169265,0.46125498517576313,0.45318158969483496,0.5017813082928726,0.5060114767428286,0.5207397799197391
8,43319.0,40159.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,46519.0,43839.0,0.5106422930477551,0.47347655793955945,0.45464538321155973,0.5756217349294376,0.5109886409886409,0.5109839348511451,0.5369205236865071,0.4849956017581098,0.49092343747235057,0.4899424298611605,0.4852458308453494,0.4429293750523945,0.5967617236652965,0.3693130455989731,0.5263792672485754,0.5293079985030449,0.4985402094930855,0.46138958116914597,0.4703546014919806,0.576696883296639,0.48801974418317906,0.46954761559592184,0.48681069822710693,0.49443469613779456,0.5021029442788483,0.49860465022158296,0.46859119458351917,0.48384109279112036,0.43236186579650543,0.5545381449576953,0.4720391224500221,0.5149842547190189,0.5809804739235416,0.4965911743485273,0.5579393006874004,0.45056716200466196,0.4596449460974811,0.49844251465768497,0.5783526568999022,0.5201937474290416,0.4572923249363746,0.49751394271321814,0.45705535864310537,0.48882448288089925,0.5049331435472741,0.4464235756894486,0.4734624364838465,0.5718251799543479,0.4539887169057812,0.46451611001556364,0.5130529465429214,0.5573192374237265,0.5438325722396261,0.47666997465644106,0.5175503663003662,0.5413364269020337,0.4990710066077713,0.4803867248108552,0.5094726183813151,0.6269395418097605,0.5857400697149833,0.499067948869353,0.5547551057366266
10,50079.0,47799.0,0.49724584477350475,0.5355362826082323,0.5135187657580075,0.5602115609168377,0.4927392411510058,0.46762235938061203,0.4882422387237444,0.4960973672411008,0.5706574778788797,0.5514441112543942,0.4940360685454831,0.48538405380782407,0.5473508110013643,0.5106271940116829,0.510660899558996,0.5278524053619962,0.4912409804226534,0.5061928114628225,0.5469533617392635,0.5334815459987085,0.5385705266955266,0.5530652663430567,0.45674262906405766,0.5190720724421062,0.5822681262824044,0.5533549348951035,0.4938611689019499,0.5540161664314428,0.5303143278152587,0.5870349136326051,0.5381031334102268,0.5226535134488267,0.5132012744283629,0.5684332356437136,0.4893504231036681,0.5554182996782026,0.4771456978571222,0.475896462820805,0.49407379629983755,0.540799969769094,0.5304618776629142,0.5891096294833505,0.49518531906689817,0.4856704950433497,0.47907278542436155,0.4860000471462409,0.4855671203499128,0.4636948224735058,0.4966435958853238,0.45832949036724774,0.5420384289331005,0.5283255791690049,0.5025563994079412,0.44960747904799825,0.42221126458486025,0.4606826021654454,0.48435676231659536,0.5734749413077865,0.5419571197381143,0.575750792939397,0.4473866046234468,0.477455262094625,0.4537913741765764
11,54039.0,51759.0,0.4519110106988531,0.4901651704350959,0.5407490586385061,0.5054479293174146,0.48361205907702454,0.5298178191961364,0.5708158861119388,0.5033682967181687,0.5491105385799454,0.47302762678702526,0.5076432835208926,0.5363039159823701,0.5576539585600689,0.49934739518986576,0.44141826764375786,0.5902899708141732,0.4863909908317803,0.5015308219542765,0.5210843061097176,0.5316146326219258,0.5528694099750628,0.49670979286083217,0.5969602934398434,0.49541087982157694,0.5101736359573659,0.5331994945414062,0.5416795583730567,0.4593497937247937,0.5525763846588991,0.541682908973703,0.48695935943516705,0.5142580627204181,0.44389333038335926,0.5597423308366019,0.5222984065556077,0.44305574249515883,0.4976416197220696,0.5056366103433882,0.5756514709350872,0.5745541830972746,0.5095185673600823,0.5227402976259318,0.5166463379018301,0.4721591537756496,0.4761482236208453,0.5332248850889202,0.4761961342194906,0.49891827862365623,0.4626885632427428,0.5180674458039065,0.47788793404762464,0.5003902491159476,0.5159992345629151,0.4662150706631186,0.5919627425513853,0.43721637951761194,0.43257045079103906,0.5077288957273373,0.47295456667515484,0.5328744792392561,0.4779907897394051,0.4767666063860858,0.5334220463638335
12,57879.0,55999.0,0.4486424070169022,0.44702118377129524,0.5296139978566646,0.5188382756948933,0.5274460934232607,0.45915220185731026,0.5529563298252971,0.48192542107015784,0.5515924902057319,0.5099313121195271,0.43829594017094026,0.4517335770782712,0.5294587047663624,0.5148434081669633,0.49416271816741053,0.5002175493056249,0.5015991998060146,0.4835032293293539,0.5514473042912222,0.5063057949609716,0.4450696368756446,0.49971187645495596,0.5462550600481134,0.5199595747389865,0.5008971475621091,0.47242109742109745,0.48408515504103744,0.5285721600703218,0.5428560615882541,0.4847600747307085,0.5312243648316313,0.5567826896572365,0.48755359303001433,0.4964852145593426,0.4501671638077297,0.5315757512176356,0.4595570926005177,0.5108306011798659,0.5524891443238225,0.43856921429925066,0.4653588816514514,0.5477770672110175,0.4306066694934084,0.5307676219609929,0.4925484686768702,0.49366427012483377,0.4578555987821194,0.43971367159278346,0.5586961920028896,0.5309472281773563,0.5089311071376288,0.4476826595699145,0.4881079703977399,0.5032019848953486,0.4660706928223256,0.5224877298627298,0.4242282645127914,0.4670686891479375,0.529834830965979,0.4464887617828794,0.49498286642787925,0.4631116769260152,0.47912811188352983
13,61999.0,63799.0,0.5401453734174323,0.4099526059879167,0.4509906693841281,0.5054006740005599,0.5586795808337551,0.5638098700405202,0.476216255818294,0.5376489532616984,0.4878017235602375,0.49152575862470266,0.49538089193216067,0.549764351175859,0.46930372527387004,0.490948012998952,0.4979313141050716,0.5842586651670345,0.5092235899262717,0.42580251039809863,0.5472119074490797,0.6366929598558627,0.4985751497671003,0.49977871004354163,0.5539066268628315,0.5647337612507891,0.5171778599797175,0.5274714994144343,0.5562668545942273,0.5181924701831824,0.5260570547292,0.4834597163046391,0.5591230996702493,0.5127166929978116,0.5159049175225645,0.5761013700351936,0.5106871617012795,0.4817999456043528,0.48259339328886597,0.5322184626880051,0.5767411213194752,0.4979437105070825,0.5619833344807543,0.5290839261313399,0.49413504633039773,0.51364522417154,0.5365214941195333,0.5364492747689468,0.5094956898725863,0.49979642906113486,0.5713048756798756,0.553632932204686,0.5096091724054669,0.5028724499797848,0.5198242933537051,0.4514340839706054,0.5217758767761994,0.5584176571443795,0.5212650399279658,0.49597430550281424,0.5373375124961571,0.6485592412328274,0.49681853460760195,0.47962058324254075,0.5163660442625326
14,66319.0,64639.0,0.49305217308368576,0.4692153521977324,0.536378271418829,0.5114588536463536,0.5178275736131773,0.49634995528816933,0.49899393415860577,0.5450217878526702,0.4885717601521497,0.5569322809543398,0.49933666803752935,0.5649829439351499,0.5029639879836257,0.4341327911191697,0.4791563263865054,0.5037987340308961,0.5357840538374594,0.5108616335021617,0.5526780725485819,0.5598730035217014,0.49416556943119766,0.5006171445083983,0.5554688412035609,0.5005672503114957,0.500655135055052,0.4821806366812348,0.48261590255675935,0.4962970128730009,0.5036997491101411,0.479396012145116,0.4956257751909926,0.4887241915613626,0.5229220298225191,0.5006049458039077,0.46411263163676203,0.5310556877442405,0.5199714959064453,0.47913709742270116,0.5432246005835256,0.5302273905286019,0.44035523576598556,0.5743037058842445,0.5425591084114998,0.5081266359918852,0.5285669855063239,0.4854940334719746,0.4872417542962783,0.5488336784312017,0.5042462410776426,0.47260543089983675,0.5240001937523062,0.4963017374782081,0.5308807260224435,0.5005164388987918,0.5170162499665124,0.5353143491658789,0.5412957983999781,0.5698508770097201,0.5396524582714665,0.45036141322397644,0.48231142526507287,0.47448431796961205,0.4881553654167239
15,69799.0,67879.0,0.5325536320896267,0.5514199576108494,0.48843521730926,0.45501211751211745,0.493172428200135,0.4133288638008318,0.5260771099539215,0.5311709625918104,0.3925689271551245,0.47569087032773816,0.45977636982394765,0.481773785038491,0.5295786235823001,0.46438798525096875,0.5838527595877105,0.525578990922036,0.4999755622525362,0.5072002238564568,0.5193987734109217,0.48475238051169917,0.4861023356711106,0.42207788338950636,0.4360625825357021,0.4956096617727389,0.48961470340638835,0.5272707705647663,0.4596585567425351,0.5560944063887581,0.4139080169104679,0.5558058285474251,0.4602274141980024,0.5047244411459717,0.49323001908660846,0.543546558209188,0.48100884731150667,0.5015916041034559,0.465588853260478,0.49781858046112426,0.5544154026025239,0.49341636799709176,0.4408065823065824,0.43701972753288576,0.4766275875880655,0.3947469945421138,0.5509626236485128,0.513723196962967,0.44485774663119865,0.46497088583041923,0.499123813278225,0.5315585852963305,0.5517970750254362,0.500830591617789,0.5209525171330727,0.543670121182376,0.4757491093080231,0.474991015928516,0.45106769090902216,0.47724051871312606,0.4806110434945644,0.5919367606289908,0.5212867514430014,0.46165373841844426,0.4758512780112045
16,73359.0,72639.0,0.5290055478653994,0.5103758688994756,0.4730803981003674,0.508910524327569,0.606447209953789,0.45613034184693113,0.5215011961722489,0.49233693049869526,0.5164345334144405,0.5336973340001021,0.47009200403808254,0.529233038593693,0.5008175013076974,0.4943265766456808,0.44746832460672115,0.5008720042520857,0.5399163754722258,0.5220683223927169,0.5661975076143237,0.5566994198611845,0.5012187396558401,0.5327888909384008,0.5286701956364208,0.5192540372940847,0.5544696187885042,0.5205893507364094,0.5028574591767112,0.5414429793582043,0.5309357180253752,0.5052122344664363,0.44473025608828215,0.4844002644141508,0.4717181170032048,0.48717482852544763,0.4327757853032412,0.5102289153378781,0.4766782277847558,0.5392520190274347,0.6340376087485463,0.48616090007343876,0.5777886521205488,0.6189243392896944,0.5081413076400401,0.5613427244904691,0.47863727467590506,0.552424169264003,0.46484762382154865,0.4762621176808363,0.5235789283815601,0.458840350682456,0.5464526515129428,0.5140791533067955,0.5508337180900476,0.5449542404974593,0.5289431044679166,0.4825116315587191,0.4815522325765953,0.4948992263040251,0.5138760634790819,0.546867569732301,0.5115541837463569,0.4848127286083164,0.48912010782311527
