,end_time,start_time,rdsym_elec19,rdsym_elec26,rdsym_elec28,rdsym_elec43,rdsym_elec47,rdsym_elec54,rdsym_elec12,rdsym_elec13,rdsym_elec20,rdsym_elec5,rdsym_elec21,rdsym_elec27,rdsym_elec33,rdsym_elec34,rdsym_elec35,rdsym_elec41,rdsym_elec42,rdsym_elec0,rdsym_elec1,rdsym_elec10,rdsym_elec11,rdsym_elec14,rdsym_elec15,rdsym_elec16,rdsym_elec17,rdsym_elec18,rdsym_elec2,rdsym_elec22,rdsym_elec23,rdsym_elec24,rdsym_elec25,rdsym_elec29,rdsym_elec3,rdsym_elec30,rdsym_elec31,rdsym_elec32,rdsym_elec37,rdsym_elec38,rdsym_elec39,rdsym_elec4,rdsym_elec40,rdsym_elec45,rdsym_elec46,rdsym_elec53,rdsym_elec6,rdsym_elec7,rdsym_elec8,rdsym_elec9,rdsym_elec36,rdsym_elec44,rdsym_elec48,rdsym_elec49,rdsym_elec50,rdsym_elec51,rdsym_elec52,rdsym_elec55,rdsym_elec56,rdsym_elec57,rdsym_elec58,rdsym_elec59,rdsym_elec60
0,10399.0,8639.0,2.857142857142857,2.888888888888889,1.05,-5.894736842105263,-3.6470588235294117,-8.1875,1.35,4.0588235294117645,-2.2222222222222223,-9.647058823529411,-5.666666666666667,-0.9444444444444444,-7.277777777777778,1.2777777777777777,6.647058823529412,-5.0588235294117645,-5.176470588235294,0.16666666666666666,-6.2105263157894735,8.235294117647058,0.6666666666666666,-7.888888888888889,-2.6,2.9523809523809526,-5.157894736842105,3.4210526315789473,1.1666666666666667,-6.166666666666667,3.4,-1.0,6.055555555555555,-2.5294117647058822,4.2105263157894735,-5.235294117647059,0.10526315789473684,-1.2941176470588236,-2.8823529411764706,-8.375,7.0,-8.470588235294118,2.7777777777777777,2.823529411764706,0.6842105263157895,-5.882352941176471,-9.526315789473685,-4.4375,0.11764705882352941,-3.3333333333333335,-5.444444444444445,6.176470588235294,-0.05555555555555555,-5.705882352941177,-2.625,1.7058823529411764,9.666666666666666,-3.764705882352941,-5.666666666666667,-1.7777777777777777,1.2777777777777777,4.055555555555555,1.8235294117647058
1,13239.0,11919.0,2.1,-0.8,-1.2941176470588236,-0.8947368421052632,0.9411764705882353,-6.066666666666666,-7.894736842105263,-4.166666666666667,-11.0,1.45,-3.1052631578947367,8.625,4.1,10.2,7.235294117647059,-0.6666666666666666,0.4375,1.8421052631578947,-2.85,3.6470588235294117,-4.722222222222222,-6.15,1.4444444444444444,5.0,4.578947368421052,-2.857142857142857,4.3,3.2857142857142856,8.3125,-0.6875,-0.05,4.277777777777778,7.157894736842105,1.1764705882352942,-2.5789473684210527,-7.444444444444445,2.6666666666666665,-3.533333333333333,-3.9473684210526314,-6.2105263157894735,0.95,-1.6470588235294117,-0.7647058823529411,-8.875,-1.263157894736842,3.55,-2.5714285714285716,0.1111111111111111,2.1,-4.0,-3.2222222222222223,2.1875,0.7647058823529411,0.05,0.5625,3.235294117647059,5.095238095238095,6.294117647058823,2.0555555555555554,-2.5294117647058822,-3.3157894736842106
2,17599.0,15839.0,-0.42105263157894735,4.2105263157894735,-4.533333333333333,-0.6470588235294118,-3.0476190476190474,-0.23809523809523808,0.35,-9.722222222222221,0.0,-2.7222222222222223,4.294117647058823,-1.263157894736842,1.2352941176470589,2.9285714285714284,7.9411764705882355,-1.4375,-1.2222222222222223,1.7619047619047619,2.8421052631578947,2.238095238095238,6.157894736842105,0.21052631578947367,0.3888888888888889,-2.7777777777777777,2.0,3.411764705882353,-0.9473684210526315,-2.7222222222222223,2.4,-7.75,0.3333333333333333,4.125,3.473684210526316,-11.571428571428571,-1.2105263157894737,0.1111111111111111,-0.5714285714285714,-3.5789473684210527,-4.823529411764706,-2.2222222222222223,0.9333333333333333,-1.25,5.888888888888889,4.473684210526316,-1.2857142857142858,-6.4,-2.736842105263158,-2.7,0.16666666666666666,1.7058823529411764,-0.47058823529411764,-5.9411764705882355,0.26666666666666666,-7.615384615384615,3.625,0.4,3.8947368421052633,0.5238095238095238,-6.75,-5.6875,-1.9444444444444444
3,22319.0,20159.0,-1.2352941176470589,2.5625,-2.1176470588235294,2.0,1.4,-6.642857142857143,-3.6470588235294117,-1.4,-8.722222222222221,5.294117647058823,-6.411764705882353,-2.75,-5.5,-4.4,0.8235294117647058,-6.2,0.5882352941176471,0.6666666666666666,-5.4,1.8888888888888888,4.0588235294117645,-2.823529411764706,1.65,-4.857142857142857,-1.7647058823529411,-6.2631578947368425,-0.6666666666666666,2.4,1.3125,-2.625,-2.375,-5.117647058823529,-6.0588235294117645,-2.25,-0.8421052631578947,-3.0,-0.9333333333333333,-4.176470588235294,-2.2222222222222223,-3.875,8.4,-6.133333333333334,-1.4666666666666666,-5.6,1.3333333333333333,-1.1764705882352942,1.5789473684210527,-0.6111111111111112,3.0,4.0,1.894736842105263,-3.4,6.857142857142857,-3.3333333333333335,1.1111111111111112,0.0,2.0,0.8823529411764706,3.2857142857142856,6.1875,-2.823529411764706
4,26759.0,24039.0,-4.777777777777778,-1.1578947368421053,2.388888888888889,8.777777777777779,-1.0526315789473684,-1.7647058823529411,-0.42857142857142855,1.6666666666666667,0.3,1.631578947368421,5.619047619047619,-2.5555555555555554,-1.2777777777777777,0.2222222222222222,-0.2777777777777778,2.1052631578947367,-2.789473684210526,1.55,2.2777777777777777,-0.95,3.4761904761904763,-1.1578947368421053,-3.6,0.95,2.611111111111111,-4.882352941176471,4.888888888888889,-5.105263157894737,1.263157894736842,5.65,3.6315789473684212,1.5,3.8181818181818183,3.611111111111111,2.210526315789474,-0.7894736842105263,-1.0555555555555556,-1.8823529411764706,-1.7222222222222223,-5.45,1.736842105263158,9.0625,5.6875,1.2941176470588236,3.35,4.157894736842105,-1.105263157894737,-4.2105263157894735,4.947368421052632,1.2941176470588236,-1.2777777777777777,-3.55,0.47368421052631576,-2.4,5.166666666666667,-3.2941176470588234,4.5,2.6315789473684212,7.894736842105263,3.2941176470588234,7.888888888888889
5,30799.0,27999.0,0.8888888888888888,-5.578947368421052,-5.166666666666667,4.833333333333333,-1.368421052631579,1.3529411764705883,-2.2777777777777777,-5.523809523809524,3.5555555555555554,-4.9,-5.111111111111111,-3.473684210526316,3.2777777777777777,-4.055555555555555,-3.0555555555555554,1.8421052631578947,1.125,0.6666666666666666,5.722222222222222,0.5714285714285714,-1.894736842105263,3.736842105263158,5.761904761904762,3.45,-2.3684210526315788,-0.05263157894736842,-0.3684210526315789,0.35294117647058826,-8.0,2.736842105263158,1.5555555555555556,-1.0,12.5,-8.0,3.3333333333333335,3.176470588235294,2.375,-6.384615384615385,2.388888888888889,-3.2222222222222223,2.3,-1.3888888888888888,-3.75,0.0,-0.9473684210526315,-1.9444444444444444,-2.9523809523809526,1.263157894736842,-5.578947368421052,0.19047619047619047,-3.764705882352941,-0.8333333333333334,2.263157894736842,1.7,5.625,3.5625,-3.235294117647059,-1.6842105263157894,3.2777777777777777,-5.105263157894737,-2.3125
6,34759.0,32159.0,-0.3684210526315789,0.0,5.470588235294118,1.3125,-1.263157894736842,-1.6111111111111112,-7.75,-3.4,-5.647058823529412,-2.727272727272727,-6.529411764705882,-0.047619047619047616,-2.5555555555555554,-1.9473684210526316,-5.894736842105263,-7.368421052631579,0.55,-6.0,2.05,-5.3125,-0.7058823529411765,-0.8333333333333334,3.764705882352941,-2.473684210526316,-2.3333333333333335,-4.380952380952381,-1.75,-5.888888888888889,-0.6428571428571429,3.7777777777777777,-2.75,5.411764705882353,6.8125,-7.882352941176471,1.7894736842105263,-3.473684210526316,8.88888888888889,1.263157894736842,-4.25,-5.0476190476190474,-5.117647058823529,4.647058823529412,-4.125,-2.9,9.1,1.7777777777777777,-9.722222222222221,-0.9444444444444444,-6.157894736842105,0.6875,-1.3888888888888888,-3.888888888888889,-9.0,-4.235294117647059,-0.8823529411764706,-0.9411764705882353,-6.470588235294118,-7.625,-0.5333333333333333,-9.0,-5.9375
7,38079.0,36039.0,1.0,-9.333333333333334,-0.29411764705882354,-2.1052631578947367,6.411764705882353,-2.0,4.411764705882353,2.8823529411764706,-2.263157894736842,3.0,2.75,5.8,-0.3157894736842105,6.117647058823529,-1.105263157894737,-13.4,5.285714285714286,2.526315789473684,5.0476190476190474,1.95,-10.210526315789474,2.9473684210526314,-3.8421052631578947,2.0,0.6666666666666666,0.85,-7.142857142857143,3.933333333333333,1.6666666666666667,-3.619047619047619,-3.0952380952380953,-1.5789473684210527,-0.9565217391304348,6.166666666666667,-0.6,-4.578947368421052,-2.933333333333333,1.8333333333333333,-1.5294117647058822,0.75,-4.368421052631579,0.6470588235294118,5.117647058823529,1.7647058823529411,-0.6470588235294118,-6.0,-2.888888888888889,-2.0,0.05555555555555555,8.35,-1.8125,-6.733333333333333,3.8666666666666667,-0.5625,3.25,-6.526315789473684,-1.5294117647058822,-9.294117647058824,-5.473684210526316,2.526315789473684,0.4444444444444444
8,43679.0,40079.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,47639.0,44639.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,54279.0,48559.0,-9.0,4.823529411764706,-4.9411764705882355,-4.277777777777778,-3.5625,1.4444444444444444,0.47368421052631576,-2.0555555555555554,-5.526315789473684,-0.25,-4.7368421052631575,-6.647058823529412,4.055555555555555,-11.2,0.5,-2.736842105263158,-8.944444444444445,-1.4210526315789473,-2.4210526315789473,-0.9473684210526315,-1.588235294117647,11.68421052631579,-5.529411764705882,-3.526315789473684,-2.588235294117647,-3.7333333333333334,-3.6470588235294117,-1.736842105263158,-2.0714285714285716,-7.1,-2.3529411764705883,3.1666666666666665,-2.8333333333333335,0.6,-7.222222222222222,7.5625,-6.666666666666667,-7.611111111111111,-2.0,-5.684210526315789,3.4,4.0,3.1875,-6.0,-7.7368421052631575,1.0,1.3157894736842106,-0.4,-2.0555555555555554,7.411764705882353,3.5,-6.4375,2.2777777777777777,-0.75,5.285714285714286,7.588235294117647,-0.0625,-7.2631578947368425,2.3529411764705883,1.0555555555555556,5.2105263157894735
11,54279.0,55919.0,-9.0,4.823529411764706,-4.9411764705882355,-4.277777777777778,-3.5625,1.4444444444444444,0.47368421052631576,-2.0555555555555554,-5.526315789473684,-0.25,-4.7368421052631575,-6.647058823529412,4.055555555555555,-11.2,0.5,-2.736842105263158,-8.944444444444445,-1.4210526315789473,-2.4210526315789473,-0.9473684210526315,-1.588235294117647,11.68421052631579,-5.529411764705882,-3.526315789473684,-2.588235294117647,-3.7333333333333334,-3.6470588235294117,-1.736842105263158,-2.0714285714285716,-7.1,-2.3529411764705883,3.1666666666666665,-2.8333333333333335,0.6,-7.222222222222222,7.5625,-6.666666666666667,-7.611111111111111,-2.0,-5.684210526315789,3.4,4.0,3.1875,-6.0,-7.7368421052631575,1.0,1.3157894736842106,-0.4,-2.0555555555555554,7.411764705882353,3.5,-6.4375,2.2777777777777777,-0.75,5.285714285714286,7.588235294117647,-0.0625,-7.2631578947368425,2.3529411764705883,1.0555555555555556,5.2105263157894735
12,58519.0,55919.0,2.5238095238095237,3.1818181818181817,-0.15789473684210525,0.0,-5.4,-6.125,-4.571428571428571,5.4,0.14285714285714285,-2.0476190476190474,0.2631578947368421,-1.6666666666666667,4.190476190476191,-7.0,-1.6666666666666667,3.8333333333333335,-1.8333333333333333,-0.1875,0.4444444444444444,-2.6315789473684212,-4.2,5.666666666666667,1.9473684210526316,-0.6875,-3.5789473684210527,1.6,1.0,0.7647058823529411,5.315789473684211,4.666666666666667,-0.5714285714285714,0.9333333333333333,0.5882352941176471,1.9444444444444444,4.833333333333333,-0.3333333333333333,-10.6,-1.3888888888888888,-3.5294117647058822,-6.894736842105263,6.0625,-6.9375,1.5333333333333334,-5.647058823529412,-6.666666666666667,-3.85,-1.2941176470588236,-2.6875,-1.0555555555555556,-3.7222222222222223,-0.058823529411764705,1.8421052631578947,-1.375,4.315789473684211,5.882352941176471,-3.8823529411764706,-3.7777777777777777,-2.0,-0.15789473684210525,-6.388888888888889,-0.2631578947368421
13,62159.0,60039.0,2.764705882352941,-3.611111111111111,-9.0,4.0,4.5,3.8,-0.16666666666666666,-5.15,-2.611111111111111,6.944444444444445,2.3,-2.235294117647059,5.5625,2.2222222222222223,3.0,6.823529411764706,4.705882352941177,2.1578947368421053,1.588235294117647,-1.6,-0.7222222222222222,5.944444444444445,3.111111111111111,3.4705882352941178,4.2105263157894735,-0.9444444444444444,2.25,11.722222222222221,0.7058823529411765,2.823529411764706,0.3888888888888889,9.133333333333333,7.888888888888889,-6.611111111111111,3.9375,-2.8421052631578947,2.7333333333333334,3.823529411764706,1.7058823529411764,2.411764705882353,7.9375,3.473684210526316,-1.7894736842105263,-1.2222222222222223,3.5238095238095237,4.473684210526316,2.526315789473684,1.5294117647058822,-6.529411764705882,7.5625,9.933333333333334,4.6,2.625,-3.4444444444444446,3.0,2.0588235294117645,4.75,-0.7777777777777778,0.5555555555555556,-2.9523809523809526,0.4375
14,67799.0,63839.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,71199.0,68559.0,-2.2777777777777777,1.45,-5.2631578947368425,0.6111111111111112,-0.7,-0.631578947368421,0.5,-1.8,1.380952380952381,-5.222222222222222,-6.368421052631579,-6.045454545454546,-2.111111111111111,-4.444444444444445,-6.684210526315789,2.0555555555555554,0.4444444444444444,-2.3684210526315788,5.611111111111111,-6.2105263157894735,-1.85,-4.285714285714286,4.842105263157895,3.75,2.85,3.789473684210526,0.2222222222222222,-0.25,1.2941176470588236,-3.611111111111111,-1.3888888888888888,-1.4444444444444444,1.8636363636363635,-1.9,1.3333333333333333,3.0,-2.55,-2.9047619047619047,6.705882352941177,-1.1904761904761905,-1.1875,-6.888888888888889,0.45,-2.619047619047619,3.8421052631578947,-3.1904761904761907,2.0,-4.7368421052631575,2.5625,0.65,-2.2666666666666666,-2.7222222222222223,2.7222222222222223,3.6470588235294117,4.333333333333333,-5.894736842105263,3.0,-4.105263157894737,-11.5,2.473684210526316,5.842105263157895
16,75839.0,72399.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,80039.0,76759.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,83599.0,80919.0,-4.5,-3.611111111111111,-6.888888888888889,-5.473684210526316,-2.0,-1.0555555555555556,1.0476190476190477,-8.0,3.4,-4.166666666666667,-3.5555555555555554,-1.85,2.0476190476190474,-3.736842105263158,-2.3125,-1.2941176470588236,-0.7058823529411765,-2.4705882352941178,-4.666666666666667,-4.411764705882353,-5.1875,-9.055555555555555,-6.111111111111111,-2.2,2.473684210526316,-0.3684210526315789,-3.2941176470588234,1.8888888888888888,0.25,0.29411764705882354,8.944444444444445,-1.5333333333333334,0.6842105263157895,-3.375,-4.842105263157895,-3.95,-5.625,-0.2777777777777778,0.23529411764705882,-3.789473684210526,-4.125,-2.6470588235294117,-9.941176470588236,4.117647058823529,-2.411764705882353,-2.55,-6.0476190476190474,-1.1578947368421053,-0.29411764705882354,-4.294117647058823,2.3333333333333335,-4.117647058823529,4.866666666666666,-3.2,8.857142857142858,-1.9411764705882353,-4.444444444444445,1.6875,-3.4375,-5.45,-5.235294117647059
19,86039.0,84719.0,-1.368421052631579,3.473684210526316,-3.95,-3.9473684210526314,-4.0,-8.45,1.3181818181818181,0.0,-2.0,-2.9047619047619047,-4.105263157894737,-1.7894736842105263,-0.42105263157894735,0.4,4.0,0.2777777777777778,-2.1052631578947367,-2.9,-6.473684210526316,2.263157894736842,0.21052631578947367,-3.8421052631578947,2.888888888888889,-6.176470588235294,-5.473684210526316,-7.65,-1.6666666666666667,-0.95,-1.5263157894736843,-4.7727272727272725,0.4,-1.3157894736842106,0.3,0.7391304347826086,1.2,8.9,5.647058823529412,0.0,1.25,-0.36363636363636365,3.9444444444444446,-1.7058823529411764,-13.294117647058824,-9.117647058823529,-2.0952380952380953,-1.7272727272727273,-0.05,8.38888888888889,-4.631578947368421,-2.85,-5.611111111111111,-7.142857142857143,2.1176470588235294,-1.2666666666666666,7.647058823529412,-0.7894736842105263,3.111111111111111,-7.176470588235294,1.588235294117647,-3.411764705882353,-3.411764705882353
20,89759.0,87999.0,1.0,-2.35,3.0555555555555554,0.8947368421052632,5.611111111111111,0.1,3.8095238095238093,5.6,1.619047619047619,0.3157894736842105,0.7,0.1111111111111111,3.5238095238095237,-5.578947368421052,-2.7,-3.6315789473684212,-2.823529411764706,7.666666666666667,0.9444444444444444,-5.333333333333333,-3.736842105263158,8.222222222222221,5.368421052631579,2.3157894736842106,0.3888888888888889,-6.333333333333333,2.0588235294117645,3.45,-5.2105263157894735,6.444444444444445,2.3684210526315788,5.7894736842105265,1.0,-3.210526315789474,-3.5555555555555554,0.05263157894736842,3.1,-2.0,0.1111111111111111,6.611111111111111,-0.5263157894736842,-0.75,-0.15789473684210525,3.0526315789473686,-2.9473684210526314,-0.3,-0.8181818181818182,1.5238095238095237,-6.842105263157895,-0.2222222222222222,9.705882352941176,-1.5555555555555556,4.944444444444445,1.0,3.3333333333333335,3.409090909090909,-3.0952380952380953,3.95,2.4,-3.8421052631578947,-1.2222222222222223
21,93799.0,92279.0,4.2105263157894735,6.6875,-1.1875,-3.25,-2.0,-5.866666666666666,-5.352941176470588,2.5789473684210527,-5.625,3.5294117647058822,-1.5789473684210527,-2.2941176470588234,-1.1176470588235294,-2.0,-4.823529411764706,-1.894736842105263,-2.3684210526315788,-9.176470588235293,-0.5789473684210527,4.764705882352941,-3.2777777777777777,1.8421052631578947,-4.7368421052631575,0.6666666666666666,1.7777777777777777,0.5,6.294117647058823,-1.2222222222222223,-3.5,-0.6111111111111112,-6.444444444444445,5.764705882352941,8.882352941176471,-4.111111111111111,-14.5,5.7,-7.866666666666666,0.058823529411764705,12.466666666666667,-13.5625,0.1,0.1875,-8.8125,-5.631578947368421,1.0476190476190477,-3.5,0.65,6.470588235294118,-2.888888888888889,5.0,-7.411764705882353,-0.8,-8.0,-4.176470588235294,-3.176470588235294,-2.857142857142857,7.9411764705882355,-5.833333333333333,-3.7222222222222223,-2.9375,-0.10526315789473684
