,end_time,start_time,rdsym_elec24,rdsym_elec26,rdsym_elec33,rdsym_elec34,rdsym_elec41,rdsym_elec25,rdsym_elec32,rdsym_elec40,rdsym_elec10,rdsym_elec11,rdsym_elec18,rdsym_elec19,rdsym_elec2,rdsym_elec3,rdsym_elec12,rdsym_elec13,rdsym_elec14,rdsym_elec15,rdsym_elec20,rdsym_elec21,rdsym_elec22,rdsym_elec27,rdsym_elec28,rdsym_elec29,rdsym_elec30,rdsym_elec35,rdsym_elec36,rdsym_elec37,rdsym_elec38,rdsym_elec4,rdsym_elec42,rdsym_elec43,rdsym_elec44,rdsym_elec45,rdsym_elec46,rdsym_elec5,rdsym_elec6,rdsym_elec7,rdsym_elec16,rdsym_elec17,rdsym_elec23,rdsym_elec31,rdsym_elec39,rdsym_elec8,rdsym_elec9,rdsym_elec0,rdsym_elec1
0,10079.0,8159.0,0.4992368843978992,0.5320388817075473,0.4953072156853231,0.5010506721252881,0.5038346309555548,0.5070205020229067,0.49405525993933136,0.5010486136274225,0.5141975736703084,0.4506261820557498,0.46006507769776284,0.472151839012124,0.4977537448556694,0.5115207365945316,0.46962842246250425,0.5156837898066908,0.5005637338618342,0.5467673870176257,0.5081368209031979,0.4806627173221025,0.5465716026560627,0.47549534738551175,0.4912214420730334,0.5021021191657483,0.5342129888722315,0.5194252957719703,0.5730944181020244,0.5526674858740087,0.5305160293424367,0.48769123275126186,0.5375465703416498,0.5200313190462221,0.5414700082726346,0.5466884303803218,0.5537527611475028,0.5063424232394854,0.5282741296871015,0.5044088342547124,0.5231248488414566,0.4658608314469291,0.4926720234519228,0.5381045901192198,0.5648736410856233,0.5185109057913545,0.4963864329696343,0.5323427673440413,0.47142940098144986
1,13559.0,12479.0,0.5574990525802905,0.4814406018611413,0.5059240695195407,0.478324037915797,0.5312311033009994,0.5498729388945127,0.49483664229421737,0.49913776792730064,0.5255311084578325,0.464193541752494,0.48131203457847754,0.5315463722031314,0.5158285261459618,0.5482516851154161,0.4536463911274875,0.3979073058341811,0.526317459301278,0.5029169950225415,0.4721536243353446,0.4801084754091363,0.4991665656622454,0.48087266145027335,0.441437628854136,0.5147039071286486,0.45677016813635757,0.4041398858093838,0.41829972947416716,0.43567677852387166,0.43175610321657976,0.4778433833331228,0.5240602854168552,0.474945389734062,0.4896258844611013,0.5161177609672115,0.49778024432940576,0.501774762723312,0.5329023269442743,0.43816141428844474,0.46216041309549705,0.5211557715542804,0.5040577991133468,0.5224053327725355,0.519704939467899,0.41026577338892284,0.4955274920973771,0.47164647558346173,0.45864977912879756
2,17599.0,15839.0,0.42108105094368176,0.5000861847133843,0.47876586260488496,0.5108957321925834,0.46209554779243306,0.4802441225063355,0.4316100014241584,0.5303748081717806,0.5286915853603884,0.5210764665707689,0.5396668765283538,0.4851936100767389,0.5969018427500938,0.5230074164015034,0.49535586459381203,0.4918224502199096,0.4854150344579379,0.5278361085093383,0.5126020618395783,0.4872833566441437,0.4657548867471001,0.47485198327015776,0.49234471276596675,0.46569694166688014,0.43890129828316876,0.4936297150340769,0.43741193924707444,0.4350791371965416,0.4040419731727853,0.5135590351048595,0.5333020204998717,0.5474553501575546,0.4906478393077965,0.5148345538010216,0.48751686572648284,0.5064007311188609,0.45953364483193554,0.4858041876917016,0.5290378796474317,0.5546362100907675,0.4664810663375324,0.48405024351686043,0.4757163122566188,0.4881119044710712,0.4966744110035796,0.5255710215705417,0.46878452768033085
3,21439.0,19839.0,0.5172127827655795,0.4459777523991555,0.49466249406740354,0.564196234941479,0.5332306010623362,0.5134128625658889,0.523126027121527,0.5301955149790388,0.4519190310213596,0.5314530129991797,0.4889679029939047,0.5460209041047984,0.4729152652023941,0.5102996523048657,0.4774006510764819,0.542181932555748,0.5080048168089055,0.5187142645224254,0.43544899571115686,0.5396030479570845,0.47510619831928746,0.4914604987825856,0.5567218685828803,0.4526184402693049,0.5139131969804761,0.4986623755088365,0.5562505080452075,0.5546794442491181,0.5493318764833189,0.5433922929845408,0.48307716958733365,0.5286180207362331,0.5303210553571032,0.5325166752582959,0.5383291127462472,0.556235439027446,0.5107468902131379,0.5184739318339182,0.5187830400090575,0.47261279521046873,0.5452780849860599,0.45792985822080906,0.5209604152965667,0.5276343939122452,0.5504470750318138,0.5283132185738332,0.5174638390816614
4,25519.0,23919.0,0.5521617982643509,0.4922297734018822,0.49356444925856063,0.543254406559259,0.4935659319320739,0.5946117142518942,0.5440627091455228,0.47831761868774403,0.4991265539578694,0.493967532164413,0.4662754865212108,0.4959941703970877,0.4568032818783141,0.47597006504024375,0.5090106568761056,0.5411300243692981,0.5568111825954867,0.544364133859726,0.5232529503810656,0.5636593788741441,0.4984949640438097,0.5201143185435574,0.46519452920087184,0.49468261191358465,0.5044452707788784,0.558364280362169,0.5747801928005328,0.5627916066544496,0.4777230133871104,0.4990648540958245,0.5534189405406279,0.5540236594450829,0.5338450062194088,0.5528110388396603,0.5486476532579392,0.5247884018872858,0.5078287171540515,0.5314585764383845,0.5193069102007963,0.49869160833640264,0.5377528226143494,0.5090222606838144,0.5009780086941297,0.5039828773498092,0.5418399797955159,0.5208431743704854,0.5157873680453023
5,29719.0,28359.0,0.5254322400340967,0.5445890200881662,0.4940676737329179,0.495586732351643,0.5214805503075831,0.5294788669620397,0.545025029310566,0.5404988317812828,0.5567620834713678,0.4834870791212087,0.5555680159611458,0.5050050938321483,0.4902123873613994,0.4837467107466164,0.45449639328231484,0.452567199805252,0.4804337499296935,0.4794533902312828,0.4572133314179103,0.4864407539028673,0.45821790575611304,0.46773590490767447,0.49527230956753093,0.4264797731760592,0.5041090446312099,0.435437212192241,0.4693437547658238,0.4616811790042589,0.4881573596937496,0.46494986757074364,0.4995203494127333,0.5307160252832943,0.4389177702693401,0.47791841168920113,0.4984582257547624,0.4831531099497129,0.4777020629582745,0.4399699344631993,0.4929261987065365,0.5310940332269294,0.49514454112691475,0.5270114327050144,0.4874578033022878,0.4551435344985246,0.5216270059864879,0.4974250323664663,0.5042049751100769
6,33639.0,31959.0,0.4986818889773708,0.5055731468837157,0.5082789056913803,0.47610450665935117,0.4941413610714437,0.47280681579403167,0.5060477486641276,0.5499936586801089,0.5244510988888473,0.4987024945198688,0.5296325680189589,0.52918298316732,0.49340889790295905,0.5178194900834528,0.5558681922702845,0.5405929335525693,0.5562239884675992,0.4988670747537623,0.5597442262458899,0.49311133756624087,0.49011745870548573,0.5148267657008253,0.5423522985741047,0.4952443994180579,0.5403146225030749,0.5201234346233882,0.5222864354286877,0.5405134997595612,0.5510817891154579,0.4549846067935839,0.4944740111281628,0.5207656661179685,0.5498020448266385,0.5277054882546335,0.5328948832024785,0.497542029476212,0.5625001742685278,0.5117142622226424,0.5077072990419363,0.48703527862406754,0.49795684251394207,0.5054474451256621,0.5251697684963985,0.4800940952352443,0.5604419782292652,0.5098960555195141,0.433204111995058
7,37479.0,35879.0,0.5012094938041366,0.4734658277740498,0.5017248437472287,0.5239911437275814,0.4725354163010536,0.4817520571780373,0.5640122522957153,0.515270843565702,0.5274837596395829,0.46228854658356827,0.5062286722070557,0.4727341262318838,0.4398508527271758,0.4746623698390528,0.48056408662145245,0.5017824738876194,0.4658702126567125,0.4852692288040264,0.5150980967880975,0.47936237634105616,0.4782441830030635,0.5025823993184029,0.47971626842605636,0.5269657266077815,0.5240476308041978,0.4792745310897039,0.48595224486484845,0.5113931736715867,0.5018412885828171,0.4866672970144344,0.5091683510351539,0.5331760199665015,0.5042999883369695,0.5110821630896031,0.4966756969786772,0.5005044290204688,0.55852942327539,0.47192737708987015,0.4242441993019909,0.46606295953540455,0.48708862964885913,0.46542135847371363,0.5504414917065777,0.448590166049137,0.4572605947072007,0.46695234898032845,0.5240082014995354
8,41959.0,40159.0,0.47734543329857665,0.5410686714130065,0.4604297421546261,0.4966815067785784,0.5167755442965821,0.48200029892701424,0.48983444343724947,0.4981417201069498,0.47534234880013576,0.5157040171687208,0.5287796109712469,0.4888516640990773,0.468453553610617,0.5047104600560415,0.5238523426881944,0.4937293135341502,0.5507519843462205,0.48458324121423524,0.4787985691491712,0.5016490424709377,0.5194772356853784,0.4685723203323361,0.504567287650759,0.518602378716954,0.5108546772176925,0.48827312098196507,0.5188875653200908,0.5040006779943529,0.49742383589191896,0.5841297839370144,0.5746536400812523,0.5095647111024719,0.5600022458034885,0.5263674070017423,0.5271205203178156,0.5131258654004851,0.5558238810109024,0.542572044008309,0.5509515585068956,0.4920183193372516,0.5090924218745888,0.5047938298078267,0.44128847409765437,0.5473244775136081,0.5056767332577573,0.4975922111027618,0.5320548114653701
9,45599.0,43799.0,0.5366002965776747,0.5176153459258482,0.5038630371864844,0.5019908759861482,0.4693044997765733,0.4872432243234954,0.4393861865848659,0.5047789029622516,0.4649027693178791,0.5027349795886532,0.49579994212479717,0.4624433148437172,0.48827073970342244,0.49813866000582513,0.5500315496783623,0.4910359749968288,0.5223671337926914,0.5094393299870287,0.5188540666024652,0.47925557430047017,0.49099903036547443,0.5498379253630675,0.527581061091596,0.46423367148007816,0.5586232724832549,0.5394242809727838,0.515451510332893,0.5772490870263602,0.5568749499765298,0.5480443428705084,0.4756835890266502,0.5117099939521668,0.5440251377767221,0.5671058884606591,0.5845075149731149,0.49854834734191583,0.4873233376246161,0.5208341923254717,0.4975590416267057,0.4966639544527326,0.513609989026596,0.4895473024333066,0.4936237135466588,0.5090781664616766,0.5398122477970436,0.5069202599310371,0.4765755878564735
