,amp_mean,average rdsym,oscillating_amp,oscillating_amp_time,period,ptsym_time,rdsym_time,sample,sample_lastE,sample_nextE,sample_zeroxD,sample_zeroxR,subject,trough_sharp,trough_time,trough_volt,whole_decay_time,whole_rise_time,whole_rise_volt
1512,3140.4893519492102,-2.411764705882353,True,True,62,15,-8,182958,182931,182993,182948,182973,bp,272.75,25,-2785.0,27,35,6146.0
1513,2128.8936199140994,-2.411764705882353,True,True,51,11,13,183025,182993,183044,183013,183035,bp,186.2,22,221.0,32,19,4926.0
1514,1856.2142140679107,-2.411764705882353,False,False,82,14,0,183085,183044,183126,183068,183104,bp,112.32198142414862,36,202.0,41,41,3060.0
1515,4301.633133199856,-2.411764705882353,False,False,68,22,14,183167,183126,183194,183154,183177,bp,399.8884615384616,23,-5351.0,41,27,10028.0
1516,3471.901192018274,-2.411764705882353,True,True,83,7,1,183236,183194,183277,183222,183254,bp,255.07539682539684,32,-3173.0,42,41,8295.0
1517,3113.0455821070227,-2.411764705882353,True,True,66,10,-8,183306,183277,183343,183293,183322,bp,240.71875,29,-2442.0,29,37,6173.0
1518,1820.37502298288,-2.411764705882353,True,True,50,-7,4,183370,183343,183393,183361,183386,bp,221.01041666666663,25,-1891.0,27,23,2883.0
1519,1857.5334232357534,-2.3548387096774195,False,False,49,10,-1,186535,186511,186560,186518,186544,bp,159.8790849673203,26,-374.0,24,25,2439.0
1520,201.32686160273772,-2.3548387096774195,False,False,34,24,18,186586,186560,186594,186580,186589,bp,149.58333333333334,9,0.0,26,8,1026.0
1521,971.8036581596393,-2.3548387096774195,False,False,68,9,16,186636,186594,186662,186622,186643,bp,165.60714285714286,21,-1033.0,42,26,3879.0
1522,1700.0927486755445,-2.3548387096774195,True,True,65,9,-11,186689,186662,186727,186673,186704,bp,125.6,31,-726.0,27,38,4318.0
1523,1684.1126945842987,-2.3548387096774195,True,True,50,17,0,186752,186727,186777,186744,186759,bp,274.0178571428571,15,-1138.0,25,25,3348.0
1524,950.6698300955322,-2.3548387096774195,False,False,67,-6,-9,186806,186777,186844,186791,186826,bp,106.35,35,-1487.0,29,38,3621.0
1525,243.63059089469772,-2.3548387096774195,False,False,34,1,16,186869,186844,186878,186855,186875,bp,35.51190476190476,20,1119.0,25,9,1017.0
1526,883.5472598777131,-2.3548387096774195,False,False,66,1,-14,186904,186878,186944,186896,186930,bp,106.30769230769229,34,95.0,26,40,2252.0
1527,959.8841663525274,-2.3548387096774195,True,False,51,-9,21,186980,186944,186995,186965,186989,bp,106.56666666666666,24,-370.0,36,15,2181.0
1528,968.5020502793252,-2.3548387096774195,True,False,65,-6,-19,187018,186995,187060,187004,187039,bp,99.4761904761905,35,-841.0,23,42,4271.0
1529,1315.2084772679805,-2.3548387096774195,True,True,66,13,-22,187082,187060,187126,187068,187103,bp,69.96428571428571,35,607.0,22,44,2784.0
1530,1630.420866371767,-2.3548387096774195,True,True,84,7,4,187170,187126,187210,187151,187187,bp,116.7074303405573,36,-1093.0,44,40,4100.0
1531,3029.145509834692,-2.3548387096774195,True,True,67,18,-11,187238,187210,187277,187230,187256,bp,223.59722222222226,26,-1438.0,28,39,6331.0
1532,3412.385292336268,-2.3548387096774195,False,False,100,1,-22,187316,187277,187377,187300,187341,bp,296.5325,41,-6745.0,39,61,10997.0
1533,2526.2692387103343,-2.3548387096774195,False,False,83,49,-37,187400,187377,187460,187383,187407,bp,173.5168067226891,24,-326.0,23,60,3228.0
1534,2851.579034791701,-2.3548387096774195,False,False,67,3,15,186485,186444,186511,186473,186497,bp,271.2916666666667,24,-4000.0,41,26,7760.0
1535,2677.223463414738,-2.3548387096774195,True,True,65,4,-15,186536,186511,186576,186524,186557,bp,210.375,33,-2761.0,25,40,6069.0
1536,2855.2671909973797,-2.3548387096774195,True,True,68,19,-8,186606,186576,186644,186594,186620,bp,244.63690476190484,26,-3588.0,30,38,5503.0
1537,2178.765116609005,-2.3548387096774195,True,True,72,3,-12,186674,186644,186716,186665,186698,bp,199.2083333333333,33,-2996.0,30,42,4156.0
1538,2229.570610901877,-2.3548387096774195,True,True,61,8,9,186751,186716,186777,186734,186759,bp,207.6397058823529,25,-2921.0,35,26,4921.0
1539,1980.601435722539,-2.3548387096774195,True,True,62,-11,12,186814,186777,186839,186792,186825,bp,188.1136363636364,33,-3546.0,37,25,5352.0
1540,1165.0649710678406,-2.3548387096774195,True,True,54,-25,8,186870,186839,186893,186847,186886,bp,72.95516304347825,39,-1006.0,31,23,2880.0
1541,753.1421997998287,-2.3548387096774195,True,True,67,-17,-19,186917,186893,186960,186900,186941,bp,69.98651960784314,41,-1016.0,24,43,2566.0
1542,1179.456163789388,-2.3548387096774195,True,True,62,8,-22,186980,186960,187022,186965,186993,bp,129.53333333333333,28,-1675.0,20,42,3556.0
1543,2130.1068135573746,-2.3548387096774195,True,False,39,15,-11,187036,187022,187061,187029,187048,bp,274.8154761904762,19,-2316.0,14,25,5631.0
1544,3953.7857918654054,-2.3548387096774195,True,False,66,17,6,187097,187061,187127,187082,187108,bp,338.6636363636364,26,-4787.0,36,30,8895.0
1545,3401.3985801741746,-2.3548387096774195,False,False,66,13,10,187165,187127,187193,187151,187177,bp,277.3988095238095,26,-3826.0,38,28,6489.0
1546,1668.4183926416931,-2.3548387096774195,False,False,80,16,6,187236,187193,187273,187216,187242,bp,193.175,26,-515.0,43,37,4379.0
1547,3095.0359301905482,-2.3548387096774195,True,True,71,-10,-21,187298,187273,187344,187284,187322,bp,239.87202380952382,38,-4251.0,25,46,8645.0
1548,1986.7642749966187,-2.3548387096774195,False,False,36,26,8,187366,187344,187380,187350,187370,bp,112.84375,20,-86.0,22,14,1181.0
1549,1275.7585673001606,-2.3548387096774195,False,False,80,17,32,187436,187380,187460,187416,187443,bp,165.32857142857142,27,-2995.0,56,24,3546.0
1550,1755.0530403630949,-2.935483870967742,False,False,81,2,29,190568,190513,190594,190539,190573,bp,267.8551724137931,34,-1808.0,55,26,5326.0
1551,579.9152964801557,-2.935483870967742,False,False,68,-13,16,190636,190594,190662,190609,190649,bp,36.38319088319089,40,1301.0,42,26,1357.0
1552,1949.9600763714707,-2.935483870967742,False,False,82,7,-34,190686,190662,190744,190676,190710,bp,214.14166666666665,34,-2589.0,24,58,7274.0
1553,3221.6429655216875,-2.935483870967742,True,True,67,-3,-15,190770,190744,190811,190751,190789,bp,202.63157894736844,38,-1805.0,26,41,8576.0
1554,5379.763532856595,-2.935483870967742,True,True,61,32,-7,190838,190811,190872,190824,190849,bp,402.90259740259734,25,-4439.0,27,34,9260.0
1555,2359.527273645448,-2.935483870967742,True,True,89,10,19,190926,190872,190961,190906,190940,bp,218.6892857142857,34,-3679.0,54,35,7163.0
1556,1221.6819110372828,-2.935483870967742,True,True,83,-26,-7,190999,190961,191044,190984,191033,bp,93.69607843137257,49,-257.0,38,45,2915.0
1557,1106.2274859162674,-2.935483870967742,True,True,51,-7,1,191070,191044,191095,191056,191089,bp,102.40789473684212,33,-664.0,26,25,2577.0
1558,816.1803316222232,-2.935483870967742,True,True,60,18,14,191132,191095,191155,191115,191140,bp,102.95220588235294,25,-700.0,37,23,2125.0
1559,701.1886261429474,-2.935483870967742,True,True,89,-2,-25,191187,191155,191244,191183,191219,bp,154.421875,36,-520.0,32,57,3742.0
1560,1172.7572264884254,-2.935483870967742,False,False,35,-1,17,191270,191244,191279,191253,191275,bp,143.51764705882354,22,-739.0,26,9,1639.0
1561,405.368575275449,-2.935483870967742,False,False,98,12,-46,191305,191279,191377,191296,191337,bp,68.44097222222223,41,-394.0,26,72,3582.0
1562,1063.4583136476288,-2.935483870967742,False,False,51,5,1,191403,191377,191428,191390,191415,bp,121.01602564102564,25,1581.0,26,25,3208.0
1563,1825.2264854395034,-2.935483870967742,True,True,83,-14,1,191470,191428,191511,191445,191493,bp,129.42347826086956,48,-541.0,42,41,6419.0
1564,3355.468333084648,-2.935483870967742,False,False,67,2,9,191549,191511,191578,191527,191560,bp,259.27272727272725,33,-2722.0,38,29,7929.0
1565,1878.6540823388445,-2.935483870967742,True,True,67,0,15,190619,190578,190645,190599,190631,bp,130.89166666666668,32,973.0,41,26,3803.0
1566,1307.5344472487013,-2.935483870967742,True,True,82,-14,10,190691,190645,190727,190663,190708,bp,106.93067226890757,45,78.0,46,36,4328.0
1567,953.991582271232,-2.935483870967742,True,True,78,-33,-28,190752,190727,190805,190739,190793,bp,109.6378986866792,54,-56.0,25,53,3274.0
1568,1152.9123227091022,-2.935483870967742,True,True,72,11,-10,190836,190805,190877,190814,190850,bp,73.61363636363636,36,787.0,31,41,2490.0
1569,1403.9091941075535,-2.935483870967742,True,True,66,10,-14,190903,190877,190943,190897,190921,bp,228.58333333333331,24,-698.0,26,40,3744.0
1570,2101.6507454823677,-2.935483870967742,False,False,51,8,-1,190968,190943,190994,190955,190976,bp,255.5769230769231,21,-1842.0,25,26,5323.0
1571,1048.5196249710164,-2.935483870967742,False,False,50,-8,2,191020,190994,191044,191005,191037,bp,71.46666666666667,32,825.0,26,24,2237.0
1572,1266.3553930455962,-2.935483870967742,True,True,50,-10,4,191071,191044,191094,191061,191084,bp,179.01538461538465,23,-1246.0,27,23,2683.0
1573,384.7115155314241,-2.935483870967742,True,True,32,-3,-14,191103,191094,191126,191097,191117,bp,148.22619047619048,20,-776.0,9,23,2724.0
1574,1569.736777102077,-2.935483870967742,True,True,52,-13,-8,191148,191126,191178,191134,191165,bp,103.81512605042015,31,-686.0,22,30,3622.0
1575,248.2943367340847,-2.935483870967742,True,False,32,14,-14,191187,191178,191210,191183,191193,bp,306.2083333333333,10,208.0,9,23,2978.0
1576,1987.8683820705228,-2.935483870967742,True,False,57,-10,-3,191237,191210,191267,191217,191253,bp,129.56875,36,-1130.0,27,30,4489.0
1577,2431.573172728249,-2.935483870967742,False,False,65,21,-25,191287,191267,191332,191279,191306,bp,289.60526315789474,27,-2580.0,20,45,6149.0
1578,544.0274949339126,-2.935483870967742,False,False,79,-19,31,191387,191332,191411,191354,191393,bp,63.97727272727273,39,1162.0,55,24,1702.0
1579,346.2593860711612,-2.935483870967742,False,False,16,18,0,191419,191411,191427,191413,191423,bp,126.875,10,2108.0,8,8,1451.0
1580,1058.42582286915,-2.935483870967742,False,False,95,16,-9,191470,191427,191522,191451,191491,bp,95.05513784461151,40,382.0,43,52,3587.0
1581,948.7867407151821,2.225806451612903,True,True,82,5,10,194508,194462,194544,194485,194521,bp,97.938127090301,36,1200.0,46,36,3507.0
1582,2577.529537878189,2.225806451612903,True,False,51,44,3,194571,194544,194595,194562,194588,bp,263.359477124183,26,-1666.0,27,24,5110.0
1583,3374.074142230102,2.225806451612903,True,False,104,-4,50,194672,194595,194699,194658,194685,bp,327.18406593406587,27,-6384.0,77,27,7755.0
1584,2843.471753110742,2.225806451612903,True,False,62,24,-20,194720,194699,194761,194708,194731,bp,279.8257575757576,23,-4134.0,21,41,7364.0
1585,1516.365284989307,2.225806451612903,False,False,67,-7,11,194800,194761,194828,194778,194814,bp,119.65259740259741,36,-2131.0,39,28,2348.0
1586,1702.0723822627995,2.225806451612903,False,False,67,10,-15,194854,194828,194895,194843,194873,bp,169.3373205741627,30,-4502.0,26,41,4696.0
1587,2242.0213266214473,2.225806451612903,True,False,51,22,5,194923,194895,194946,194913,194938,bp,170.56666666666666,25,-3469.0,28,23,5472.0
1588,1218.1813484087568,2.225806451612903,True,False,132,16,16,195020,194946,195078,194985,195035,bp,179.88095238095238,50,-6630.0,74,58,7197.0
1589,1596.4282453622595,2.225806451612903,False,False,66,-9,18,195120,195078,195144,195101,195132,bp,158.71052631578948,31,-3960.0,42,24,4828.0
1590,982.8676052680856,2.225806451612903,False,False,51,-5,1,195170,195144,195195,195154,195187,bp,62.90625,33,-1327.0,26,25,2565.0
1591,1360.128987163118,2.225806451612903,True,False,50,-9,20,195230,195195,195245,195215,195237,bp,135.8047619047619,22,-1861.0,35,15,2961.0
1592,427.1907065201469,2.225806451612903,False,False,29,11,-3,195258,195245,195274,195250,195266,bp,119.75,16,-564.0,13,16,2548.0
1593,2343.8934323040994,2.225806451612903,False,False,54,13,4,195303,195274,195328,195293,195314,bp,246.5590909090909,21,-3225.0,29,25,5319.0
1594,771.9699460924445,2.225806451612903,False,False,67,-3,17,195370,195328,195395,195348,195382,bp,80.58333333333333,34,221.0,42,25,4003.0
1595,2755.1841945365773,2.225806451612903,True,True,50,10,0,195420,195395,195445,195413,195433,bp,310.52747252747247,20,-1476.0,25,25,5825.0
1596,1569.5246208402357,2.225806451612903,False,False,67,8,-17,195470,195445,195512,195463,195489,bp,250.67669172932327,26,-795.0,25,42,3100.0
1597,458.43169213222274,2.225806451612903,False,False,32,6,14,194536,194513,194545,194519,194539,bp,165.72549019607843,20,1926.0,23,9,1808.0
1598,1682.9572378631533,2.225806451612903,False,False,66,-7,16,194586,194545,194611,194565,194602,bp,118.41815476190477,37,-1129.0,41,25,3962.0
1599,2289.756152410923,2.225806451612903,True,True,73,-16,-1,194647,194611,194684,194632,194672,bp,165.8,40,-3033.0,36,37,5994.0
1600,1945.0863513932386,2.225806451612903,True,True,61,0,11,194720,194684,194745,194696,194732,bp,132.125,36,-1122.0,36,25,4481.0
1601,2623.707220672707,2.225806451612903,True,True,65,2,5,194780,194745,194810,194768,194792,bp,233.875,24,-3142.0,35,30,4907.0
1602,1155.4794188053736,2.225806451612903,True,True,85,-22,-33,194836,194810,194895,194818,194871,bp,95.01349206349207,53,-2631.0,26,59,4926.0
1603,2431.5108640908475,2.225806451612903,True,True,67,6,-29,194914,194895,194962,194902,194934,bp,157.39166666666668,32,-2307.0,19,48,4470.0
1604,3080.088152741988,2.225806451612903,True,True,66,1,-14,194988,194962,195028,194972,195006,bp,215.5208333333333,34,-4632.0,26,40,7848.0
1605,3071.026115435971,2.225806451612903,True,True,63,23,-11,195054,195028,195091,195041,195076,bp,203.37587412587413,35,-3164.0,26,37,6033.0
1606,1896.0882855021607,2.225806451612903,True,True,87,5,25,195147,195091,195178,195134,195165,bp,170.77777777777774,31,-2411.0,56,31,4138.0
1607,2027.1022630153088,2.225806451612903,True,True,82,-8,4,195221,195178,195260,195201,195237,bp,174.4625,36,-4461.0,43,39,6421.0
1608,2119.2210059739296,2.225806451612903,True,True,58,-8,-14,195282,195260,195318,195265,195303,bp,126.44537815126051,38,-1953.0,22,36,5536.0
1609,1013.8220943804778,2.225806451612903,False,False,77,-6,1,195357,195318,195395,195333,195371,bp,59.50595238095239,38,-993.0,39,38,1800.0
1610,2239.3199145095473,2.225806451612903,False,False,49,4,-5,195417,195395,195444,195403,195428,bp,236.72727272727272,25,-3849.0,22,27,6412.0
1611,1018.4968008170225,2.225806451612903,False,False,52,-17,0,195470,195444,195496,195457,195488,bp,77.16025641025641,31,-164.0,26,26,2511.0
1612,2740.344254534027,-0.6774193548387096,True,True,83,19,3,198355,198312,198395,198336,198370,bp,193.13333333333333,34,-2501.0,43,40,7258.0
1613,5052.151661903245,-0.6774193548387096,True,True,100,43,-26,198432,198395,198495,198423,198444,bp,550.3472222222222,21,-6679.0,37,63,10235.0
1614,3034.508761615822,-0.6774193548387096,True,True,67,14,-15,198521,198495,198562,198508,198538,bp,227.67647058823533,30,-3514.0,26,41,6064.0
1615,3662.3033495070454,-0.6774193548387096,True,True,66,31,6,198598,198562,198628,198582,198609,bp,282.78125,27,-3837.0,36,30,8116.0
1616,4077.287034933361,-0.6774193548387096,True,True,84,19,16,198678,198628,198712,198667,198692,bp,334.0681818181818,25,-4223.0,50,34,7567.0
1617,2117.2408793228533,-0.6774193548387096,True,False,100,32,-16,198754,198712,198812,198736,198761,bp,200.6706349206349,25,-1928.0,42,58,3984.0
1618,1424.752855324311,-0.6774193548387096,True,False,50,3,-6,198834,198812,198862,198818,198842,bp,149.21875,24,-299.0,22,28,3784.0
1619,368.589106985314,-0.6774193548387096,False,False,33,-3,5,198881,198862,198895,198869,198892,bp,60.91666666666666,23,1382.0,19,14,666.0
1620,2479.013970907379,-0.6774193548387096,False,False,51,22,1,198921,198895,198946,198912,198936,bp,262.1777777777778,24,-3696.0,26,25,5263.0
1621,2122.2952416923504,-0.6774193548387096,True,False,100,28,-8,198992,198946,199046,198982,199015,bp,222.51304347826087,33,-4433.0,46,54,6638.0
1622,1777.4739517994824,-0.6774193548387096,True,False,100,28,-16,199088,199046,199146,199076,199110,bp,190.15151515151518,34,-4103.0,42,58,5788.0
1623,1518.8965261347,-0.6774193548387096,True,False,50,24,32,199187,199146,199196,199172,199191,bp,224.85833333333332,19,-2373.0,41,9,2828.0
1624,1075.2144103155954,-0.6774193548387096,True,False,96,-2,20,199254,199196,199292,199234,199269,bp,101.4,35,-2301.0,58,38,3953.0
1625,1172.1644681957291,-0.6774193548387096,True,True,70,-3,-14,199320,199292,199362,199302,199342,bp,85.97727272727272,40,-1833.0,28,42,3258.0
1626,470.68897937012935,-0.6774193548387096,False,False,61,0,-31,198349,198334,198395,198343,198373,bp,70.91666666666667,30,3193.0,15,46,1673.0
1627,1197.7239166868465,-0.6774193548387096,False,False,68,-6,-18,198420,198395,198463,198403,198439,bp,110.030959752322,36,1127.0,25,43,3829.0
1628,1143.0722000811058,-0.6774193548387096,True,True,49,2,-11,198482,198463,198512,198469,198498,bp,95.9783653846154,29,1931.0,19,30,2446.0
1629,1400.5436291696094,-0.6774193548387096,True,True,50,11,2,198538,198512,198562,198529,198551,bp,164.0897435897436,22,633.0,26,24,3009.0
1630,1085.1383432452851,-0.6774193548387096,True,True,51,21,11,198593,198562,198613,198584,198606,bp,104.05982905982907,22,1247.0,31,20,1732.0
1631,1680.9785017313638,-0.6774193548387096,True,True,82,-4,12,198660,198613,198695,198649,198677,bp,146.47326203208556,28,236.0,47,35,5435.0
1632,760.5166056460585,-0.6774193548387096,False,False,32,9,-6,198708,198695,198727,198701,198716,bp,171.15178571428572,15,2611.0,13,19,932.0
1633,1995.266829354548,-0.6774193548387096,False,False,52,28,2,198754,198727,198779,198740,198762,bp,218.92857142857144,22,-581.0,27,25,4796.0
1634,2391.347087605911,-0.6774193548387096,True,True,69,4,15,198821,198779,198848,198812,198837,bp,237.00694444444446,25,-1456.0,42,27,5305.0
1635,700.2166710648728,-0.6774193548387096,True,False,47,2,25,198884,198848,198895,198866,198889,bp,110.24444444444444,23,1171.0,36,11,2232.0
1636,1574.5916332289014,-0.6774193548387096,True,False,51,19,1,198921,198895,198946,198914,198938,bp,208.96218487394958,24,-490.0,26,25,4272.0
1637,1408.6360821292374,-0.6774193548387096,True,False,83,-13,39,199007,198946,199029,198981,199021,bp,116.9010989010989,40,-1312.0,61,22,4205.0
1638,1312.3603741192724,-0.6774193548387096,True,True,65,-10,-13,199055,199029,199094,199048,199080,bp,176.3114285714286,32,-1030.0,26,39,3302.0
1639,858.9661193326674,-0.6774193548387096,True,False,50,10,4,199121,199094,199144,199102,199125,bp,149.32894736842104,23,-637.0,27,23,2330.0
1640,560.6550853610266,-0.6774193548387096,True,False,85,23,-33,199170,199144,199229,199158,199192,bp,102.08333333333331,34,-1613.0,26,59,3281.0
1641,1469.6941682535698,-0.6774193548387096,True,True,67,7,-17,199254,199229,199296,199249,199273,bp,193.66315789473686,24,-1118.0,25,42,4050.0
1642,806.0251799844733,-0.6774193548387096,False,False,67,-33,15,199337,199296,199363,199304,199355,bp,75.29797979797979,51,-892.0,41,26,3675.0
1643,541.7986490077653,0.125,True,True,45,-3,7,204072,204046,204091,204061,204082,bp,158.86363636363637,21,-4022.0,26,19,2342.0
1644,248.18034615815637,0.125,True,False,52,16,-22,204106,204091,204143,204100,204122,bp,104.03125,22,-3482.0,15,37,2802.0
1645,730.3238385299411,0.125,False,False,53,6,-3,204168,204143,204196,204160,204181,bp,128.15865384615384,21,-3129.0,25,28,2654.0
1646,544.5690447126118,0.125,False,False,35,12,15,204221,204196,204231,204208,204226,bp,167.23076923076925,18,-1292.0,25,10,2812.0
1647,179.45751152081868,0.125,False,False,64,-18,50,204288,204231,204295,204256,204291,bp,66.609375,35,-588.0,57,7,986.0
1648,691.9855297798044,0.125,False,False,51,7,3,204322,204295,204346,204308,204334,bp,117.13690476190477,26,-2261.0,27,24,2288.0
1649,551.9345290391461,0.125,True,False,83,-46,23,204399,204346,204429,204367,204422,bp,57.49184782608695,55,-3473.0,53,30,2894.0
1650,564.0283094051667,0.125,True,False,33,-5,-21,204435,204429,204462,204431,204451,bp,279.1875,20,-3114.0,6,27,3835.0
1651,596.0623398678082,0.125,True,False,34,-17,18,204488,204462,204496,204466,204491,bp,137.45454545454544,25,-1470.0,26,8,1823.0
1652,130.32453908501355,0.125,True,False,33,8,-15,204505,204496,204529,204499,204517,bp,57.33333333333334,18,-719.0,9,24,1582.0
1653,686.095360861954,0.125,False,False,40,-11,16,204557,204529,204569,204543,204562,bp,172.42857142857144,19,-1902.0,28,12,2568.0
1654,212.95135532160648,0.125,False,False,43,-5,-15,204583,204569,204612,204570,204599,bp,49.59855769230769,29,-445.0,14,29,1910.0
1655,615.4878225086942,0.125,False,False,34,10,16,204637,204612,204646,204623,204642,bp,137.50714285714287,19,-1784.0,25,9,1941.0
1656,579.116445577324,0.125,False,False,64,-16,52,204704,204646,204710,204671,204706,bp,156.81060606060606,35,-5224.0,58,6,1445.0
1657,466.145738382138,0.125,False,False,51,1,5,204738,204710,204761,204725,204744,bp,129.31410256410254,19,-4392.0,28,23,3309.0
1658,1075.0112417252972,0.125,False,False,48,6,-2,204784,204761,204809,204764,204790,bp,134.53333333333333,26,-2588.0,23,25,2935.0
1659,489.0724976849266,0.125,True,False,43,-1,7,204834,204809,204852,204822,204838,bp,76.45833333333333,16,-1653.0,25,18,1126.0
1660,228.24636793212238,0.125,False,False,44,11,-36,204856,204852,204896,204853,204874,bp,109.08333333333331,21,-1212.0,4,40,3277.0
1661,704.321604282788,0.125,True,False,66,-31,18,204938,204896,204962,204906,204951,bp,64.17307692307692,45,-946.0,42,24,1976.0
1662,341.13050852841013,0.125,True,False,30,-7,-12,204971,204962,204992,204965,204984,bp,126.74358974358977,19,-686.0,9,21,2514.0
1663,347.03277998855566,0.125,True,True,38,11,-14,205004,204992,205030,204996,205011,bp,96.4375,15,200.0,12,26,1347.0
1664,258.82178604284917,0.125,True,True,32,15,-8,205042,205030,205062,205037,205045,bp,189.3,8,-164.0,12,20,1460.0
1665,205.49750430863685,0.125,False,False,106,-2,-34,204132,204096,204202,204123,204167,bp,144.4031746031746,44,-4103.0,36,70,4012.0
1666,541.5637980572918,0.125,False,False,44,-9,-6,204221,204202,204246,204209,204235,bp,53.61309523809525,26,-1294.0,19,25,2121.0
1667,621.4334586156698,0.125,True,False,33,-7,7,204266,204246,204279,204252,204272,bp,131.86904761904762,20,-1681.0,20,13,1940.0
1668,235.5568734444886,0.125,True,False,33,-16,-9,204291,204279,204312,204285,204308,bp,113.15196078431372,23,-1758.0,12,21,1842.0
1669,690.5482007979911,0.125,True,False,34,3,16,204337,204312,204346,204315,204341,bp,163.6818181818182,26,-2225.0,25,9,2386.0
1670,472.20901802975266,0.125,True,False,78,-27,38,204404,204346,204424,204370,204416,bp,48.76960784313725,46,-3454.0,58,20,2351.0
1671,822.817141777132,0.125,False,False,59,0,-31,204438,204424,204483,204435,204460,bp,196.72727272727272,25,-2550.0,14,45,4107.0
1672,285.5602694885096,0.125,False,False,30,48,-14,204491,204483,204513,204485,204492,bp,165.75,7,260.0,8,22,1009.0
1673,1093.105604307166,0.125,False,False,67,12,17,204555,204513,204580,204547,204576,bp,171.21428571428572,29,-2698.0,42,25,2480.0
1674,812.7313726336754,0.125,True,True,82,-1,28,204635,204580,204662,204617,204648,bp,129.28632478632477,31,-3313.0,55,27,2837.0
1675,1231.531839385812,0.125,True,False,72,-6,-22,204687,204662,204734,204678,204710,bp,163.93719806763286,32,-4936.0,25,47,3244.0
1676,245.21101844703705,0.125,True,False,16,7,-2,204741,204734,204750,204736,204745,bp,308.05,9,-3890.0,7,9,2329.0
1677,406.73004132227095,0.125,False,False,78,14,-34,204772,204750,204828,204761,204791,bp,108.51196172248804,30,-3482.0,22,56,2915.0
1678,278.9700424622925,0.125,False,False,29,8,-3,204841,204828,204857,204835,204846,bp,175.71666666666667,11,-1899.0,13,16,2112.0
1679,977.7601225481308,0.125,True,True,45,23,-17,204871,204857,204902,204865,204878,bp,202.5833333333333,13,-2515.0,14,31,3087.0
1680,798.5027431773303,0.125,True,True,57,16,-19,204921,204902,204959,204914,204932,bp,216.41558441558442,18,-2377.0,19,38,2704.0
1681,801.7535012824486,0.125,False,False,37,27,-13,204971,204959,204996,204966,204977,bp,279.1333333333333,11,-2014.0,12,25,3761.0
1682,537.822218138071,0.125,False,False,83,-37,21,205048,204996,205079,205015,205073,bp,36.694545454545455,58,-65.0,52,31,2892.0
1683,1105.5407437560373,1.65625,True,False,49,0,-1,206504,206480,206529,206487,206509,bp,146.22352941176467,22,1860.0,24,25,2001.0
1684,379.43065710369024,1.65625,False,False,34,16,-16,206538,206529,206563,206531,206549,bp,87.35714285714286,18,2160.0,9,25,826.0
1685,1392.6137650767307,1.65625,False,False,72,-14,10,206604,206563,206635,206583,206623,bp,107.04761904761904,40,-1346.0,41,31,4599.0
1686,2410.946962943343,1.65625,True,True,46,2,-4,206656,206635,206681,206649,206673,bp,217.99159663865544,24,-718.0,21,25,4313.0
1687,567.6790350984479,1.65625,False,False,37,13,11,206705,206681,206718,206699,206707,bp,218.0,8,1241.0,24,13,907.0
1688,150.91676940655591,1.65625,False,False,22,4,12,206735,206718,206740,206728,206738,bp,56.523809523809526,10,1302.0,17,5,303.0
1689,756.2985902360898,1.65625,False,False,40,37,-10,206755,206740,206780,206752,206774,bp,120.74561403508771,22,752.0,15,25,2341.0
1690,1490.2387932497104,1.65625,True,True,115,20,33,206854,206780,206895,206833,206872,bp,117.12698412698411,39,-896.0,74,41,5380.0
1691,2956.798580267203,1.65625,True,True,84,14,12,206943,206895,206979,206931,206958,bp,293.75,27,-2966.0,48,36,8171.0
1692,1658.0540437976267,1.65625,False,False,67,-6,19,207022,206979,207046,206999,207035,bp,145.4247491638796,36,-2335.0,43,24,3314.0
1693,791.6420235771367,1.65625,True,False,84,23,-28,207074,207046,207130,207065,207100,bp,127.13247863247864,35,-2022.0,28,56,3857.0
1694,2238.707556121737,1.65625,True,True,67,26,15,207171,207130,207197,207158,207183,bp,212.79166666666669,25,-3678.0,41,26,5157.0
1695,2942.6738573495677,1.65625,True,True,82,50,12,207244,207197,207279,207234,207259,bp,280.73333333333335,25,-4725.0,47,35,7468.0
1696,2653.758714351676,1.65625,True,True,101,30,39,207349,207279,207380,207334,207360,bp,258.27575757575755,26,-4491.0,70,31,6726.0
1697,1565.5651732945284,1.65625,False,False,99,-19,23,207441,207380,207479,207416,207459,bp,151.71111111111108,43,-5198.0,61,38,6010.0
1698,1027.8954832163072,1.65625,True,True,66,-5,-14,206505,206479,206545,206486,206522,bp,83.74922600619195,36,-784.0,26,40,3375.0
1699,2366.979485421709,1.65625,True,True,52,-3,-8,206567,206545,206597,206553,206581,bp,221.5,28,-3379.0,22,30,6018.0
1700,2030.3675128968814,1.65625,True,True,49,-2,-11,206616,206597,206646,206606,206631,bp,192.05,25,-1740.0,19,30,4943.0
1701,1912.1179102907865,1.65625,True,True,56,22,-18,206665,206646,206702,206654,206674,bp,216.59595959595958,20,-1134.0,19,37,4431.0
1702,3790.933155431452,1.65625,True,True,61,15,-11,206727,206702,206763,206716,206741,bp,324.0422077922078,25,-3948.0,25,36,8635.0
1703,4159.467958483234,1.65625,False,False,56,8,6,206794,206763,206819,206781,206805,bp,355.42307692307685,24,-3957.0,31,25,7676.0
1704,938.7267311810364,1.65625,False,False,61,1,9,206854,206819,206880,206837,206866,bp,107.10049019607844,29,508.0,35,26,2293.0
