,end_time,start_time,rdsym_elec17,rdsym_elec25,rdsym_elec28,rdsym_elec29,rdsym_elec30,rdsym_elec53,rdsym_elec60,rdsym_elec55,rdsym_elec62,rdsym_elec63,rdsym_elec46,rdsym_elec54,rdsym_elec61,rdsym_elec31,rdsym_elec39,rdsym_elec47,rdsym_elec26,rdsym_elec27,rdsym_elec33,rdsym_elec34,rdsym_elec35,rdsym_elec36,rdsym_elec37,rdsym_elec38,rdsym_elec40,rdsym_elec41,rdsym_elec42,rdsym_elec43,rdsym_elec44,rdsym_elec45,rdsym_elec48,rdsym_elec49,rdsym_elec50,rdsym_elec51,rdsym_elec52,rdsym_elec56,rdsym_elec57,rdsym_elec58,rdsym_elec59,rdsym_elec10,rdsym_elec11,rdsym_elec12,rdsym_elec13,rdsym_elec14,rdsym_elec15,rdsym_elec18,rdsym_elec19,rdsym_elec2,rdsym_elec20,rdsym_elec21,rdsym_elec22,rdsym_elec23,rdsym_elec3,rdsym_elec4,rdsym_elec5,rdsym_elec6,rdsym_elec7,rdsym_elec0,rdsym_elec1,rdsym_elec16,rdsym_elec24,rdsym_elec32,rdsym_elec8,rdsym_elec9
0,10919.0,8119.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,13959.0,11879.0,-0.25,2.888888888888889,-5.75,3.6470588235294117,0.8235294117647058,2.5,2.375,-10.0,-12.555555555555555,6.3,-5.625,-6.866666666666666,-1.9,-1.3333333333333333,-0.35294117647058826,2.0,-7.823529411764706,2.9411764705882355,0.5,8.833333333333334,4.947368421052632,8.11111111111111,12.11111111111111,0.9333333333333333,-0.625,3.25,-8.473684210526315,-3.3333333333333335,-0.375,-11.733333333333333,-1.8125,3.5294117647058822,0.9411764705882353,9.0,8.307692307692308,-5.777777777777778,-2.111111111111111,11.125,-0.75,1.0,6.875,-15.466666666666667,-4.133333333333334,2.0,9.473684210526315,4.125,-3.25,6.277777777777778,-4.0,-2.9411764705882355,7.066666666666666,0.35294117647058826,2.2666666666666666,-4.117647058823529,-8.666666666666666,5.0588235294117645,8.38888888888889,0.0,6.5,1.9,3.6666666666666665,-0.8,1.8888888888888888,-1.625
2,18039.0,15679.0,-5.466666666666667,5.777777777777778,-2.823529411764706,-2.111111111111111,-1.0526315789473684,3.4285714285714284,-8.222222222222221,-8.117647058823529,-3.5789473684210527,2.8,2.2666666666666666,-1.2222222222222223,-3.5294117647058822,6.2,-1.1578947368421053,-1.5294117647058822,1.8823529411764706,3.8947368421052633,-1.3333333333333333,-3.3333333333333335,2.9411764705882355,-5.894736842105263,-0.21052631578947367,-2.111111111111111,3.5714285714285716,-1.2307692307692308,0.23529411764705882,2.823529411764706,5.222222222222222,-0.2222222222222222,-6.117647058823529,1.7,0.10526315789473684,5.176470588235294,0.8888888888888888,-2.111111111111111,1.0,-7.684210526315789,4.111111111111111,-4.375,0.2,-2.9411764705882355,2.588235294117647,-7.25,-1.6842105263157894,-6.2105263157894735,-7.333333333333333,-4.176470588235294,-3.235294117647059,2.6470588235294117,3.0625,1.4444444444444444,6.117647058823529,8.5,-5.294117647058823,-2.533333333333333,1.7647058823529411,6.733333333333333,5.875,5.076923076923077,-0.7058823529411765,-4.714285714285714,-6.375,8.571428571428571
3,22479.0,19599.0,-2.2857142857142856,-5.625,6.777777777777778,-2.4444444444444446,0.21052631578947367,-2.7058823529411766,-15.11111111111111,-3.3684210526315788,-3.9047619047619047,-6.409090909090909,-3.5294117647058822,0.4444444444444444,-4.888888888888889,5.333333333333333,-2.176470588235294,-4.222222222222222,-8.375,-5.733333333333333,-13.333333333333334,-5.6,1.7894736842105263,0.3,2.0,-2.7058823529411766,3.0,-1.8888888888888888,0.625,4.9411764705882355,6.555555555555555,4.5,6.0,5.764705882352941,0.0,-2.3529411764705883,1.0,-2.2666666666666666,-4.8,6.75,-3.5294117647058822,-0.6875,0.9333333333333333,5.529411764705882,-3.2941176470588234,-9.882352941176471,0.47058823529411764,-2.0,-10.25,0.5333333333333333,13.846153846153847,3.75,-1.5555555555555556,1.8,-2.25,6.666666666666667,-10.266666666666667,3.2222222222222223,-0.6666666666666666,3.7142857142857144,-3.625,3.0,-2.3529411764705883,0.0,5.111111111111111,-1.3333333333333333
4,26239.0,23999.0,1.4666666666666666,8.571428571428571,4.222222222222222,-3.125,5.411764705882353,5.8,6.375,-3.5238095238095237,-4.956521739130435,-5.458333333333333,-0.7777777777777778,8.5,-3.473684210526316,-0.75,0.7777777777777778,-1.2941176470588236,1.7333333333333334,6.0,-6.833333333333333,1.1428571428571428,0.75,-3.263157894736842,-1.5,3.411764705882353,9.133333333333333,6.875,-9.2,-3.111111111111111,3.7333333333333334,-6.705882352941177,4.714285714285714,0.05263157894736842,5.411764705882353,-1.2222222222222223,5.882352941176471,1.0,-5.764705882352941,-2.1176470588235294,8.266666666666667,0.46153846153846156,9.0,5.411764705882353,-1.4736842105263157,3.263157894736842,6.266666666666667,2.0,-0.125,9.157894736842104,5.529411764705882,-1.75,3.466666666666667,4.8,-4.875,-3.066666666666667,-7.333333333333333,7.55,-3.176470588235294,2.2666666666666666,1.8823529411764706,5.25,0.06666666666666667,3.0,-2.0,-0.26666666666666666
5,29919.0,27639.0,3.2,7.111111111111111,3.263157894736842,-2.8,0.9411764705882353,-1.6842105263157894,-4.133333333333334,4.888888888888889,-8.434782608695652,-3.5238095238095237,-0.8235294117647058,-0.7058823529411765,10.6,-3.5555555555555554,0.1111111111111111,-2.375,-0.6666666666666666,4.0,2.0,-3.6470588235294117,3.2222222222222223,-0.9473684210526315,-5.875,-1.0588235294117647,11.625,-3.3333333333333335,-4.9411764705882355,-7.444444444444445,-4.631578947368421,-5.6,5.125,-5.777777777777778,-2.7,1.6666666666666667,2.6,-7.529411764705882,4.4,-5.052631578947368,-4.25,4.266666666666667,2.857142857142857,2.5,6.222222222222222,2.6,-6.352941176470588,2.857142857142857,0.8,0.23529411764705882,2.25,4.666666666666667,0.9333333333333333,-2.7,2.0,5.466666666666667,9.714285714285714,4.222222222222222,-4.947368421052632,10.461538461538462,1.1538461538461537,9.125,-12.117647058823529,-0.10526315789473684,-7.933333333333334,4.3076923076923075
6,35879.0,31879.0,-1.0,3.176470588235294,0.5555555555555556,-1.3333333333333333,-5.5,-2.9473684210526314,-0.5,4.6,-5.777777777777778,-4.5,2.588235294117647,6.470588235294118,4.333333333333333,-0.35294117647058826,2.1052631578947367,-2.5555555555555554,0.47058823529411764,-6.625,-4.176470588235294,4.888888888888889,-1.1,-2.210526315789474,-7.111111111111111,-2.857142857142857,-1.368421052631579,5.411764705882353,1.625,10.055555555555555,0.8421052631578947,1.4736842105263157,-1.0,4.277777777777778,1.25,1.375,1.125,5.294117647058823,-2.0,1.875,4.0,-1.2941176470588236,-5.214285714285714,4.411764705882353,6.823529411764706,5.315789473684211,1.1578947368421053,7.4375,-0.26666666666666666,-7.0,-1.0,9.25,-0.5714285714285714,-4.117647058823529,-3.411764705882353,4.352941176470588,3.411764705882353,-8.166666666666666,2.857142857142857,-7.411764705882353,-1.2,5.333333333333333,-8.428571428571429,2.2222222222222223,1.8888888888888888,-8.352941176470589
7,41439.0,44479.0,-5.529411764705882,7.2,4.947368421052632,-2.6666666666666665,3.2941176470588234,3.2222222222222223,2.0,-4.7368421052631575,-4.3,0.05,-3.2,-1.7647058823529411,-1.8,-3.2941176470588234,-1.5555555555555556,1.6,2.0,-2.823529411764706,-4.0,-2.4,0.15789473684210525,-2.9,3.5555555555555554,10.117647058823529,-1.1111111111111112,4.5,-3.526315789473684,-4.1,-3.2222222222222223,-1.1111111111111112,-0.35294117647058826,3.0,0.0,-4.705882352941177,-6.555555555555555,0.3888888888888889,0.8888888888888888,6.666666666666667,2.6666666666666665,-3.230769230769231,-5.25,-0.7,-2.1052631578947367,2.8421052631578947,2.7058823529411766,1.375,10.0,-3.411764705882353,1.25,-0.1,2.1818181818181817,0.0,6.470588235294118,2.2,8.470588235294118,3.6842105263157894,3.3,6.4,0.6666666666666666,6.666666666666667,2.642857142857143,-1.4666666666666666,-7.529411764705882,-0.2857142857142857
8,41439.0,44479.0,-3.8823529411764706,7.375,2.6315789473684212,-2.75,1.8823529411764706,3.9444444444444446,2.7777777777777777,-3.3333333333333335,-4.105263157894737,-0.05263157894736842,-2.4,-2.3333333333333335,-3.5789473684210527,-6.352941176470588,-3.111111111111111,4.0,2.3529411764705883,-1.6666666666666667,-4.266666666666667,-3.8095238095238093,0.21052631578947367,-3.3,1.7777777777777777,9.647058823529411,0.10526315789473684,7.25,-1.9,-3.9047619047619047,-0.4444444444444444,0.1111111111111111,-1.2941176470588236,2.210526315789474,0.8888888888888888,-3.7777777777777777,-5.684210526315789,1.7222222222222223,-0.10526315789473684,6.666666666666667,2.6666666666666665,-1.6923076923076923,-5.411764705882353,0.9,-1.1,4.1,3.411764705882353,1.75,7.733333333333333,-3.176470588235294,0.0,0.1,2.5454545454545454,0.0,9.294117647058824,0.4,9.11111111111111,3.8947368421052633,3.3333333333333335,6.666666666666667,2.125,4.153846153846154,0.14285714285714285,-2.375,-6.9411764705882355,-1.1428571428571428
9,46399.0,44359.0,3.375,1.9,-5.777777777777778,5.066666666666666,4.666666666666667,-1.1111111111111112,-3.1578947368421053,-1.5555555555555556,0.5263157894736842,2.65,-6.0,-6.705882352941177,-6.1,2.933333333333333,1.7,0.5,-0.6666666666666666,-0.631578947368421,3.5294117647058822,-1.7894736842105263,3.5555555555555554,-0.5555555555555556,1.0,-2.526315789473684,-4.25,4.444444444444445,-1.6,-0.7058823529411765,2.8,-3.3333333333333335,-0.9333333333333333,1.8888888888888888,0.21052631578947367,-0.25,-5.0,-0.875,5.733333333333333,-1.3333333333333333,-7.111111111111111,0.2857142857142857,3.5,0.5714285714285714,14.0,-1.75,2.0,2.7777777777777777,3.111111111111111,1.0,2.9411764705882355,-3.0,7.0,0.23529411764705882,1.5714285714285714,2.1538461538461537,3.6666666666666665,0.125,-6.777777777777778,-16.0,7.75,2.5,2.1875,7.384615384615385,-7.0,-0.7058823529411765
