,end_time,start_time,rdsym_elec19,rdsym_elec26,rdsym_elec28,rdsym_elec43,rdsym_elec47,rdsym_elec54,rdsym_elec12,rdsym_elec13,rdsym_elec20,rdsym_elec5,rdsym_elec21,rdsym_elec27,rdsym_elec33,rdsym_elec34,rdsym_elec35,rdsym_elec41,rdsym_elec42,rdsym_elec0,rdsym_elec1,rdsym_elec10,rdsym_elec11,rdsym_elec14,rdsym_elec15,rdsym_elec16,rdsym_elec17,rdsym_elec18,rdsym_elec2,rdsym_elec22,rdsym_elec23,rdsym_elec24,rdsym_elec25,rdsym_elec29,rdsym_elec3,rdsym_elec30,rdsym_elec31,rdsym_elec32,rdsym_elec37,rdsym_elec38,rdsym_elec39,rdsym_elec4,rdsym_elec40,rdsym_elec45,rdsym_elec46,rdsym_elec53,rdsym_elec6,rdsym_elec7,rdsym_elec8,rdsym_elec9,rdsym_elec36,rdsym_elec44,rdsym_elec48,rdsym_elec49,rdsym_elec50,rdsym_elec51,rdsym_elec52,rdsym_elec55,rdsym_elec56,rdsym_elec57,rdsym_elec58,rdsym_elec59,rdsym_elec60
0,10399.0,8639.0,0.47493753169653363,0.5111991901751679,0.4756501886286724,0.4895776227244925,0.4448458720844692,0.5098942267205152,0.5073694069992755,0.5294563652281188,0.46826687051580546,0.5294872402732632,0.47938193675778756,0.5453111688859537,0.49596044255295835,0.5014339051509527,0.49314610853684565,0.46922167838820983,0.48177683979896313,0.4571507203883685,0.500730066304419,0.5083708132047473,0.463542435484582,0.47870619598648606,0.4703824952178013,0.504200330893953,0.46708325615881646,0.5515615212421747,0.4836307260773063,0.5206215986002095,0.47514714678358355,0.5071098429633812,0.5020477547789921,0.4399809137387729,0.4836524589639378,0.418237366880009,0.5162953079325422,0.4417604825714713,0.5172542265187096,0.5540414916411021,0.46578133687785406,0.5189747937513912,0.49456675405656564,0.4765276311197123,0.3911353102094167,0.4734390750765245,0.5156903384558158,0.5164348361583371,0.47646157614098483,0.5118979217181998,0.498454586823559,0.452800695740196,0.46850694474253574,0.4967665332497613,0.4947715804145092,0.45610621550417857,0.4418096279877058,0.4892735205393778,0.4516166830222611,0.46407327713919727,0.46883074076879816,0.521034071668241,0.4759372612597297
1,13239.0,11919.0,0.489296542359975,0.5259402800042946,0.4701259927542521,0.483309501262299,0.4636258271453353,0.4880633941349775,0.47456296813149157,0.5206950454659698,0.5276810726005337,0.5123334121074348,0.47782043629629145,0.4584807910319988,0.5454942507106536,0.46484689393034506,0.47410418866443066,0.461539866302401,0.4882400009373376,0.42768929777866704,0.5584480108175727,0.5213424876452263,0.4309908056370547,0.4563625126669422,0.5303286526972646,0.470730159035978,0.4565560823202339,0.5177598519530382,0.4988246553628329,0.4531736595375772,0.5248451926175798,0.4885027484624647,0.500198577661066,0.48445700382744616,0.5123512608994127,0.5370303269927944,0.4640461539278104,0.46352649177200894,0.4474585396628388,0.440531073513848,0.4693000655045723,0.4988891038454544,0.4669327355584974,0.5370328494674738,0.5143520926973267,0.4883422553429716,0.504239930804709,0.5361007987606291,0.4999782461115938,0.4706390889882777,0.48852742399798804,0.5124081673497329,0.4807969061160468,0.5294930437848161,0.47475687922330084,0.4725487933292385,0.4615390546362321,0.49328955676982295,0.5328271436689649,0.48861848420909276,0.5155321489517608,0.498662173187792,0.5114921272525896
2,17599.0,15839.0,0.4861260774167285,0.48261662022873375,0.5449532588286646,0.48210625799003837,0.4982130919319576,0.49516919366942264,0.4957577660961145,0.5171016530773657,0.5211363908836143,0.5326444286728573,0.49478774315292706,0.4901646105821547,0.51928425820193,0.49828762440074825,0.48958822183617073,0.5213250983321547,0.49442992805618197,0.5139174535254976,0.5168396622823701,0.494072632871229,0.4691680370663202,0.4825465006063986,0.4623850743629046,0.5121719141269219,0.5406115835097342,0.47382707941985674,0.5213811478698341,0.5237970168042337,0.47386135344462155,0.497591293044187,0.47164007886272047,0.5133074821839437,0.4922923827988727,0.5153538031512399,0.47391427130500446,0.529477474954854,0.48170899534885375,0.5133219274116211,0.5021349575700551,0.52105342913485,0.500162794386312,0.5082976035724491,0.4658831670246397,0.5557084090531059,0.5432091369874682,0.5115342099501546,0.5818462950668541,0.4920500332299792,0.524468774564177,0.5116268886827556,0.4819655290621702,0.4903261683959441,0.4914486133887145,0.526766296371379,0.5285220133679638,0.5421475901591729,0.48960047993554806,0.52136340624795,0.5181143019465764,0.452284373850413,0.4776420270363252
3,22319.0,20159.0,0.5215313404881892,0.5526781131168922,0.505252678380097,0.5225934420979066,0.4678995332162674,0.5272504591855137,0.5115409417706317,0.4935170998996539,0.4967991622240553,0.5236465213909481,0.5624814480112891,0.5132979534369329,0.535772768898234,0.4806712191789087,0.5147470752674115,0.506095849158846,0.5433967986568798,0.5305571427467078,0.5422355885103052,0.5247528399999967,0.5245188040913166,0.48652315226392795,0.45626127185237386,0.47627819239660124,0.47226270808859966,0.4908335893394777,0.5096559564663105,0.4974400470807336,0.5030186709305283,0.5270825413262876,0.4977430622016337,0.4663335891440748,0.49516295278511413,0.4861618946824511,0.5013200187147093,0.5138128490009226,0.530448223794106,0.48449523022796104,0.47418205403384317,0.5252674184326835,0.5216506299803891,0.49674973260474686,0.5359819939747466,0.5170841350804636,0.5321971731566857,0.5010010003372121,0.5370202727772126,0.4661949331617389,0.5020111479243053,0.472463896374545,0.5239922862256241,0.5158700641600021,0.4490427455102406,0.49716978452429617,0.46081326299727543,0.5147316770876686,0.5061216975265346,0.47649666075674546,0.5364831319212048,0.5233230766472197,0.5134196759466221
4,26759.0,24039.0,0.510939801896045,0.5010714282316765,0.4987654042755771,0.4686542696232998,0.4656917689705333,0.5451218435532701,0.4951997895429044,0.4885726211314157,0.5007213032376555,0.5241391315097156,0.47786216531587317,0.50009845575091,0.5023943156067425,0.4782401621241904,0.4942895785564515,0.5023966933022899,0.48126651116139607,0.49486101178685593,0.5012896933966009,0.47429548954581424,0.49276016062156713,0.4765992391989012,0.5160799740508594,0.4792362748886169,0.5222003245098211,0.5337835321538447,0.47747930679606826,0.49326167786128317,0.4821122264302572,0.4941926737184494,0.48291645643281483,0.48825508882020485,0.5014308779977051,0.45199012905932057,0.49294638840875504,0.5318672238435732,0.5036823830840784,0.5337834569439308,0.47686698092540974,0.5104897861493276,0.4686185218060686,0.4860796735082693,0.49503636620959834,0.5081814943298515,0.4632769615051963,0.4978314352406484,0.5016332912268926,0.4547786898708614,0.5087231416488992,0.4736234626846425,0.4971491197117335,0.47077356617620203,0.44894776454645907,0.49632347288060696,0.4612138773657105,0.5162794461745559,0.5452314046000231,0.4921877523876376,0.4769581602882768,0.532337468248281,0.5169018890463604
5,30799.0,27999.0,0.4887032340786124,0.5130535923532848,0.4895951414459397,0.4682547273192697,0.46376456019438594,0.5220603172927896,0.48928349216838957,0.4868772911687815,0.49339439616637676,0.5125898409162963,0.5021434281827579,0.4659543757198646,0.49129429422404924,0.4944825580862295,0.46710486397170115,0.4863885873343126,0.5329384016646703,0.4728540629309472,0.5266939873839431,0.49137108958065034,0.5028485560968428,0.49084422548229356,0.5332874774557801,0.5181494575506105,0.4843646035983799,0.49230713091409817,0.48758925345319226,0.48297276485997176,0.5110453368102432,0.4896942508757086,0.5218792307431064,0.5055668342213955,0.4668399106856391,0.5340249716281443,0.5252255780894599,0.5005557042526236,0.4996225315076542,0.516559158373206,0.49617649327483204,0.4928084758862256,0.4910703973330476,0.5043913438979944,0.4859279853122125,0.47747275011124707,0.48108324378781697,0.502592095102348,0.4963950906303609,0.5031515200803841,0.46446459106363547,0.5205592794846745,0.48807392591293935,0.5285189636570965,0.47510951603905194,0.4667992174662477,0.45304711573201684,0.5110360888623121,0.48288762289778187,0.5120582283265083,0.47155946776147534,0.5024225849594985,0.4607785593298142
6,34759.0,32159.0,0.5308218634720452,0.4841378589980016,0.49527985993358126,0.4830954713530033,0.46926593832454755,0.530221353987673,0.5044234791574752,0.49381719326555557,0.47378256895105303,0.5218038575775608,0.45010938822744795,0.49338723239041604,0.49000833197248733,0.5365566197046026,0.5075349481254526,0.520383992829034,0.5095065919827951,0.5118995262930219,0.49821845441956536,0.5140951306250215,0.5119800073819405,0.5073681466495766,0.5490654890966113,0.4822303794664827,0.49911124951721964,0.5122025184146392,0.4928431252456166,0.4686836364739245,0.49984711595044395,0.5016011027251605,0.4894847523102842,0.4859945349932938,0.4980980160958732,0.5020014625379812,0.48546823799689814,0.5148587404261352,0.48512877190648135,0.5187421928793362,0.48656722455815427,0.47606041717421227,0.49156133889161957,0.5097419158877925,0.4890409668541933,0.5226088711354387,0.4911980737100425,0.49360306609285703,0.5101850659571471,0.48458723322257236,0.48165672937288506,0.48054511468093913,0.45422622837265697,0.5098238373821448,0.500048280639074,0.5540615591384288,0.4705194620508677,0.5121164695829324,0.5361131888580924,0.5391909501345248,0.50467856535529,0.49721053143286154,0.4903682818841668
7,38079.0,36039.0,0.5470345024919009,0.49030457265441696,0.5315057641995603,0.524134394789043,0.5001990538329979,0.5356630211637525,0.5014372276367195,0.5424052853652365,0.49377842814288364,0.54301674550141,0.5160537004923891,0.5291577931118351,0.5565199487121845,0.509146292246705,0.5046226628665745,0.4747789003868618,0.5204854963253687,0.5049023108476605,0.5006180607872636,0.4572980389617199,0.4862613854506447,0.522040005089193,0.518968722809818,0.4937545351052087,0.4885077590409585,0.5349893936958073,0.5171833376462726,0.5245298195052226,0.5126674805317838,0.5157493377240057,0.4921892933975776,0.4793695841331614,0.5165393151138529,0.48317778277223095,0.48114689130180766,0.522587920725657,0.5047641254252981,0.5112883933781315,0.5425331487221998,0.4778969675994405,0.4937412567876303,0.5427565418138626,0.5187586580725567,0.496315291276658,0.5578315915232337,0.5277317077754159,0.5321267134418205,0.5057255906737343,0.5262909973188681,0.5282616468713309,0.537971399229915,0.5409050179228245,0.4863190057318396,0.49739342774457845,0.48058886285261787,0.4839064385189808,0.5640966777316399,0.5360167306709267,0.4787921238876113,0.49370925944493027,0.47626600696822424
8,43679.0,40079.0,0.506536571510497,0.48566392607799613,0.47411763672582363,0.49340346385502337,0.4894455763196711,0.4816150837798087,0.48881602760774295,0.4820231237169776,0.5056287600521304,0.4982014400155251,0.5332105463500668,0.5033748940880325,0.4990051130642437,0.4848829418036711,0.4985232357863726,0.470807403674573,0.4906057265561102,0.5029691804329259,0.4951544595258567,0.47272089033329734,0.4884549325469226,0.4966725628444818,0.5203657846755714,0.4972096125112268,0.46286301433039995,0.4687362547481527,0.4574824609775749,0.48951841708798316,0.49147233784241356,0.489531308605779,0.4567100313250153,0.4878186016439006,0.5027547234227595,0.5083022536480788,0.48938246317720696,0.4623972193541557,0.49065141510362736,0.5311260761688507,0.4847135604644991,0.4922826106837619,0.4736678062123831,0.4731824438703596,0.5130352323454467,0.5377845139379585,0.48531180833742366,0.49603747436756224,0.5118660054591108,0.47525381612225726,0.468210569097792,0.439746769790064,0.5038523771739725,0.47205008006147203,0.47864246974191615,0.48983889009108517,0.48426187266326604,0.5214280289378239,0.49438717507580227,0.4934668984011824,0.5339602765180895,0.5288947804076365,0.4661547929055139
9,47639.0,44639.0,0.4942931391509705,0.5047236556505372,0.48587546909901813,0.477172492725489,0.4736478362287775,0.5144484323319343,0.5227989879614987,0.5110627564108884,0.49963142631215646,0.5771936754323828,0.4785635743021765,0.527857875638916,0.5037332796958633,0.5325767516782284,0.5018385443815557,0.4844912716420909,0.4617822959659545,0.4652610636804326,0.49596900054300597,0.5161945673134535,0.4897009843311612,0.49104204929592954,0.5253066797747743,0.48978973755070726,0.481119543760287,0.4922986524543672,0.49359908558022786,0.4989536185863122,0.4904717781069571,0.5111556857040914,0.4972521205834757,0.45949219917884276,0.5137902603050093,0.4919093947700814,0.5374668567640359,0.549638856369749,0.5281464120921909,0.5224528706927392,0.48574032962190117,0.5435343908235002,0.45935628634172315,0.5270336711548185,0.52761895988943,0.5547601756450374,0.46267888014612557,0.5108806540000895,0.4871932241931256,0.48888103305302877,0.49372071075755,0.4933178538874621,0.4975062030286608,0.4776412118568781,0.4977085588712155,0.4926879486497058,0.5154034548257568,0.5410845578095449,0.5014850963431924,0.4529358792061723,0.48575378636339744,0.4736975107884706,0.44782416267419234
