,end_time,start_time,rdsym_elec11,rdsym_elec12,rdsym_elec15,rdsym_elec18,rdsym_elec19,rdsym_elec22,rdsym_elec23,rdsym_elec24,rdsym_elec25,rdsym_elec26,rdsym_elec27,rdsym_elec33,rdsym_elec4,rdsym_elec40,rdsym_elec41,rdsym_elec13,rdsym_elec14,rdsym_elec20,rdsym_elec21,rdsym_elec28,rdsym_elec5,rdsym_elec6,rdsym_elec34,rdsym_elec7,rdsym_elec0,rdsym_elec1,rdsym_elec10,rdsym_elec16,rdsym_elec17,rdsym_elec2,rdsym_elec3,rdsym_elec8,rdsym_elec9,rdsym_elec29,rdsym_elec30,rdsym_elec31,rdsym_elec35,rdsym_elec36,rdsym_elec43,rdsym_elec44,rdsym_elec32,rdsym_elec37,rdsym_elec38,rdsym_elec39,rdsym_elec42,rdsym_elec45,rdsym_elec46,rdsym_elec47,rdsym_elec48,rdsym_elec49,rdsym_elec50,rdsym_elec51,rdsym_elec52,rdsym_elec53,rdsym_elec54,rdsym_elec55,rdsym_elec56,rdsym_elec57
0,11479.0,10799.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,14919.0,11959.0,0.5648568542591641,0.4713274977647478,0.49227397453572375,0.45443760918925113,0.4150837849974466,0.47522972683221537,0.5200283514773537,0.5165818576530987,0.4962957830700122,0.4594476160549178,0.45953441511792614,0.49607844232236875,0.510059348877398,0.557446068392583,0.5513532008291112,0.513804414351842,0.43127257107227623,0.514804436154041,0.5293373483233254,0.5140187903976309,0.4909666722992905,0.45851429377890024,0.5515643986135709,0.5884079136845765,0.48530127314013843,0.526475562875316,0.49839661922949785,0.4193645926706868,0.4358653216447874,0.5806766676025749,0.45206254638307225,0.5032889012699664,0.49458273138461023,0.5126920965618693,0.4715313204107645,0.4153634992723345,0.5486195071195454,0.5444966711986948,0.46620145712639277,0.47734925356563984,0.5289172725970546,0.43103579439796513,0.49996672693668764,0.5105055210042123,0.5632544541836831,0.4354283877781381,0.395486077053623,0.492821271066832,0.5681207349733828,0.5920287876811424,0.5116718566666107,0.45314305929889825,0.5097269755948085,0.4550357544359444,0.40638429469061566,0.49441850172138174,0.5232474610158983,0.5068890479541958
2,19599.0,17199.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,23639.0,20159.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,26359.0,23959.0,0.4445628770226937,0.474534180710118,0.5215150942356842,0.4854757612897918,0.5174322303662935,0.5702392495969504,0.5465977319344781,0.5009155191202141,0.5946192594525208,0.4745301826125732,0.46270610546601204,0.45815110898054123,0.43142525638864915,0.47500675678782656,0.42069845584830035,0.47579761238604756,0.5204427082235111,0.45486240805748834,0.5243232525381809,0.4635135323572636,0.4999931299476029,0.5056469043087909,0.4194969234428233,0.492541881492698,0.5099972217271626,0.5209268643575786,0.46297628119865236,0.45769771767696765,0.4923815201047289,0.5325962187954599,0.4789293031457239,0.44694988082994397,0.5443399248355831,0.5472636075621469,0.525200297441082,0.5767369090597833,0.48711244970838286,0.4807575537837278,0.5439472195913927,0.5212383767095774,0.47849860935912336,0.5025385665709503,0.5211434721315572,0.45765260850991274,0.5251954484913636,0.48944742470387004,0.5181383957247864,0.48647003096627356,0.5241658756947843,0.5137859798346727,0.5282739363212527,0.48910146793317233,0.49338592075190063,0.5643251620021774,0.5531668125065089,0.5184863759433941,0.5073518197932365,0.5825457871181605
5,51119.0,49719.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,52719.0,49599.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,39959.0,36279.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,47879.0,40039.0,0.47119073562898556,0.46217955885180234,0.5448063040792787,0.488576956180741,0.5532062124779774,0.5150356950488482,0.4391279718842099,0.46019795369540584,0.46117209489028965,0.4972714385603356,0.5085280619881297,0.47681352025431023,0.46104200235169907,0.5609134549862699,0.5756545170893363,0.5106250438684206,0.5544397127613121,0.4775190678535736,0.5475941454093826,0.48547929760493935,0.5157877151837787,0.5085978758047683,0.5056100922781754,0.49270618529399146,0.4931610608829983,0.4223701431745117,0.49287129023201465,0.47715683775948137,0.4202766436243088,0.4675865585348198,0.5030049086424334,0.5005675997983123,0.48370761604548734,0.4276726539304713,0.5407655907272138,0.51006071174026,0.503279319918565,0.5596439209906198,0.5230083927063099,0.5142301610938506,0.5061483439064873,0.5033929586712097,0.492479228500549,0.5395923658700219,0.46295192076092256,0.49151544067872843,0.4745830858179276,0.5060684683983907,0.47406837656907796,0.5091403185752823,0.4705962892811742,0.4995181126641532,0.4788905757564586,0.47680990274282553,0.5300306286780504,0.5342014677111073,0.5033953312636554,0.47624602047113646
9,52719.0,49599.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,51999.0,49559.0,0.5186941509317218,0.49371243251062263,0.5356207547702474,0.526478580251759,0.5133174359814303,0.48418039608278285,0.5481541005973837,0.43917353284380933,0.45425196916442895,0.4753826986631356,0.48122939210899396,0.49456772143599825,0.5254477114529372,0.5468736639515037,0.5082202044036929,0.4847048413431782,0.5078223804120243,0.4797203000583753,0.5015947009393431,0.4770854298667469,0.5190177472566736,0.50826983979593,0.5143515940045543,0.4886936475107632,0.4880505881736476,0.4642369108608758,0.5219867359581586,0.6006821534746658,0.5274183373991246,0.5716596193713129,0.5186000593551507,0.530996198915373,0.4988976856518154,0.44329645978547677,0.43508988791893793,0.5908408080181815,0.5185114550901547,0.5547658839067132,0.47782555533136384,0.4871446094387711,0.5172897289883508,0.5027866238899381,0.5352389225338423,0.5763401323820752,0.401576130826427,0.5559149525893524,0.504671023880593,0.5731162107067075,0.4693649113306665,0.48572780501434987,0.5713963149096992,0.5020180247037525,0.4732495151209173,0.46712950519808044,0.616405142049441,0.5254200459767451,0.5077555024460142,0.5088658343095801
11,62639.0,62559.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,62639.0,62559.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,67199.0,60359.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,67879.0,65559.0,0.5122728470528842,0.48511157130664045,0.5491228657416792,0.4520789654307578,0.4598543382228052,0.5618466376441995,0.5115084390861835,0.4821508696101532,0.48776669475927564,0.5343336158096144,0.5777988424006191,0.5005710056798172,0.5469026524195864,0.4553353787797527,0.4300398576800642,0.5021602705254996,0.563097006882678,0.5204505828601517,0.5792766347958467,0.5052809705215168,0.5006020226343592,0.48161747360795093,0.47641682666948587,0.5401639876624386,0.5259601860561742,0.5837382258969741,0.5440916635253387,0.48700958021985363,0.5970851375857967,0.4907976285869401,0.46004915875358265,0.552592862892885,0.612507751462415,0.4836616814170024,0.565715786853011,0.5600984626506901,0.4865817748416474,0.5781436328023211,0.5082700509517329,0.5135975033603625,0.5036127971834166,0.6012862655292153,0.5347306398200107,0.5432627704807169,0.4014451153621016,0.4664825631664525,0.3860257985045197,0.37322912824209326,0.45814430979146586,0.4077115251471758,0.5219347819981643,0.46637628706325873,0.5030088226535211,0.5086450177579476,0.4943430873620695,0.49572761214811806,0.48872763038050426,0.5598991310072031
15,83159.0,71919.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,85799.0,71959.0,0.5230728715378157,0.4962807346203599,0.43106151090302774,0.5648833899355371,0.5713954364342171,0.5397464124985217,0.5211313962100543,0.5466949933192473,0.47231547502008014,0.479507475445871,0.499904749672438,0.4696593818228156,0.5419100534405219,0.5415912452156635,0.4383048205761981,0.5254747428047013,0.513788053498705,0.47081496007725054,0.4939787292848826,0.494854641379025,0.5111841639005521,0.48300624794541797,0.5064419678397316,0.5164203777350946,0.41668406512807077,0.4535864325425528,0.5234351739180995,0.48883086776044554,0.4889552495287234,0.4937115414198461,0.44961214789681614,0.5228158864854957,0.551934860474844,0.45828049792608033,0.4575338906670992,0.4162447455935253,0.41017536213537054,0.4747651338003745,0.40552126805646616,0.4277111228251712,0.4462121344870058,0.45375737776208214,0.4708342883309756,0.4778392380033679,0.4040394312539309,0.4811248289867701,0.5150269816388299,0.5701315915015368,0.501206103658325,0.4267553583314556,0.5810911470748241,0.4915228788914437,0.5656107200284303,0.44789842147849074,0.41530415087311556,0.49509958362381196,0.43534145679589586,0.5069964801361438
17,92759.0,88279.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,83159.0,84359.0,0.4787424970176552,0.48081266890692864,0.5273410951466844,0.4506569537802117,0.46909091994211966,0.5684839312533151,0.5689543201717586,0.46462832454334596,0.528384961907318,0.4968460663909958,0.5002257063061274,0.5032632755934793,0.512158473663884,0.5100633047541808,0.5106599820753657,0.5344696664494509,0.5696409744677242,0.5032626934734238,0.47838106340204545,0.4636615598465564,0.47689657753748793,0.5129314268935805,0.5367299127226122,0.4059508602417075,0.4302312424323568,0.4357041397426425,0.5241358408329968,0.45034555000231186,0.4733194442083707,0.45693638938417797,0.5583135154027067,0.4525888764758027,0.500143136096088,0.47347560901387425,0.4119847337973038,0.491400132151681,0.44893373606336895,0.47244565053556226,0.5900360432064536,0.5209222027865027,0.48512090702707705,0.49393856691246163,0.4914465332008775,0.5239627648808466,0.4038747178999914,0.5413471695760662,0.49173103345800867,0.45777114786500106,0.4635639093405818,0.40182517650442595,0.4141608756647984,0.4114335598122654,0.37182862178206716,0.42333082285367474,0.4347579679275431,0.4192585442903193,0.410857111412669,0.518082259448424
19,92639.0,85599.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,92759.0,88279.0,0.43166879594422064,0.5377916645568632,0.4872427237891882,0.4579126708896963,0.4572866946854455,0.49380301614242206,0.47619242752417573,0.5335518836658856,0.4741416089585254,0.4927341175685433,0.4767637405763474,0.4147873257849973,0.5290220922445632,0.48783724628758157,0.49723769685562924,0.4889236555230151,0.49793272122253845,0.5312414238150462,0.5002608434506893,0.45278816606335454,0.4581453819712558,0.5041998645651756,0.5413335465654736,0.44507920097766984,0.44065515440000286,0.5074509215272409,0.5168093507969738,0.4888208615928556,0.5097883973235828,0.48234360902331075,0.47355336909221346,0.47033987955379797,0.5163172059505498,0.49784843643949667,0.4110889206651034,0.47329124365241476,0.49168322820634086,0.43869130917773186,0.45072364438202084,0.4857973945337474,0.4838151561585397,0.39634036576198933,0.5010331353883427,0.4654318882959873,0.46335247304356153,0.4784206676534597,0.5115392919254718,0.5263241001828382,0.48177804619243264,0.41829720404105486,0.47073795359192233,0.46485910371062955,0.48343719415888053,0.49408461053109387,0.4778445273912145,0.4729875938350794,0.4576794956549191,0.44354518188975905
21,97039.0,95159.0,0.5481177192676973,0.4873790750114681,0.47272013375657623,0.5185376662675316,0.45518833300579226,0.4795417842985472,0.5480280061020985,0.49470579935745906,0.5431639286097347,0.4624340733046431,0.4962857924872541,0.5282557325821295,0.5539980855782898,0.5435371104395924,0.5150428231757797,0.5201093483470487,0.5127310941715528,0.5371245389701537,0.5280051552015225,0.48692058575164116,0.4631980405311782,0.49875475938031755,0.4522719230115186,0.44827721413573274,0.5323639863713672,0.43809902310164467,0.4795039213390664,0.43154693674827155,0.48716467245874007,0.41020856922940996,0.5227091343847337,0.49729961100183445,0.4623839933410264,0.4620598073302039,0.47171492264794507,0.6439352075219777,0.48654011642569367,0.654672669291138,0.5751156423378376,0.7082264173626992,0.4662245698064517,0.4365952010806004,0.49639838208580983,0.5002927100209287,0.4663138063384463,0.5659725507392759,0.5961752493508566,0.538521283164613,0.6255152613173063,0.6286931614165066,0.511832223184584,0.4947837015451801,0.5168262584707949,0.5028190192861446,0.5489275806710563,0.590545880100708,0.6043608896813215,0.553424333875182
22,127839.0,124279.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,127839.0,124279.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,108759.0,104399.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,111959.0,109559.0,0.49898382250391343,0.5543915109729154,0.5031253140441241,0.4937540272744955,0.4924075097236737,0.449678808686566,0.473279181638536,0.43916017489601183,0.5419226658681863,0.559414555348822,0.5408317109795016,0.5487410181678629,0.48425997909509644,0.4529211048220431,0.4995520572914112,0.5457820130185921,0.49512396180196144,0.5048151890163918,0.6110826311919602,0.4949969052029847,0.59818339799337,0.5500731822015094,0.5763707768487831,0.5830499454121904,0.48957163504399215,0.4939237026166142,0.4902808758822405,0.5184540979493674,0.47731995916645137,0.48835513435029554,0.45510054674011474,0.5385193835137578,0.49087922060043265,0.5281643467576916,0.48131042845447014,0.5819537672077257,0.4818003227314426,0.43726328471955433,0.4793519137999664,0.42343186229574625,0.41053212465651584,0.4597633235851528,0.4286483386462776,0.445303194925937,0.5305623819643251,0.42129124947601126,0.48803239465529175,0.5275722441468973,0.5026665905836804,0.4971569565364593,0.43980224878860696,0.45723818758039697,0.4406758418413388,0.5462109230286235,0.3887540011810869,0.5237842411685267,0.4932969518726989,0.499724707652832
26,116359.0,114119.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,119679.0,116519.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,123519.0,120119.0,0.5304685665656236,0.48695995652417906,0.5231412364276814,0.5766712206627035,0.4636884271687168,0.5775002807584294,0.3888386913424831,0.4456503305536112,0.4423923167852139,0.5335717215136173,0.4677085986072716,0.5565094618648911,0.47409502661792474,0.44715246588992563,0.4284938740938865,0.49997896632650035,0.5249033854734891,0.4424165766401805,0.5427640356871948,0.4597439714067285,0.5115623173881685,0.49336569165779237,0.48271220846353535,0.5434807261673769,0.541067884733555,0.5556594700187103,0.571182810584181,0.47250294961132633,0.46408121768281346,0.48583245916773854,0.5016780727820668,0.4052986567688931,0.46633321701641617,0.5012200933750472,0.4914147680660602,0.559933500356617,0.5153943237288852,0.4641432941069553,0.45491986610116764,0.4694972672685364,0.5069082537663371,0.5160948578203337,0.4553199386803158,0.5156313593529273,0.4885414411815422,0.5702217562374764,0.458776074831008,0.5358498778217982,0.5086204798136605,0.46922510962739966,0.48628612932289267,0.5262418898797944,0.5258974333304135,0.5460606724161547,0.5525291413160266,0.48169628610049686,0.48756738960452894,0.45465018867069745
29,133039.0,128359.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,133039.0,128359.0,0.501531253395227,0.47571998744512756,0.5009388193376555,0.4459496861210466,0.4614961567873297,0.5338264901535358,0.4889005055707017,0.5698596904276588,0.4939956941534941,0.41922735611619855,0.540833633055675,0.5254093468455935,0.4705218082673638,0.4548325070175097,0.3864352714753405,0.5191945738343253,0.44930466839224553,0.5026979048756713,0.5295126980157976,0.5296900147464266,0.5069356968338014,0.452153252396896,0.4310654709480203,0.5766973665988844,0.45004510224218874,0.4994465067928232,0.5036204181859022,0.5245584782439174,0.4630072536259365,0.47761340318325207,0.4045904183921652,0.48884658896355593,0.45322184242359265,0.5097215218999513,0.5722329332497631,0.5176845974838539,0.47587150817247664,0.5477591813132691,0.44051953922109083,0.5820971264385101,0.5402788562485149,0.4585246514592002,0.39449960806388484,0.4837813913627112,0.4700255673314372,0.46101834435316563,0.5160871150165459,0.472373685664329,0.5534084107086545,0.587959720531728,0.48884762091505524,0.5101135464182528,0.5747783585696382,0.4351036970382036,0.5602808448582981,0.5593880890599293,0.5441279802054579,0.5034523228298675
31,141959.0,157199.0,0.5112456048680435,0.5500661596171705,0.5115869463847675,0.5078438005302485,0.5267683862803593,0.4932733531711989,0.4662633230827296,0.555475804780891,0.5123679762875423,0.5001211895309362,0.4862238169519934,0.5730901875217026,0.4927451408571262,0.4061383402503628,0.4319552693561825,0.4957871375140373,0.4587298507579173,0.49829415243181785,0.5077427545572586,0.4669700285970653,0.49785223951538227,0.5499279856949234,0.5045587473096486,0.5521743418812965,0.525828561967708,0.5269326258415095,0.5319590369864572,0.48721299919524824,0.4637476859000256,0.5801603165236432,0.507619806578285,0.47968879989108343,0.520630859437446,0.49603960193490326,0.436634301144703,0.5987659278241441,0.49908021340452313,0.5386825255845079,0.47535284202833866,0.5877172420266153,0.5679722782212173,0.5043762926146922,0.528266187631307,0.47997875754808655,0.41480881745788495,0.4769052168954885,0.47555502464497135,0.5052434328108364,0.470743908060363,0.4194057821686106,0.46380358247215847,0.3972554129674469,0.4555772853077008,0.4413061009465326,0.43071126913928026,0.337742921518423,0.3920604645336718,0.37156615796465475
32,141959.0,157199.0,0.5112456048680435,0.5500661596171705,0.5115869463847675,0.5078438005302485,0.5267683862803593,0.4932733531711989,0.4662633230827296,0.555475804780891,0.5123679762875423,0.5001211895309362,0.4862238169519934,0.5730901875217026,0.4927451408571262,0.4061383402503628,0.4319552693561825,0.4957871375140373,0.4587298507579173,0.49829415243181785,0.5077427545572586,0.4669700285970653,0.49785223951538227,0.5499279856949234,0.5045587473096486,0.5521743418812965,0.525828561967708,0.5269326258415095,0.5319590369864572,0.48721299919524824,0.4637476859000256,0.5801603165236432,0.507619806578285,0.47968879989108343,0.520630859437446,0.49603960193490326,0.436634301144703,0.5987659278241441,0.49908021340452313,0.5386825255845079,0.47535284202833866,0.5877172420266153,0.5679722782212173,0.5043762926146922,0.528266187631307,0.47997875754808655,0.41480881745788495,0.4769052168954885,0.47555502464497135,0.5052434328108364,0.470743908060363,0.4194057821686106,0.46380358247215847,0.3972554129674469,0.4555772853077008,0.4413061009465326,0.43071126913928026,0.337742921518423,0.3920604645336718,0.37156615796465475
33,141959.0,157199.0,0.5211339656450055,0.49554256558222926,0.507074094077422,0.5026827706602512,0.4590890200534068,0.541003401451425,0.5507369334612723,0.5367058348204375,0.4436830422455653,0.5462212560947314,0.5347557919411309,0.5039964400669825,0.46785262694510427,0.5097346806480969,0.5334527554715883,0.5669964747297279,0.5055210159401445,0.45029401507395017,0.567068004796928,0.49667838258362684,0.5491358894153645,0.5457051713138992,0.5390886615515431,0.467660773614712,0.4762354903013814,0.46515562872517835,0.4843435324984049,0.4889673495562296,0.5338399010299915,0.5189264182580009,0.5582463490996669,0.49963539040215604,0.5509778688647506,0.5464964524371502,0.521369497903576,0.5359109874516311,0.49893073864613907,0.5236272894280903,0.5213306408544323,0.5509044849023654,0.4285879685350279,0.484242922082888,0.527218823077063,0.5241914423679342,0.5406061997930468,0.42843987745341916,0.49692900930302947,0.49543588185871523,0.4974549555615458,0.5250057748868014,0.4440018993522646,0.4253420446014795,0.41020670830243716,0.5012412883886225,0.5134231965702626,0.4560507824957214,0.47810258380278337,0.4499871329759751
34,152079.0,145279.0,0.523168045606462,0.4481302466812565,0.47292524429661204,0.5548488671723028,0.4453985316511493,0.5201799536701036,0.5174777962116769,0.47832720327187345,0.5157623990584733,0.531861252920922,0.5150211566509628,0.5049038368407051,0.4784443257965553,0.4747118452675185,0.48389367746520107,0.4973621854854143,0.520282393925477,0.5514117863112759,0.5104192786214116,0.4856808651725556,0.5361688125850037,0.47614858010679434,0.49438419747792894,0.5085554252215078,0.5437190815130722,0.5243602301216683,0.503565191341874,0.5313544923549224,0.4591216965009032,0.4799655684294945,0.5062467655346683,0.48397431618946496,0.4454287493691095,0.410118306973312,0.4452983568988971,0.4668958229039766,0.5427451753266901,0.5843691789567809,0.4808908079174436,0.48297512976863277,0.6101677315793708,0.5563671207328433,0.465190940023952,0.5308555660827898,0.43726739210935456,0.3943496286706752,0.42393256685743724,0.47538320202515444,0.47786396382271273,0.3983837293164098,0.45482180031015307,0.40543084554297315,0.4630932076010547,0.4599530278670181,0.4649235457597757,0.46195422958977783,0.42494693385199644,0.44181659670315737
35,152079.0,160959.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,155519.0,152079.0,0.49947184372241954,0.4598036480032638,0.46603092701955223,0.552312166735565,0.4445056227477765,0.5603545395730546,0.5228394759988401,0.4873955335466207,0.5042711381202839,0.5438436318546755,0.5377168167904838,0.49392925866853993,0.5130159611525644,0.46899499426651986,0.4954238034536856,0.46131751073055355,0.5302076891322279,0.5304113109220806,0.4916435314843663,0.5003840024003979,0.5064831890194439,0.4701838131990574,0.4681167698651962,0.5379135906029188,0.5487915517045713,0.5143209997267288,0.4691422347795662,0.5168666528477168,0.49119653174859146,0.4445138800537522,0.5103538740773769,0.48860920067306884,0.4529428927487901,0.4277830556838123,0.4442923903334646,0.4992058938278131,0.5391788397568988,0.5553174829276448,0.4711977132882875,0.444765242954322,0.5948496622943271,0.5335373712514548,0.4631549052339732,0.5073097600708263,0.42671168114872965,0.43044833746849304,0.46289803156179776,0.45554722519631186,0.42862009042891164,0.4063196165021211,0.47242275948300555,0.40659564521558367,0.45984099713807225,0.4743566473744379,0.4276843965024988,0.4435354264519323,0.4552351430167019,0.44741136136853915
