,end_time,start_time,rdsym_elec19,rdsym_elec27,rdsym_elec29,rdsym_elec5,rdsym_elec12,rdsym_elec6,rdsym_elec20,rdsym_elec13,rdsym_elec14,rdsym_elec21,rdsym_elec7,rdsym_elec28,rdsym_elec35,rdsym_elec36,rdsym_elec42,rdsym_elec43,rdsym_elec0,rdsym_elec1,rdsym_elec10,rdsym_elec11,rdsym_elec15,rdsym_elec16,rdsym_elec17,rdsym_elec18,rdsym_elec2,rdsym_elec23,rdsym_elec24,rdsym_elec25,rdsym_elec26,rdsym_elec3,rdsym_elec31,rdsym_elec32,rdsym_elec33,rdsym_elec34,rdsym_elec39,rdsym_elec4,rdsym_elec40,rdsym_elec41,rdsym_elec8,rdsym_elec9,rdsym_elec22,rdsym_elec30,rdsym_elec37,rdsym_elec38,rdsym_elec44,rdsym_elec45
0,9759.0,8239.0,8.0,0.43333333333333335,2.3846153846153846,-0.6764705882352942,-2.0689655172413794,-3.3529411764705883,7.0,0.6666666666666666,-4.379310344827586,3.4,0.3103448275862069,-1.3225806451612903,-1.6428571428571428,8.26086956521739,-0.6551724137931034,0.5172413793103449,-0.30303030303030304,-0.75,-3.75,0.10714285714285714,-0.10714285714285714,5.25,-2.2916666666666665,-3.04,-5.384615384615385,-1.0769230769230769,5.653846153846154,1.7407407407407407,-0.5862068965517241,5.851851851851852,0.1724137931034483,0.875,1.28,1.8846153846153846,-6.041666666666667,5.225806451612903,3.4761904761904763,-0.6923076923076923,-4.310344827586207,0.25,10.92,1.2608695652173914,3.7142857142857144,0.5714285714285714,4.961538461538462,5.230769230769231
1,13719.0,11919.0,-2.185185185185185,0.96875,-0.43333333333333335,0.6857142857142857,-0.08823529411764706,-3.8529411764705883,0.375,-1.5135135135135136,-5.393939393939394,-4.225806451612903,1.15625,2.5,-0.21212121212121213,4.1923076923076925,-7.838709677419355,1.3548387096774193,-3.8285714285714287,-2.7419354838709675,-0.7419354838709677,-2.65625,-1.9375,-8.151515151515152,4.285714285714286,-8.793103448275861,-1.2647058823529411,-3.7857142857142856,-3.1,-3.4074074074074074,-1.1333333333333333,0.9310344827586207,-3.2222222222222223,0.06896551724137931,-0.96,3.2413793103448274,0.5172413793103449,-0.8333333333333334,-3.7333333333333334,-2.2,-1.03125,-2.3548387096774195,-1.8571428571428572,-3.4193548387096775,0.5185185185185185,-0.6875,0.0,1.2962962962962963
2,17479.0,15799.0,-3.0,0.14285714285714285,3.7777777777777777,-1.1818181818181819,-4.225806451612903,-5.393939393939394,1.3548387096774193,-4.3125,-3.53125,1.0,2.272727272727273,-0.03333333333333333,-0.5,9.423076923076923,-5.076923076923077,-0.5925925925925926,-1.0625,2.566666666666667,1.6296296296296295,0.22580645161290322,-3.129032258064516,2.5625,3.4074074074074074,-8.068965517241379,-0.5666666666666667,4.0,1.9166666666666667,1.1304347826086956,6.0,-2.1785714285714284,-1.84,-3.111111111111111,-3.3076923076923075,3.3076923076923075,-0.5384615384615384,-1.5714285714285714,-2.857142857142857,0.07142857142857142,-8.851851851851851,-2.310344827586207,-2.7586206896551726,4.16,6.833333333333333,5.774193548387097,0.9615384615384616,0.5925925925925926
3,21679.0,19879.0,5.4,0.92,2.32,-1.65625,0.37142857142857144,-0.3548387096774194,2.6857142857142855,3.2333333333333334,4.314285714285714,-0.030303030303030304,0.09090909090909091,-2.588235294117647,3.3870967741935485,-4.576923076923077,-4.515151515151516,4.0344827586206895,1.6666666666666667,-2.2333333333333334,-0.967741935483871,-1.28125,2.9444444444444446,-7.935483870967742,-2.4814814814814814,3.6551724137931036,-4.0,3.8333333333333335,3.3666666666666667,-4.428571428571429,-0.7142857142857143,-3.357142857142857,-2.033333333333333,-5.5,3.6296296296296298,4.121212121212121,2.2,-2.875,0.2903225806451613,2.4571428571428573,-2.129032258064516,2.5625,-0.6451612903225806,-1.6551724137931034,4.153846153846154,5.896551724137931,3.2,1.9615384615384615
4,25639.0,23959.0,3.9375,1.2413793103448276,4.0,-4.09375,-0.14285714285714285,-1.6666666666666667,0.5862068965517241,-2.5833333333333335,-7.555555555555555,-0.23333333333333334,0.45454545454545453,2.8333333333333335,-1.7241379310344827,-5.115384615384615,-2.903225806451613,-0.5714285714285714,3.7586206896551726,1.5333333333333334,0.043478260869565216,-0.41379310344827586,5.518518518518518,3.4193548387096775,1.8928571428571428,-7.461538461538462,6.038461538461538,-0.8,-3.64,-10.24,1.4285714285714286,7.730769230769231,2.5384615384615383,-1.6153846153846154,0.2916666666666667,3.5172413793103448,-1.0,0.28125,2.6785714285714284,-3.129032258064516,-3.269230769230769,8.25,-1.1666666666666667,2.230769230769231,1.8518518518518519,6.533333333333333,-2.0384615384615383,4.64
5,29319.0,28239.0,0.0,9.631578947368421,1.5555555555555556,-2.272727272727273,-8.6,1.45,-1.55,-5.5,2.5,9.11111111111111,1.0909090909090908,3.176470588235294,-2.857142857142857,10.647058823529411,0.5714285714285714,2.526315789473684,3.4210526315789473,-9.5,2.55,-0.8333333333333334,7.157894736842105,0.2777777777777778,-2.789473684210526,-8.555555555555555,-2.0,0.45,3.0,0.42857142857142855,-1.25,6.055555555555555,1.4545454545454546,1.8636363636363635,3.130434782608696,11.9375,-1.7142857142857142,-1.5454545454545454,-0.47368421052631576,1.65,0.29411764705882354,0.5555555555555556,2.888888888888889,1.5555555555555556,2.3333333333333335,-4.1,-3.3529411764705883,-7.473684210526316
6,33919.0,32519.0,5.55,3.64,-7.7727272727272725,-1.8148148148148149,-8.892857142857142,0.3793103448275862,-2.0384615384615383,-4.741935483870968,0.44,-5.708333333333333,-1.7826086956521738,-0.125,-1.52,-3.0,-2.36,-3.6666666666666665,0.047619047619047616,-1.826086956521739,-3.8260869565217392,-1.2592592592592593,-3.259259259259259,9.0,3.0434782608695654,5.291666666666667,-6.409090909090909,1.6956521739130435,5.434782608695652,0.8260869565217391,-4.125,1.4545454545454546,-5.625,-4.708333333333333,-3.1363636363636362,4.625,-0.125,-5.75,-3.772727272727273,-1.2142857142857142,3.3846153846153846,0.375,4.7272727272727275,3.55,-5.76,4.666666666666667,-0.6521739130434783,-5.083333333333333
7,37159.0,35719.0,-0.5416666666666666,4.407407407407407,4.0,-2.0,-0.5,-1.1379310344827587,-1.8,-2.3333333333333335,-3.6153846153846154,2.6551724137931036,-0.46153846153846156,4.8076923076923075,2.28,-5.16,-2.423076923076923,-1.5909090909090908,-4.409090909090909,8.217391304347826,-5.0,-0.7916666666666666,-2.923076923076923,4.037037037037037,0.125,-1.1304347826086956,8.35,-0.9642857142857143,-3.0434782608695654,0.3333333333333333,-3.7083333333333335,5.695652173913044,-2.08,0.43478260869565216,0.08333333333333333,-1.5,4.615384615384615,-0.5555555555555556,-2.75,0.8260869565217391,-1.7857142857142858,6.739130434782608,4.956521739130435,1.2380952380952381,-0.6538461538461539,5.481481481481482,2.4583333333333335,6.818181818181818
8,41839.0,40079.0,1.1724137931034482,-4.193548387096774,-1.3461538461538463,-1.7878787878787878,-0.3235294117647059,-0.14705882352941177,-6.67741935483871,-11.03125,-2.3333333333333335,-1.1818181818181819,0.11764705882352941,3.857142857142857,-1.3666666666666667,-0.5,1.2666666666666666,-5.392857142857143,-2.193548387096774,-4.65625,3.0344827586206895,-6.2727272727272725,9.4,-4.5,-5.068965517241379,-4.612903225806452,7.107142857142857,-1.696969696969697,-2.3823529411764706,-2.1785714285714284,-1.3793103448275863,-4.258064516129032,-0.16129032258064516,-7.03125,2.04,6.655172413793103,-1.1111111111111112,2.71875,-2.4285714285714284,1.0857142857142856,6.518518518518518,-1.4285714285714286,0.7931034482758621,1.8333333333333333,-5.827586206896552,0.7352941176470589,0.8571428571428571,3.4814814814814814
9,45839.0,44119.0,5.576923076923077,-1.64,-10.72,-4.0,-1.0666666666666667,3.09375,-3.21875,-5.3125,-0.23333333333333334,-1.5172413793103448,-4.545454545454546,0.125,-0.6071428571428571,-8.6,-0.6060606060606061,-3.896551724137931,-3.4,-2.303030303030303,0.25925925925925924,2.625,-2.3666666666666667,-3.935483870967742,2.8846153846153846,-3.7857142857142856,-3.3448275862068964,8.931034482758621,6.583333333333333,-0.5384615384615384,4.3478260869565215,3.4285714285714284,-1.4583333333333333,5.551724137931035,2.3846153846153846,3.870967741935484,2.8275862068965516,-3.0606060606060606,3.2,0.03125,2.4814814814814814,-1.6333333333333333,0.39285714285714285,-0.6428571428571429,-1.9259259259259258,0.8214285714285714,-3.8076923076923075,-1.0714285714285714
