,end_time,start_time,rdsym_elec18,rdsym_elec24,rdsym_elec32,rdsym_elec26,rdsym_elec27,rdsym_elec33,rdsym_elec17,rdsym_elec25,rdsym_elec1,rdsym_elec10,rdsym_elec2,rdsym_elec9,rdsym_elec11,rdsym_elec12,rdsym_elec13,rdsym_elec14,rdsym_elec15,rdsym_elec19,rdsym_elec20,rdsym_elec21,rdsym_elec22,rdsym_elec23,rdsym_elec28,rdsym_elec29,rdsym_elec3,rdsym_elec30,rdsym_elec31,rdsym_elec34,rdsym_elec35,rdsym_elec36,rdsym_elec37,rdsym_elec4,rdsym_elec5,rdsym_elec6,rdsym_elec7,rdsym_elec0,rdsym_elec16,rdsym_elec8
0,10239.0,8279.0,0.5014495992529173,0.5167585734815118,0.5152483490404254,0.46286999844751797,0.5007784742096977,0.496987774695619,0.5486633815671116,0.5286314634237357,0.4843717458360049,0.48812085210364425,0.46333396596329884,0.4469478975394961,0.4871181855096279,0.49019378708253764,0.46427444288544584,0.4854502101892287,0.5051964906667706,0.5004848247537919,0.4378003958858739,0.5501003704425445,0.4862898019724324,0.4774323701655527,0.5280351718958269,0.5012788045963806,0.529368587266343,0.5525857322713639,0.46176969214711544,0.4508570468759806,0.4612827455076273,0.5219799289903897,0.5054109879734546,0.47538648795168004,0.5078303652501471,0.48694034418241444,0.45883749689406506,0.503786955071211,0.49324419841441003,0.5370069101410095
1,13719.0,11959.0,0.5252286171843106,0.4730888509719292,0.47411177310563773,0.5870080346867133,0.4826277133473931,0.4770402520085661,0.4779404353403506,0.4990021014429844,0.5043547168101103,0.5370071814267935,0.5070052273398179,0.5363278359258682,0.4671366586863428,0.4795972777899681,0.4978123111124211,0.47723243510247865,0.499824048262124,0.4839101122679946,0.4870232108753874,0.5014023697381781,0.5302798946317877,0.4760544078225118,0.49125246588605076,0.474922424124773,0.5075984486789198,0.4534075643005686,0.47596088746662674,0.47552783606181537,0.5051799575215967,0.5096146647214806,0.49178455523773057,0.5557079485752012,0.4900737293914728,0.48704719322614587,0.48731697965464826,0.48075228086676797,0.5085866143101153,0.4856451007012386
2,25279.0,24679.0,0.5021993482608024,0.5555978040673015,0.4850911574627803,0.4363571870228814,0.53911416555349,0.5671417936872138,0.5417629809973987,0.48319898892470864,0.4892605785414365,0.528873354799222,0.4958984838971372,0.5573956493507074,0.5155773832830528,0.583273772019536,0.4450585683087083,0.4659052619065012,0.5153307496227485,0.44355315147343166,0.47989431472459193,0.3916400383160388,0.5478612478411902,0.5415471519679335,0.5190610259582182,0.4057136317802218,0.5227909498857227,0.5354470953794563,0.5270715034712813,0.5128820727883211,0.43911258421022265,0.505269674299421,0.5281959011818711,0.4498277575532496,0.5133991016372086,0.5686280441370002,0.5365288608038384,0.5727909908974866,0.572721835711547,0.547034644057698
3,23279.0,22319.0,0.5202699711995569,0.58316165800692,0.4519318666696155,0.5764785769461217,0.46103974134567394,0.5090358959962427,0.5157166266546608,0.5185285541528666,0.46510991553167996,0.564426029068877,0.5296401220910592,0.5872329941098378,0.5445756639069064,0.5740533238684633,0.5375272679636075,0.48024223218437295,0.42494873764475294,0.48548935407184984,0.5007569034433533,0.4751043186105779,0.45428604774238746,0.5374713686107893,0.5707924635369412,0.5136646407720444,0.5491420466955165,0.5810478286100494,0.4507089268899419,0.49013459573377816,0.47868514453192773,0.4737359549364585,0.49149939682239924,0.48761635537780046,0.608555805095656,0.4959917720762962,0.4085602308618175,0.5962916699875801,0.5350162354081319,0.503428644268177
4,25279.0,24679.0,0.5021993482608024,0.5555978040673015,0.4850911574627803,0.4363571870228814,0.53911416555349,0.5671417936872138,0.5417629809973987,0.48319898892470864,0.4892605785414365,0.528873354799222,0.4958984838971372,0.5573956493507074,0.5155773832830528,0.583273772019536,0.4450585683087083,0.4659052619065012,0.5153307496227485,0.44355315147343166,0.47989431472459193,0.3916400383160388,0.5478612478411902,0.5415471519679335,0.5190610259582182,0.4057136317802218,0.5227909498857227,0.5354470953794563,0.5270715034712813,0.5128820727883211,0.43911258421022265,0.505269674299421,0.5281959011818711,0.4498277575532496,0.5133991016372086,0.5686280441370002,0.5365288608038384,0.5727909908974866,0.572721835711547,0.547034644057698
5,29479.0,28239.0,0.5305798690854074,0.5075214905717166,0.5175355346252302,0.5140128721209328,0.5436172912208633,0.5525172704978984,0.4920198633051652,0.470863719832631,0.4755527343576233,0.5460612306882784,0.5532468151704617,0.5185646086211735,0.5142858316671113,0.5122785064107048,0.5051558071804026,0.46968156357211577,0.49409613285249254,0.5073918543762472,0.5062179540574995,0.5343701757368821,0.43358722191078214,0.4874952036073137,0.507571529123405,0.5428904265536636,0.5622564844646558,0.4545809193598002,0.5043972651899148,0.4537997801961326,0.48388689667131884,0.43009545087800377,0.5150126975720845,0.48341531479942984,0.4908598011974549,0.5500647925897315,0.5085229077600424,0.5211807668606625,0.4799614295475665,0.49406521084540284
6,33839.0,32279.0,0.5185126488300275,0.4974708145965995,0.5594193378179638,0.5347626409467584,0.5003934070909293,0.49680966051714404,0.5182491728123109,0.47974616937153075,0.5251890672521574,0.5218608731689028,0.5346558813433131,0.5532307780156741,0.563819419631888,0.49691088463595295,0.5493547527653417,0.5316537676945917,0.5317196330119502,0.5237076763503666,0.49363505600400187,0.5105390878151796,0.5148965364933057,0.48538700948446356,0.5216894472058268,0.49484387352736486,0.5030592288314909,0.5191987003010707,0.514358032970392,0.45894059499646456,0.5086622379661613,0.49966864801468497,0.5173892225274923,0.4862082037952152,0.5170619896118488,0.5084261578975048,0.49306220333904527,0.46909316876420903,0.5099044628363555,0.4353316564674503
7,37799.0,36119.0,0.4966411570701156,0.4432346610025366,0.5150649739629081,0.5154096469393127,0.527471281666906,0.5155039474582636,0.49470380807399045,0.5223075440272996,0.49470175165844177,0.49511539423664747,0.5745812145776559,0.5151064457832712,0.5230370391589865,0.510335945971048,0.5425426984097724,0.5106826644961588,0.5183093723439726,0.5100254413076217,0.5135085592666416,0.5307090097874162,0.46840284072072985,0.4950280476977016,0.46338574091638896,0.5072437565274187,0.519991739513745,0.4533313172744,0.5060628599680844,0.49811055061013915,0.4971484987843476,0.48688564835744547,0.4751784285473793,0.4721679955034504,0.5132550316430079,0.5201400803380475,0.4954367067485586,0.49214121513027675,0.49899509608889453,0.4937256938143434
8,41479.0,39999.0,0.5358350854394631,0.4732878036986001,0.5322220730259822,0.5241771140489444,0.5002842517463765,0.4845734891631333,0.5045768505727579,0.4373776153200587,0.4962026110605743,0.5251756329164032,0.5214440815855234,0.5629781949665024,0.4817795270035253,0.4740912152584092,0.4820919836506609,0.5089066105478459,0.47345177615296613,0.5065174405955132,0.5305720894161374,0.4824806015585161,0.4729018729720928,0.4852290219949739,0.5238033494309277,0.4627051558229359,0.5152191374111997,0.5004343091699626,0.5287014167865152,0.5252445525367475,0.5026402169266129,0.5095733124991574,0.47070780972900234,0.5312008147593679,0.5344381260947039,0.48772610142732337,0.5386473319908637,0.4915354161512717,0.5281097475825691,0.48715859426688113
9,46599.0,44159.0,0.46148024202343807,0.4775334380391548,0.5024898754935446,0.5429444372497231,0.5093052602681769,0.5319131136201058,0.5491775301379207,0.5050654000598312,0.5265042713124329,0.5088938306608409,0.49820477284546727,0.5397431732723065,0.49578244508589175,0.46622857422178515,0.4472433234759149,0.4460880366337522,0.5017646432365225,0.5199793143457528,0.528331523239107,0.5203849464611705,0.5200701958628943,0.5339879549002653,0.5061674750215169,0.46272128103717336,0.5343827824904656,0.4664111652603539,0.47481380122402156,0.4960233496651297,0.4803206567050924,0.48252694537276053,0.49399922088653286,0.4549555515064973,0.47875672520916623,0.48632439943290634,0.5007187932852372,0.5107734282744792,0.5374252171747,0.5191646451224693
