,end_time,start_time,rdsym_elec17,rdsym_elec25,rdsym_elec28,rdsym_elec29,rdsym_elec30,rdsym_elec53,rdsym_elec60,rdsym_elec55,rdsym_elec62,rdsym_elec63,rdsym_elec46,rdsym_elec54,rdsym_elec61,rdsym_elec31,rdsym_elec39,rdsym_elec47,rdsym_elec26,rdsym_elec27,rdsym_elec33,rdsym_elec34,rdsym_elec35,rdsym_elec36,rdsym_elec37,rdsym_elec38,rdsym_elec40,rdsym_elec41,rdsym_elec42,rdsym_elec43,rdsym_elec44,rdsym_elec45,rdsym_elec48,rdsym_elec49,rdsym_elec50,rdsym_elec51,rdsym_elec52,rdsym_elec56,rdsym_elec57,rdsym_elec58,rdsym_elec59,rdsym_elec10,rdsym_elec11,rdsym_elec12,rdsym_elec13,rdsym_elec14,rdsym_elec15,rdsym_elec18,rdsym_elec19,rdsym_elec2,rdsym_elec20,rdsym_elec21,rdsym_elec22,rdsym_elec23,rdsym_elec3,rdsym_elec4,rdsym_elec5,rdsym_elec6,rdsym_elec7,rdsym_elec0,rdsym_elec1,rdsym_elec16,rdsym_elec24,rdsym_elec32,rdsym_elec8,rdsym_elec9
0,10919.0,8119.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,13959.0,11879.0,0.503952908992471,0.48701804457125125,0.5539674728708283,0.479830970037672,0.4864157905706975,0.48455709654753304,0.482444700418046,0.5986851102741466,0.6041026202030259,0.45789777235835993,0.5436925520976478,0.543959126385597,0.5128235636834859,0.5012227809409182,0.5311584816859752,0.4827973373207091,0.5638402084620898,0.4831096248665908,0.5154999311379176,0.4212128731430558,0.4651054162115195,0.43018131537126636,0.41091005490515303,0.48750462962962965,0.5299296653757657,0.47693700487385216,0.5840045335086327,0.5394729023610189,0.48939419064084433,0.5821937205518442,0.5301890454757882,0.45955188299524785,0.4769518417518165,0.4341841305651048,0.44324924233239305,0.5452976595566299,0.5206382603706446,0.39722257229382296,0.48917521959102034,0.5106880438661315,0.4627807966269411,0.610608369114314,0.529244592281357,0.48596577754484954,0.41901885876637446,0.44921946153445524,0.5257226967869657,0.443489786259029,0.5477503941073067,0.4993501714677411,0.4472460283954092,0.5053674393230101,0.5061338764368665,0.5361544884963938,0.5571920588173784,0.45058750995605307,0.4234839420429936,0.4772991573210287,0.44336373395449924,0.5052392430693533,0.4804739749129132,0.5097774294175665,0.4586191611518774,0.5097882249490705
2,18039.0,15679.0,0.5413343206949345,0.45365920533746135,0.5266082073392273,0.5141428716860863,0.510398338964821,0.47669818578812456,0.565879030598842,0.5703278328478331,0.5427042105641177,0.4626829569427491,0.5063030180816025,0.5244814761262129,0.5422584609738589,0.4306984294300471,0.5087389238185637,0.5013402300667826,0.5046024572473534,0.4424450988669494,0.5318459663672082,0.5182037184170023,0.4839022049393252,0.550116664692436,0.5051962149216154,0.5283801323407034,0.46838515336803827,0.5063043406197056,0.4927993059572007,0.46150572828090586,0.4583331823405352,0.5066532295557895,0.5519712456328784,0.476290365700687,0.5033067006456636,0.4398475105905447,0.5127221997320038,0.5237218856397777,0.4889315154480595,0.55239914032507,0.47041485453830656,0.5217039720283939,0.502216274629589,0.5096002673316689,0.4744169243866477,0.5643964259623226,0.5200431384061415,0.5602767760275501,0.5758056633460765,0.5212851149020012,0.5116323704169725,0.5000723495032959,0.48641251088850174,0.4971488933114142,0.45648720403819654,0.44066675665021243,0.5360265719478522,0.5074236232335124,0.49283090257219986,0.45266961586681387,0.45472512600380466,0.47445260401991163,0.5045226572074957,0.5473944458717732,0.5603616493946063,0.4638866030753229
3,22479.0,19599.0,0.5089558142604361,0.5570085624192629,0.4366109299986112,0.5543179437664731,0.5155260049044357,0.5328781512605042,0.60935091002062,0.5220495940647997,0.5190696783344224,0.5635043653446086,0.5231294704910622,0.4859473859473859,0.5328912407037406,0.43388123120265976,0.5005414037489251,0.537783619339992,0.5813478428230267,0.5258134709057785,0.6081387514704079,0.526796981341099,0.47331733758920147,0.5148760320751913,0.4779501544207426,0.5077665294144532,0.46684288012467395,0.5059186828949926,0.47564663303165483,0.4473260463352631,0.46722566434253743,0.48984003012605354,0.4235595591772062,0.4614307359913807,0.4942987692972406,0.5311493326934503,0.48979078304736207,0.5222666765638903,0.5534158943994274,0.45318150381932315,0.4987593397087341,0.4905895580859436,0.5198105024030025,0.4541191383221743,0.5747247274063884,0.5619060341811207,0.49981257208765856,0.5167799259210204,0.5858232707533695,0.4905810840667211,0.4177507409634106,0.4770679667998242,0.5337362013992448,0.46964068611127435,0.5375726556142046,0.44993302702481197,0.5730181903679346,0.46992489280948824,0.5279374506397746,0.4705165493136217,0.5381047276413573,0.4556025392903648,0.5062202973293533,0.5032139813281682,0.44311949923979244,0.5401154551969769
4,26239.0,23999.0,0.47038629067604015,0.43709431451136777,0.4683531998272654,0.5309352914875297,0.46226251737497415,0.45281878660555125,0.46509999398582197,0.5468522361884895,0.5569312364116791,0.5516397172318125,0.5128672689630585,0.419676876942502,0.5198459041244694,0.4929707692736185,0.4693189353035901,0.5081316287883457,0.4833694898688504,0.4658433088960473,0.5544345938881943,0.5037855490579731,0.4865476370223129,0.5231061722934788,0.5135775067541098,0.46859442231038445,0.42761305312471176,0.4495867839889579,0.5604696361430108,0.5579643667878962,0.518800795168016,0.5429633007373856,0.4707050268312819,0.5086296084293231,0.43904506422478656,0.49914286444089356,0.4520384465884315,0.509855273932209,0.5715049044093161,0.5156333046038928,0.44498551303453265,0.5234388012272628,0.47251346152496077,0.48731988208930105,0.49516260850432675,0.4727420824789246,0.4863852133705075,0.4615694364115417,0.5109112330214165,0.4170570857635524,0.4542211600698214,0.532617268420266,0.4721186827221311,0.43611850295673826,0.5308753656875105,0.5535413555148907,0.5432593763353568,0.42364989177489176,0.5247882904627392,0.4849155483618398,0.48835817312889074,0.4782447118670705,0.5021268496192329,0.4722029320599851,0.47680941681840694,0.4823550039753471
5,29919.0,27639.0,0.468886139731728,0.46479516497137013,0.46633543242460346,0.5103330742185231,0.4867293173954074,0.5127867102407638,0.5324886306503953,0.457152738540315,0.5732261697289998,0.5375447837681,0.47927238719607457,0.5141698851257676,0.40596986244964184,0.5276164739400033,0.5021098500265169,0.5106783577231946,0.5041960753086073,0.4758302911685265,0.49239033970728374,0.5370914792627595,0.4628652492105256,0.49226949950634163,0.5324111320664628,0.5035259044787482,0.410377995257064,0.5080447548407319,0.55558285445589,0.5651580729534568,0.5276732205179843,0.5466687533611748,0.48285295335001815,0.5433672395276299,0.5263721690890809,0.5008208890095412,0.5137802128427127,0.5540644544471458,0.4916726818932701,0.5395658263305322,0.5533277949272594,0.4577314215635111,0.49849862512023363,0.48674512833979744,0.42390665230738755,0.4674191620754919,0.5236526039585042,0.48072385323733274,0.4851397734446046,0.49023193622798317,0.49291828229987217,0.4718420147434838,0.49330313749431387,0.5331109211565868,0.4777952839534624,0.4707644214135442,0.4211909269129766,0.4500917317631658,0.5481415576538596,0.44295492721488927,0.4959862602728116,0.4152362664832484,0.6208451232593661,0.5071357984886534,0.5788850397968044,0.4907819041595132
6,35879.0,31879.0,0.5015243508041433,0.4748723546733927,0.49185816828846474,0.5042172739541161,0.5593116717840982,0.5201899555631956,0.4883607975659606,0.4703849990953318,0.5573405917563836,0.5441254763656876,0.4849570402179216,0.4608824414896004,0.4598893110625566,0.5109558369199144,0.4577190107070342,0.5338595866446744,0.5127777405823299,0.5657663028937704,0.5084935285551262,0.41857915476336527,0.5087590342234304,0.5106175894435209,0.5765769747490593,0.5481830845248579,0.5143812142253971,0.4804829729094435,0.4950379627011061,0.40671517624088543,0.4776921543368912,0.5005157306144149,0.4987706825154304,0.4573956011959873,0.48881184630697205,0.4766169483245921,0.4877210136352259,0.4489578283546784,0.5181197910481204,0.4930130174155909,0.4569793462256698,0.5081205967235378,0.5353335090348922,0.4648043947257195,0.4268987889273356,0.43571086035254053,0.4947278741472105,0.42421457644464017,0.5296154293028031,0.5592596696738795,0.47971080885040535,0.4295313515925938,0.5244360092215024,0.5212634088326129,0.48104858520948485,0.45592107764753914,0.46874665200768373,0.5341796282266498,0.48365138790558954,0.5443127843136821,0.5286921196079181,0.46697855873185484,0.5733485102893898,0.4806212219572587,0.4740341655147344,0.5604858232885914
7,41439.0,44479.0,0.5367552855404518,0.4122464193983718,0.47160696039746486,0.5243381464214797,0.47638024461121353,0.4652123613364227,0.4690510642655407,0.5414162314610417,0.5378199132850667,0.5065730865208985,0.5378247891163492,0.5190661215174682,0.5206201008958361,0.5188652966653331,0.5007349100608905,0.5024720117534874,0.4776449592074592,0.5070677635260589,0.512718529748963,0.5121880857145951,0.5138041929735755,0.5406567778626602,0.4631310165277557,0.4387774329315032,0.5238874072718998,0.4873875342297657,0.532600535038636,0.524892503007828,0.5280027876535229,0.5130693584737701,0.5022876912266033,0.4732019909103243,0.5075840632830377,0.5513928775447625,0.5555842215155941,0.5039105197662421,0.5099860256368254,0.4270466858140852,0.4717333988593579,0.5410917388292954,0.5272068439118072,0.5084349648029988,0.5377557298222932,0.4691415245401313,0.48626465357603466,0.47659735420784816,0.4478199183464028,0.5323359678474866,0.47847479406782467,0.5240300324675325,0.4810321348800304,0.5007537986704653,0.4345129414788857,0.4954109680361321,0.42711556202655276,0.47783950811000564,0.45338878358818535,0.427258434115851,0.4786597187843078,0.4852031011584764,0.4714004998678462,0.5233404280904281,0.5688545178681705,0.5086991000751505
8,41439.0,44479.0,0.5217100366716734,0.41122060151930695,0.49471762166602073,0.5250491551272801,0.4876722614179362,0.44872109312930003,0.46423450187170345,0.5255458369125809,0.5337953974429274,0.5091120208991914,0.5278247891163492,0.5214791147664978,0.5357067188917034,0.5459550799470668,0.5128876878386683,0.48372201175348745,0.4754997539945637,0.499730665552389,0.5145372944323655,0.5206779954651471,0.5173824860255527,0.5462123334182157,0.48131884721558627,0.4430666486177777,0.5157379447337798,0.4636217779272446,0.5233389293393358,0.5237071457217409,0.5014505000718236,0.5043404283052115,0.5129494559324858,0.475755896150633,0.4943214638135418,0.5443710510144979,0.5499175081024926,0.4941534508693883,0.5164263896125962,0.4270466858140852,0.4752607357200281,0.5294401551188882,0.5290666489412165,0.4917682981363322,0.5150346099978453,0.45610111497979133,0.481635023946405,0.47436521135070525,0.4630632963389955,0.5308815399224704,0.489635508353539,0.5224675324675324,0.47057833214681577,0.5007537986704653,0.41253491950086374,0.5089219974478968,0.42290398577743776,0.4691928915686521,0.45362423833795434,0.4277486301942824,0.4701250653076569,0.500715116721319,0.49586063275821163,0.5292345925112469,0.5643026971398792,0.5145514410115251
9,46399.0,44359.0,0.4938264426545677,0.48179426495440963,0.5612642802029411,0.453356244260269,0.49439404450420965,0.493842678959423,0.5337945389075827,0.5060936476377653,0.501180654281693,0.4865958216566321,0.5553248834498835,0.5632493732390154,0.5557498526799998,0.4689056936164779,0.4796472957278584,0.5191914682539684,0.4882063637352595,0.5015515302550906,0.4804860896420999,0.49713948005524927,0.4819139549327458,0.5063755058485451,0.5039414828431373,0.5269844598985466,0.5263665213521598,0.4764379025782534,0.4936118135255091,0.5105982295677203,0.4626016313932981,0.5363677096016656,0.4754355300241356,0.47588036963036956,0.510952071190648,0.5227876188354129,0.5495329620372619,0.48644609570802,0.44283458636904593,0.5067341609008277,0.5660972780944045,0.5268252199601808,0.4688333454739705,0.4880313187488644,0.40608749813056544,0.5371364873522801,0.4812435410804976,0.4886795560590994,0.46941344104334287,0.48260532815896134,0.49048687279656134,0.5260091358804594,0.4601908393517817,0.49106576317529665,0.5067529382442633,0.472801117070894,0.4786248158300643,0.5218418883389428,0.5356018118305269,0.6042717526171143,0.4465684406185209,0.49611789983857507,0.44322730919027836,0.4536643642680281,0.5090664823988622,0.5268048432408293
