,end_time,start_time,rdsym_elec17,rdsym_elec25,rdsym_elec28,rdsym_elec29,rdsym_elec30,rdsym_elec53,rdsym_elec60,rdsym_elec55,rdsym_elec62,rdsym_elec63,rdsym_elec46,rdsym_elec54,rdsym_elec61,rdsym_elec31,rdsym_elec39,rdsym_elec47,rdsym_elec26,rdsym_elec27,rdsym_elec33,rdsym_elec34,rdsym_elec35,rdsym_elec36,rdsym_elec37,rdsym_elec38,rdsym_elec40,rdsym_elec41,rdsym_elec42,rdsym_elec43,rdsym_elec44,rdsym_elec45,rdsym_elec48,rdsym_elec49,rdsym_elec50,rdsym_elec51,rdsym_elec52,rdsym_elec56,rdsym_elec57,rdsym_elec58,rdsym_elec59,rdsym_elec10,rdsym_elec11,rdsym_elec12,rdsym_elec13,rdsym_elec14,rdsym_elec15,rdsym_elec18,rdsym_elec19,rdsym_elec2,rdsym_elec20,rdsym_elec21,rdsym_elec22,rdsym_elec23,rdsym_elec3,rdsym_elec4,rdsym_elec5,rdsym_elec6,rdsym_elec7,rdsym_elec0,rdsym_elec1,rdsym_elec16,rdsym_elec24,rdsym_elec32,rdsym_elec8,rdsym_elec9
0,10919.0,8119.0,0.4858006272212871,0.5226384765808509,0.5095075930785645,0.47377239410340766,0.4488084262963395,0.534505756650693,0.513480016665737,0.47280600066786244,0.5073858758883522,0.512020561366071,0.5432796686851568,0.5180608892942026,0.5219805227117436,0.48733847030666466,0.5064516257299937,0.4964696057683912,0.5002700241367225,0.5123499654916066,0.5013204506781814,0.500236759219283,0.5045971733964288,0.46637857414119704,0.5077086264804737,0.4965719494552253,0.5145250868113788,0.48525347836587374,0.5046032517012508,0.5624433689903965,0.5023611409066107,0.5396145207711135,0.43406147394194916,0.48847202111981486,0.5081704030099742,0.5341022453048577,0.4899901649142483,0.47059699609824607,0.513748762932947,0.5295986901361233,0.47703038434413086,0.4871246974899439,0.48566985922037104,0.522313384167068,0.49017062784068827,0.48285939738008493,0.4836467711176855,0.4911186152098404,0.5068643950376703,0.502102322068249,0.4965302272240963,0.4406957385944309,0.44521611975757797,0.4571444629732452,0.4820117973193331,0.47045176274674894,0.5120462943001021,0.5599195162008261,0.5295420454013425,0.48132076690506426,0.4962624963575528,0.5136019411073957,0.5061328160496432,0.49165368930643005,0.5149907942806028,0.5122961736115104
1,13959.0,11879.0,0.47823869491759796,0.49225374754586243,0.4757283879018,0.47611064209435305,0.49270431523283964,0.4627567428309639,0.4778211709169831,0.5166547830357503,0.49312188881389557,0.48035666818004785,0.5106515909025047,0.4721792143266369,0.5307512836605379,0.4597269211982717,0.4918760303179532,0.47692587199039016,0.4570470723585615,0.5302028853453424,0.5351990730713367,0.5148379932784191,0.5007876021048604,0.5145999381413483,0.5181101829369871,0.48634380651555426,0.5459129560660729,0.5276570519638543,0.48343327714186995,0.5145328324241664,0.5337713886670737,0.4783909508566894,0.4876279862150486,0.4680526599857487,0.5136007780737591,0.4984632700441129,0.5194550532303279,0.4983319481904626,0.5075956079275111,0.5272747829147458,0.4982625933060163,0.5474184811228813,0.4936243064227487,0.48275404555424184,0.47627179961432353,0.5295054312688764,0.5437787566887643,0.44480537151723076,0.5200808078406222,0.5265145609030979,0.4973907018755345,0.432403743795117,0.4710984747627536,0.4851273248815619,0.5087615431090161,0.507530261724693,0.4848623087061643,0.5037543848312576,0.4866457403619684,0.4888418338874652,0.47171435229670616,0.481803696816402,0.45026198273128587,0.5330449151242328,0.5066570442678233,0.469459329541908
2,18039.0,15679.0,0.4786893320118667,0.5074255677752505,0.5178972087511141,0.4715491032901311,0.5384219304957085,0.5043403966206467,0.48872905549944506,0.501298909138814,0.5264732235146871,0.48968041475805163,0.5310090916423433,0.4807430206141958,0.5327226576116133,0.5147978429633994,0.485752664623189,0.48980462037476097,0.5011965879329656,0.5067124807503013,0.4996671155375478,0.5444262244366355,0.5330763334142768,0.5660412754491325,0.5396151950198684,0.4470890628644946,0.516482356986123,0.4585349659560593,0.47540484416660245,0.5270079704860673,0.5049464613355932,0.4845311977259073,0.5136840010152929,0.47378574009855695,0.5111908236535385,0.5423357093883169,0.521794042424402,0.4520422702315453,0.4698034920096802,0.48551499296184447,0.5068161835251845,0.5344045085688147,0.46738567503808415,0.4327462807891268,0.4714875597518803,0.5097731690217834,0.5064415909784998,0.47827826700229453,0.5105585607515909,0.5238063522079504,0.5207710410640393,0.5076807300600742,0.4973660973270577,0.5012253878357874,0.5060823345724341,0.5015315418837144,0.4771380959007123,0.5196380595008718,0.5085256171649095,0.5531279937926894,0.5041763954244187,0.5123938064456525,0.5098205138776819,0.5121297802111539,0.4818275500217983,0.4929141754207017
3,22479.0,19599.0,0.47348908686717256,0.5254620951446415,0.5052988163405471,0.4705437663072102,0.5419402271861334,0.5217800485726695,0.4814986262665626,0.5313694958546755,0.5148611300187241,0.4800608905410591,0.48583993011119214,0.5560071935393472,0.48004268963688046,0.5026666301499995,0.48064211375410887,0.5156498121906563,0.5142197929841931,0.49423194526086456,0.4781958306824411,0.49710384700627164,0.4863804283295414,0.49711289570536726,0.5409589593799651,0.4614509333719835,0.5093366544166372,0.47924676126941684,0.5014618935827125,0.4884033837894941,0.49470977117272025,0.5204106530695918,0.5158350465183149,0.5043208041956372,0.5014262782513963,0.5110854963322132,0.4818120155658201,0.5133619827197198,0.4960809785815336,0.45986774018221055,0.4939609975028415,0.47908419702401855,0.47798078688270157,0.5230712803698359,0.498759880288656,0.5073832121748179,0.5328153356862708,0.47155414540512747,0.5294426845675333,0.5197011801805613,0.4739429523302505,0.48688447461264944,0.47771231409588355,0.4873262153913742,0.4836288059451369,0.4888830758824474,0.5140292606045734,0.49885699591960825,0.5153886761907103,0.535686372446999,0.47413548614070766,0.4735401474082693,0.4852375111447095,0.5353286152211317,0.5324170030375698,0.507133465090329
4,26239.0,23999.0,0.48857240304452704,0.534081028850712,0.49989300672427833,0.5043462582831976,0.4795020348715934,0.48817751966997336,0.48750958522557014,0.5193047230274528,0.5086970905627556,0.4998683336225304,0.45673808235972724,0.5097926370502847,0.4883282317105724,0.5242508984393989,0.4800992780239904,0.5288867371651835,0.5171790382031359,0.547622160623612,0.5613788900700063,0.461763894703292,0.46691742453810486,0.5078827087967953,0.5344217383418136,0.47409673914942324,0.5154515153919309,0.5148394294427858,0.507154860783566,0.4609075291432913,0.5110738798397758,0.5231427849507612,0.49424819736992576,0.528854556332229,0.5361583474850519,0.509214705538447,0.510278753814606,0.5021156732054198,0.471982410726628,0.4903181938640124,0.5173895020364663,0.4395191675127509,0.5128015381600638,0.5287210850933416,0.5247192784411739,0.4703941264573916,0.5210308047083201,0.46255741115905474,0.4900557152355945,0.536846333124989,0.5312385261385093,0.47136185822567644,0.4962622519811878,0.454369366087045,0.47346508947083055,0.5366667486139686,0.4768575291288763,0.5347765897509065,0.532659006011358,0.48936739448573324,0.4821167068610999,0.5155519983563782,0.5498441360124149,0.5213589763758358,0.5247459444133722,0.4937819367644492
5,29919.0,27639.0,0.5161535872684667,0.48802886112283417,0.5072866892247062,0.4900602363932836,0.5027201366235875,0.47862374105548033,0.47461813589128055,0.4852090716447708,0.4817002664171436,0.5148175012661952,0.51542341886521,0.5028022326187638,0.4954290177423373,0.5131897465480236,0.5136185600917179,0.5018045594678864,0.4996706825931263,0.5046876467213938,0.5310706080650037,0.5484427921699926,0.49269382344911905,0.4773539281610719,0.5099523015880396,0.5072225711745804,0.49477045393661373,0.4855178418339869,0.5177053682703898,0.507109274610471,0.5286119708598982,0.5324408613566021,0.5313641704769592,0.5507181538050075,0.49423352894533085,0.5392061742010875,0.4963219467289314,0.48778917255831405,0.5361071910130594,0.5375435628601348,0.5043744388736867,0.4621345571969853,0.4989634217768557,0.5447649980644338,0.4886626559119049,0.5113435272732847,0.49121648393474826,0.5300368851747531,0.47770047438246444,0.5328780912462278,0.4917340027640695,0.5129255858420383,0.5079103202777596,0.4695458470753728,0.4565866838860586,0.4881857038305033,0.4789874413073678,0.4667980368652856,0.4711638550949649,0.5612060012770512,0.49762804017246637,0.5073298479874281,0.5066156188860994,0.5058904461410011,0.5020659135734633,0.5438583527459961
6,35879.0,31879.0,0.4925924099810694,0.4862724497107768,0.5441613845750767,0.49215880407676116,0.5088092919831081,0.5106178276984569,0.5168723257871244,0.4977387968926064,0.4945213156478183,0.5008113275655514,0.4796845817705282,0.49730632794029206,0.5088007137927092,0.5185412513614117,0.47381430500799593,0.4847873142373036,0.512582749798636,0.4948415848326926,0.5133740627758876,0.4827144052998782,0.509347228001087,0.49561301123032164,0.5163548098947103,0.472655568170842,0.4992326345615827,0.5148193294854029,0.5146175382351611,0.494949983341723,0.49639777798375617,0.5160334698287987,0.4806648542680857,0.5108799990567422,0.5164682920519653,0.4811084104951615,0.4778212199387459,0.4999828781933762,0.4807832132906776,0.4965945764672319,0.5066463236815603,0.5133339346124761,0.49131334257159454,0.4580244443341411,0.5076705227086771,0.5061109246190396,0.4806055624921251,0.5048615183352247,0.48057350395309906,0.4767133600445601,0.4776850356925837,0.5063505900867723,0.5335696025054687,0.5058573917550176,0.4801552181887382,0.48601061342755136,0.513934373546343,0.5072020033831017,0.4920686740892203,0.5017999923349685,0.47518767283229835,0.5307549684041977,0.5026745223737082,0.4703187332167902,0.5251923946939957,0.5218264587997332
7,41439.0,44479.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,41439.0,44479.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,46399.0,44359.0,0.4474038707225408,0.5049189972274888,0.5299030842480336,0.5303041259350677,0.537990319826827,0.5067889762363483,0.51578277519048,0.48629678605308957,0.4583293617159308,0.5002078579898209,0.5374425856349306,0.5144903500120791,0.5024309969412765,0.5020121501880184,0.5481280443580959,0.4949440313314893,0.5022131372424079,0.4942316530071872,0.5332358843306524,0.48400722059044743,0.5214345310701598,0.47689593746157893,0.4787251720833334,0.4358183859344099,0.4639122193427878,0.48770185264121874,0.5245626111232918,0.5104143522253409,0.46651335043850406,0.4389529195939258,0.5408918508269217,0.5219656463259348,0.5068529660147861,0.5246543837259064,0.4447761564042713,0.48766759616828864,0.46904193641577435,0.4863064706519963,0.5210005111666822,0.4636208108393753,0.4725188317343514,0.49521491903292597,0.49559294678581106,0.4692777083156725,0.502597196526227,0.5192534774059733,0.5004618537227983,0.48306965428657406,0.5206627566787272,0.45913792587624536,0.4814892509187821,0.4411986155085968,0.5073954224137602,0.5425864827831139,0.4647914060680181,0.5028694443892128,0.5302131628834224,0.5298050493666135,0.43889592244036724,0.514635761935009,0.5421705068158621,0.466306721445183,0.5168274401258495,0.5144410230584446
