,end_time,start_time,rdsym_elec24,rdsym_elec26,rdsym_elec33,rdsym_elec34,rdsym_elec41,rdsym_elec25,rdsym_elec32,rdsym_elec40,rdsym_elec10,rdsym_elec11,rdsym_elec18,rdsym_elec19,rdsym_elec2,rdsym_elec3,rdsym_elec12,rdsym_elec13,rdsym_elec14,rdsym_elec15,rdsym_elec20,rdsym_elec21,rdsym_elec22,rdsym_elec27,rdsym_elec28,rdsym_elec29,rdsym_elec30,rdsym_elec35,rdsym_elec36,rdsym_elec37,rdsym_elec38,rdsym_elec4,rdsym_elec42,rdsym_elec43,rdsym_elec44,rdsym_elec45,rdsym_elec46,rdsym_elec5,rdsym_elec6,rdsym_elec7,rdsym_elec16,rdsym_elec17,rdsym_elec23,rdsym_elec31,rdsym_elec39,rdsym_elec8,rdsym_elec9,rdsym_elec0,rdsym_elec1
0,10079.0,8159.0,-0.03333333333333333,-4.212121212121212,-0.8055555555555556,2.1470588235294117,-0.8235294117647058,-2.323529411764706,-1.303030303030303,-0.3939393939393939,-1.911764705882353,3.125,4.0,1.0294117647058822,0.26666666666666666,-3.3548387096774195,2.861111111111111,-2.324324324324324,0.6060606060606061,-7.066666666666666,-1.0,1.0833333333333333,-3.064516129032258,-0.3333333333333333,3.413793103448276,0.7142857142857143,-2.2903225806451615,-2.75,-6.575757575757576,-4.09375,-3.21875,1.0606060606060606,-2.0555555555555554,-4.451612903225806,-6.838709677419355,-3.4193548387096775,-4.67741935483871,0.21875,-3.740740740740741,-2.2333333333333334,-3.1470588235294117,4.0,-1.3235294117647058,-4.366666666666666,-6.033333333333333,-4.066666666666666,0.7142857142857143,-4.28125,-0.4482758620689655
1,13559.0,12479.0,-3.55,1.5263157894736843,1.0,1.2105263157894737,-0.5238095238095238,-3.8095238095238093,1.263157894736842,1.4705882352941178,-1.9545454545454546,4.95,0.9444444444444444,-1.0,1.631578947368421,-4.947368421052632,2.4444444444444446,9.8,-4.1875,2.4705882352941178,4.083333333333333,4.6,-2.8,1.6666666666666667,10.823529411764707,-2.1176470588235294,6.647058823529412,10.0,9.9375,9.588235294117647,10.352941176470589,-2.0,-2.7,-0.6111111111111112,1.411764705882353,2.0588235294117645,4.411764705882353,-0.4117647058823529,-3.6470588235294117,5.294117647058823,3.8333333333333335,-0.21052631578947367,2.473684210526316,-1.1666666666666667,-3.411764705882353,6.882352941176471,1.8421052631578947,2.9473684210526314,5.111111111111111
2,17599.0,15839.0,6.0588235294117645,-0.29411764705882354,-1.9090909090909092,-1.4242424242424243,4.171428571428572,4.0,6.4,-1.6129032258064515,-1.1428571428571428,-1.4137931034482758,-5.5,1.4814814814814814,-9.793103448275861,-1.2758620689655173,-3.6,0.5517241379310345,1.9230769230769231,-3.032258064516129,1.911764705882353,-0.5161290322580645,5.178571428571429,3.8333333333333335,1.967741935483871,3.888888888888889,7.75,1.303030303030303,6.516129032258065,7.709677419354839,10.838709677419354,-1.1176470588235294,-4.392857142857143,-3.3666666666666667,1.3666666666666667,-1.1333333333333333,3.161290322580645,0.5454545454545454,6.9375,1.0666666666666667,-2.5806451612903225,-8.25925925925926,4.064516129032258,1.7586206896551724,3.3,-1.1111111111111112,0.5333333333333333,-3.2333333333333334,2.8076923076923075
3,21439.0,19839.0,-0.8888888888888888,7.275862068965517,1.2857142857142858,-5.517241379310345,-0.7857142857142857,-0.6333333333333333,-0.20689655172413793,-5.666666666666667,5.444444444444445,-4.206896551724138,1.9285714285714286,-4.586206896551724,1.2142857142857142,-1.5172413793103448,0.125,-3.870967741935484,-4.769230769230769,-3.32,6.785714285714286,-3.4242424242424243,-0.2916666666666667,1.6206896551724137,-6.454545454545454,3.5,-2.2916666666666665,1.1428571428571428,-5.214285714285714,-4.230769230769231,-4.44,-5.28,0.5862068965517241,-4.962962962962963,-2.4,-1.44,-1.92,-9.72,0.45454545454545453,-3.52,-3.962962962962963,4.1,-6.068965517241379,4.838709677419355,-1.0666666666666667,-0.6521739130434783,-4.689655172413793,-3.28,-0.8846153846153846
4,25519.0,23919.0,-6.423076923076923,1.9310344827586208,0.7586206896551724,-5.6,-1.5172413793103448,-8.37037037037037,-7.269230769230769,1.36,0.39285714285714285,-2.2,3.066666666666667,0.4074074074074074,4.241379310344827,2.2222222222222223,-2.6785714285714284,-4.8,-4.52,-4.6,-3.869565217391304,-7.518518518518518,-0.06896551724137931,-6.576923076923077,1.173913043478261,-0.32,-1.1481481481481481,-7.958333333333333,-8.16,-4.04,2.44,-4.464285714285714,-5.785714285714286,-3.16,-5.041666666666667,-3.0416666666666665,-3.375,-3.6153846153846154,0.5185185185185185,-1.7391304347826086,-2.24,-0.07142857142857142,-4.0,-3.0,-0.76,-0.2962962962962963,-4.923076923076923,-0.7916666666666666,-5.791666666666667
5,29719.0,28359.0,-1.5416666666666667,-6.75,2.0434782608695654,1.3478260869565217,-1.9166666666666667,-1.875,-7.208333333333333,-2.2916666666666665,-6.7727272727272725,2.16,-7.7727272727272725,0.30434782608695654,3.380952380952381,3.36,3.0869565217391304,5.037037037037037,2.0434782608695654,-1.2272727272727273,4.7272727272727275,1.64,3.9565217391304346,5.0476190476190474,1.4166666666666667,7.375,0.6363636363636364,8.652173913043478,4.391304347826087,5.826086956521739,3.3636363636363638,2.4347826086956523,0.07692307692307693,-3.9565217391304346,7.0,3.5652173913043477,1.5454545454545454,2.1739130434782608,4.0,7.695652173913044,0.6666666666666666,-3.12,2.32,-1.0384615384615385,2.7083333333333335,6.217391304347826,-0.4583333333333333,0.6521739130434783,1.0434782608695652
6,33639.0,31959.0,0.10714285714285714,-2.466666666666667,-0.59375,2.6875,-0.21428571428571427,1.7777777777777777,1.3666666666666667,-4.172413793103448,-0.5862068965517241,0.5172413793103449,-2.8823529411764706,-3.074074074074074,2.533333333333333,-1.5333333333333334,-2.967741935483871,-4.9411764705882355,-4.137931034482759,1.1785714285714286,-6.620689655172414,0.0967741935483871,-0.36,-2.310344827586207,-4.52,-0.11538461538461539,-5.035714285714286,-1.0333333333333334,-3.75,-6.185185185185185,-5.107142857142857,4.9,-0.967741935483871,-3.5,-5.074074074074074,-1.1428571428571428,-2.7037037037037037,1.1851851851851851,-3.3793103448275863,-1.3448275862068966,-0.7333333333333333,3.0689655172413794,1.9333333333333333,-1.34375,0.03333333333333333,2.5384615384615383,-6.033333333333333,-0.5333333333333333,8.862068965517242
7,37479.0,35879.0,-2.103448275862069,2.892857142857143,1.1538461538461537,-2.111111111111111,1.037037037037037,-1.5769230769230769,-7.52,-2.8076923076923075,-1.9166666666666667,3.5416666666666665,-1.2222222222222223,0.4,6.222222222222222,1.896551724137931,2.6,1.8275862068965518,2.0,-2.130434782608696,-3.3666666666666667,3.8275862068965516,-0.5769230769230769,-2.4285714285714284,1.0,-2.142857142857143,-1.5384615384615385,0.10714285714285714,0.96,-0.16,0.08,0.18518518518518517,-0.5333333333333333,-2.375,0.5833333333333334,-0.8333333333333334,0.5416666666666666,0.6923076923076923,-6.555555555555555,4.583333333333333,5.518518518518518,2.357142857142857,1.3,3.142857142857143,-4.954545454545454,4.884615384615385,5.925925925925926,0.2962962962962963,-1.037037037037037
8,41959.0,40159.0,3.59375,-1.2121212121212122,3.8181818181818183,-1.3548387096774193,-3.09375,-0.43333333333333335,0.34285714285714286,0.9375,1.3666666666666667,-0.65625,-3.1,0.46875,4.2,0.6216216216216216,-2.0344827586206895,3.25,-5.392857142857143,3.34375,2.5172413793103448,1.46875,-0.16129032258064516,4.137931034482759,1.2580645161290323,0.16129032258064516,1.2,4.548387096774194,-0.5,2.774193548387097,2.0,-8.366666666666667,-7.914285714285715,-1.0,-4.724137931034483,-1.1379310344827587,-1.7241379310344827,-1.6774193548387097,-6.571428571428571,-3.4,-2.4193548387096775,1.096774193548387,0.42424242424242425,0.25,5.387096774193548,-3.2857142857142856,2.75,1.84,-3.5
9,45599.0,43799.0,-1.6470588235294117,-3.787878787878788,-1.2222222222222223,-1.6388888888888888,3.5,0.1935483870967742,5.0625,-1.8064516129032258,2.9375,-1.5714285714285714,1.53125,2.2,1.5666666666666667,0.8064516129032258,-8.793103448275861,-1.0,-2.642857142857143,-2.774193548387097,-0.9333333333333333,2.4516129032258065,1.8,-6.678571428571429,-2.6296296296296298,3.21875,-7.533333333333333,-7.15625,-1.103448275862069,-6.833333333333333,-5.741935483870968,-2.272727272727273,1.411764705882353,-3.392857142857143,-6.777777777777778,-8.714285714285714,-7.633333333333334,1.4705882352941178,-0.1935483870967742,-3.9310344827586206,-0.06666666666666667,-0.4375,-1.6,0.7777777777777778,-1.7241379310344827,0.42424242424242425,-2.4411764705882355,-1.1785714285714286,2.5625
